SID	Run	Trial	Stage	Expression	Decision	Time
101	2	30	2	1	None	1414017792.72
101	2	30	2	1	None	1414017792.91
101	2	30	2	1	None	1414017793.09
101	2	30	2	1	None	1414017793.27
101	2	30	2	1	None	1414017793.45
101	2	30	2	1	None	1414017793.64
101	2	30	2	1	None	1414017793.82
101	2	30	2	1	None	1414017794
101	2	30	2	1	None	1414017794.18
101	2	30	2	2	None	1414017794.37
101	2	30	2	2	None	1414017794.55
101	2	30	2	2	None	1414017794.74
101	2	30	2	2	None	1414017794.92
101	2	30	2	2	None	1414017795.11
101	2	30	2	2	None	1414017795.29
101	2	30	2	3	None	1414017795.48
101	2	30	2	3	None	1414017795.7
101	2	30	2	3	None	1414017795.91
101	2	30	2	3	None	1414017796.13
101	2	30	2	3	None	1414017796.34
101	2	30	2	3	None	1414017796.56
101	2	30	2	3	None	1414017796.77
101	2	30	2	3	None	1414017796.98
101	2	30	2	3	None	1414017797.19
101	2	30	2	3	None	1414017797.42
101	2	30	2	3	None	1414017797.63
101	2	30	3	0	None	1414017797.84
101	2	30	3	0	None	1414017798.05
101	2	30	3	0	None	1414017798.26
101	2	30	3	0	None	1414017798.48
101	2	30	3	0	None	1414017798.69
101	2	30	3	0	None	1414017798.9
101	2	30	3	0	None	1414017799.11
101	2	30	3	0	None	1414017799.32
101	2	30	3	0	None	1414017799.54
101	2	30	3	0	None	1414017799.74
101	2	30	3	0	None	1414017799.96
101	2	30	3	0	None	1414017800.17
101	2	30	3	0	None	1414017800.42
101	2	30	3	0	Right	1414017800.68
101	2	30	3	0	Right	1414017800.94
101	2	30	3	0	Right	1414017801.19
101	2	30	3	0	Right	1414017801.45
101	2	31	1	0	None	1414017801.7
101	2	31	1	0	None	1414017802.06
101	2	31	1	0	None	1414017802.52
101	2	31	1	0	None	1414017802.99
101	2	31	1	0	None	1414017803.45
101	2	31	1	0	None	1414017803.91
101	2	31	1	0	None	1414017804.38
101	2	31	2	1	None	1414017804.84
101	2	31	2	1	None	1414017805.3
101	2	31	2	1	None	1414017805.77
101	2	31	2	1	None	1414017806.23
101	2	31	2	1	None	1414017806.69
101	2	31	2	1	None	1414017807.16
101	2	31	2	2	None	1414017807.63
101	2	31	2	2	None	1414017808.09
101	2	31	2	2	None	1414017808.56
101	2	31	2	2	None	1414017809.05
101	2	31	2	2	None	1414017809.53
101	2	31	2	3	None	1414017810.01
101	2	31	2	3	None	1414017810.49
101	2	31	2	3	None	1414017810.97
101	2	31	2	3	None	1414017811.45
101	2	31	2	3	None	1414017811.93
101	2	31	3	0	None	1414017812.51
101	2	31	3	0	None	1414017813.09
101	2	31	3	0	Right	1414017813.67
101	2	31	3	0	Right	1414017814.25
101	2	32	1	0	None	1414017814.83
101	2	32	1	0	None	1414017815.41
101	2	32	1	0	None	1414017816
101	2	32	1	0	None	1414017816.57
101	2	32	1	0	None	1414017817.15
101	2	32	2	1	None	1414017817.73
101	2	32	2	1	None	1414017818.31
101	2	32	2	1	None	1414017818.89
101	2	32	2	1	None	1414017819.47
101	2	32	2	1	None	1414017820.05
101	2	32	2	2	None	1414017820.63
101	2	32	2	2	None	1414017821.2
101	2	32	2	2	None	1414017821.78
101	2	32	2	2	None	1414017822.36
101	2	32	2	2	None	1414017822.94
101	2	32	2	3	None	1414017823.52
101	2	32	2	3	None	1414017824.1
101	2	32	2	3	None	1414017824.68
101	2	32	2	3	None	1414017825.25
101	2	32	3	0	None	1414017825.85
101	2	32	3	0	None	1414017826.43
101	2	32	3	0	Right	1414017827.01
101	2	32	3	0	Right	1414017827.58
101	2	32	3	0	Right	1414017828.15
101	2	33	1	0	None	1414017828.73
101	2	33	1	0	None	1414017829.31
101	2	33	1	0	None	1414017829.89
101	2	33	1	0	None	1414017830.46
101	2	33	1	0	None	1414017831.04
101	2	33	2	1	None	1414017831.61
101	2	33	2	1	None	1414017832.19
101	2	33	2	1	None	1414017832.76
101	2	33	2	1	None	1414017833.34
101	2	33	2	1	None	1414017833.92
101	2	33	2	2	None	1414017834.49
101	2	33	2	2	None	1414017835.07
101	2	33	2	2	None	1414017835.65
101	2	33	2	2	None	1414017836.22
101	2	33	2	3	None	1414017836.8
101	2	33	2	3	None	1414017837.37
101	2	33	2	3	None	1414017837.95
101	2	33	2	3	None	1414017838.52
101	2	33	3	0	None	1414017839.1
101	2	33	3	0	None	1414017839.67
101	2	33	3	0	None	1414017840.25
101	2	33	3	0	Left	1414017840.83
101	2	33	3	0	Left	1414017841.4
101	2	34	1	0	None	1414017841.98
101	2	34	1	0	None	1414017842.56
101	2	34	1	0	None	1414017843.16
101	2	34	1	0	None	1414017843.73
101	2	34	1	0	None	1414017844.31
101	2	34	2	1	None	1414017844.88
101	2	34	2	1	None	1414017845.47
101	2	34	2	1	None	1414017846.04
101	2	34	2	1	None	1414017846.61
101	2	34	2	1	None	1414017847.19
101	2	34	2	2	None	1414017847.76
101	2	34	2	2	None	1414017848.34
101	2	34	2	2	None	1414017848.91
101	2	34	2	2	None	1414017849.49
101	2	34	2	3	None	1414017850.06
101	2	34	2	3	None	1414017850.64
101	2	34	2	3	None	1414017851.21
101	2	34	2	3	None	1414017851.79
101	2	34	3	0	None	1414017852.36
101	2	34	3	0	None	1414017852.94
101	2	34	3	0	None	1414017853.51
101	2	34	3	0	Left	1414017854.1
101	2	34	3	0	Left	1414017854.68
101	2	35	1	0	None	1414017855.26
101	2	35	1	0	None	1414017855.85
101	2	35	1	0	None	1414017856.43
101	2	35	1	0	None	1414017857.01
101	2	35	2	1	None	1414017857.59
101	2	35	2	1	None	1414017858.17
101	2	35	2	1	None	1414017858.75
101	2	35	2	1	None	1414017859.33
101	2	35	2	1	None	1414017859.91
101	2	35	2	1	None	1414017860.49
101	2	35	2	2	None	1414017861.07
101	2	35	2	2	None	1414017861.66
101	2	35	2	2	None	1414017862.24
101	2	35	2	2	None	1414017862.81
101	2	35	2	2	None	1414017863.39
101	2	35	2	3	None	1414017863.98
101	2	35	2	3	None	1414017864.56
101	2	35	2	3	None	1414017865.14
101	2	35	2	3	None	1414017865.72
101	2	35	3	0	None	1414017866.3
101	2	35	3	0	None	1414017866.88
101	2	35	3	0	Left	1414017867.46
101	2	35	3	0	Left	1414017868.04
101	2	36	1	0	None	1414017868.62
101	2	36	1	0	None	1414017869.21
101	2	36	1	0	None	1414017869.79
101	2	36	1	0	None	1414017870.37
101	2	36	1	0	None	1414017870.95
101	2	36	2	1	None	1414017871.53
101	2	36	2	1	None	1414017872.11
101	2	36	2	1	None	1414017872.69
101	2	36	2	1	None	1414017873.27
101	2	36	2	1	None	1414017873.86
101	2	36	2	2	None	1414017874.44
101	2	36	2	2	None	1414017875.02
101	2	36	2	3	None	1414017875.6
101	2	36	2	3	None	1414017876.18
101	2	36	2	3	None	1414017876.76
101	2	36	2	3	None	1414017877.34
101	2	36	3	0	None	1414017877.92
101	2	36	3	0	None	1414017878.5
101	2	36	3	0	None	1414017879.08
101	2	36	3	0	None	1414017879.66
101	2	36	3	0	None	1414017880.25
101	2	36	3	0	Left	1414017880.83
101	2	36	3	0	Left	1414017881.41
101	2	37	1	0	None	1414017881.99
101	2	37	1	0	None	1414017882.57
101	2	37	1	0	None	1414017883.15
101	2	37	1	0	None	1414017883.74
101	2	37	1	0	None	1414017884.31
101	2	37	2	1	None	1414017884.89
101	2	37	2	1	None	1414017885.47
101	2	37	2	1	None	1414017886.05
101	2	37	2	1	None	1414017886.63
101	2	37	2	1	None	1414017887.21
101	2	37	2	2	None	1414017887.79
101	2	37	2	2	None	1414017888.37
101	2	37	2	2	None	1414017888.94
101	2	37	2	3	None	1414017889.52
101	2	37	2	3	None	1414017890.11
101	2	37	2	3	None	1414017890.72
101	2	37	3	0	None	1414017891.29
101	2	37	3	0	None	1414017891.87
101	2	37	3	0	None	1414017892.44
101	2	37	3	0	None	1414017893.02
101	2	37	3	0	None	1414017893.6
101	2	37	3	0	Right	1414017894.17
101	2	37	3	0	Right	1414017894.75
101	2	38	1	0	None	1414017895.32
101	2	38	1	0	None	1414017895.9
101	2	38	1	0	None	1414017896.48
101	2	38	1	0	None	1414017897.05
101	2	38	1	0	None	1414017897.63
101	2	38	2	1	None	1414017898.21
101	2	38	2	1	None	1414017898.78
101	2	38	2	1	None	1414017899.36
101	2	38	2	1	None	1414017899.94
101	2	38	2	1	None	1414017900.51
101	2	38	2	2	None	1414017901.09
101	2	38	2	2	None	1414017901.67
101	2	38	2	3	None	1414017902.24
101	2	38	2	3	None	1414017902.82
101	2	38	2	3	None	1414017903.4
101	2	38	2	3	None	1414017903.97
101	2	38	3	0	None	1414017904.55
101	2	38	3	0	None	1414017905.13
101	2	38	3	0	None	1414017905.71
101	2	38	3	0	None	1414017906.28
101	2	38	3	0	None	1414017906.86
101	2	38	3	0	Left	1414017907.44
101	2	38	3	0	Left	1414017908.02
101	2	39	1	0	None	1414017908.59
101	2	39	1	0	None	1414017909.17
101	2	39	1	0	None	1414017909.75
101	2	39	1	0	None	1414017910.33
101	2	39	2	1	None	1414017910.91
101	2	39	2	1	None	1414017911.48
101	2	39	2	1	None	1414017912.06
101	2	39	2	1	None	1414017912.64
101	2	39	2	1	None	1414017913.21
101	2	39	2	2	None	1414017913.8
101	2	39	2	2	None	1414017914.38
101	2	39	2	3	None	1414017914.98
101	2	39	2	3	None	1414017915.56
101	2	39	2	3	None	1414017916.19
101	2	39	2	3	None	1414017916.77
101	2	39	2	3	None	1414017917.35
101	2	39	3	0	None	1414017917.94
101	2	39	3	0	None	1414017918.52
101	2	39	3	0	None	1414017919.1
101	2	39	3	0	None	1414017919.68
101	2	39	3	0	Left	1414017920.26
101	2	39	3	0	Left	1414017920.84
101	2	40	1	0	None	1414017921.43
101	2	40	1	0	None	1414017922.01
101	2	40	1	0	None	1414017922.59
101	2	40	1	0	None	1414017923.17
101	2	40	1	0	None	1414017923.76
101	2	40	2	1	None	1414017924.34
101	2	40	2	1	None	1414017924.92
101	2	40	2	1	None	1414017925.5
101	2	40	2	1	None	1414017926.08
101	2	40	2	1	None	1414017926.68
101	2	40	2	2	None	1414017927.26
101	2	40	2	2	None	1414017927.84
101	2	40	2	2	None	1414017928.42
101	2	40	2	3	None	1414017929.01
101	2	40	2	3	None	1414017929.59
101	2	40	2	3	None	1414017930.17
101	2	40	2	3	None	1414017930.75
101	2	40	3	0	None	1414017931.33
101	2	40	3	0	None	1414017931.91
101	2	40	3	0	None	1414017932.49
101	2	40	3	0	None	1414017933.08
101	2	40	3	0	Left	1414017933.66
101	2	40	3	0	Left	1414017934.25
101	2	41	1	0	None	1414017934.83
101	2	41	1	0	None	1414017935.41
101	2	41	1	0	None	1414017935.98
101	2	41	1	0	None	1414017936.57
101	2	41	1	0	None	1414017937.15
101	2	41	2	1	None	1414017937.73
101	2	41	2	1	None	1414017938.31
101	2	41	2	1	None	1414017938.89
101	2	41	2	1	None	1414017939.47
101	2	41	2	2	None	1414017940.06
101	2	41	2	2	None	1414017940.64
101	2	41	2	3	None	1414017941.22
101	2	41	2	3	None	1414017941.8
101	2	41	2	3	None	1414017942.38
101	2	41	2	3	None	1414017943
101	2	41	2	3	None	1414017943.58
101	2	41	3	0	None	1414017944.15
101	2	41	3	0	None	1414017944.73
101	2	41	3	0	None	1414017945.31
101	2	41	3	0	None	1414017945.89
101	2	41	3	0	None	1414017946.48
101	2	41	3	0	Right	1414017947.06
101	2	42	1	0	None	1414017947.64
101	2	42	1	0	None	1414017948.22
101	2	42	1	0	None	1414017948.8
101	2	42	1	0	None	1414017949.38
101	2	42	1	0	None	1414017949.95
101	2	42	2	1	None	1414017950.53
101	2	42	2	1	None	1414017951.11
101	2	42	2	1	None	1414017951.69
101	2	42	2	1	None	1414017952.26
101	2	42	2	1	None	1414017952.84
101	2	42	2	2	None	1414017953.42
101	2	42	2	2	None	1414017954
101	2	42	2	2	None	1414017954.57
101	2	42	2	3	None	1414017955.15
101	2	42	2	3	None	1414017955.73
101	2	42	2	3	None	1414017956.31
101	2	42	2	3	None	1414017956.89
101	2	42	3	0	None	1414017957.46
101	2	42	3	0	None	1414017958.04
101	2	42	3	0	None	1414017958.61
101	2	42	3	0	None	1414017959.19
101	2	42	3	0	Left	1414017959.77
101	2	42	3	0	Left	1414017960.35
101	2	43	1	0	None	1414017960.93
101	2	43	1	0	None	1414017961.5
101	2	43	1	0	None	1414017962.08
101	2	43	1	0	None	1414017962.66
101	2	43	1	0	None	1414017963.24
101	2	43	2	1	None	1414017963.82
101	2	43	2	1	None	1414017964.39
101	2	43	2	1	None	1414017964.97
101	2	43	2	1	None	1414017965.55
101	2	43	2	2	None	1414017966.13
101	2	43	2	2	None	1414017966.7
101	2	43	2	2	None	1414017967.28
101	2	43	2	2	None	1414017967.86
101	2	43	2	3	None	1414017968.43
101	2	43	2	3	None	1414017969.01
101	2	43	2	3	None	1414017969.59
101	2	43	2	3	None	1414017970.17
101	2	43	2	3	None	1414017970.75
101	2	43	3	0	None	1414017971.32
101	2	43	3	0	None	1414017971.9
101	2	43	3	0	None	1414017972.48
101	2	43	3	0	Right	1414017973.06
101	2	43	3	0	Right	1414017973.64
101	2	44	1	0	None	1414017974.23
101	2	44	1	0	None	1414017974.81
101	2	44	1	0	None	1414017975.4
101	2	44	1	0	None	1414017975.98
101	2	44	2	1	None	1414017976.57
101	2	44	2	1	None	1414017977.15
101	2	44	2	1	None	1414017977.73
101	2	44	2	1	None	1414017978.32
101	2	44	2	1	None	1414017978.9
101	2	44	2	1	None	1414017979.48
101	2	44	2	2	None	1414017980.07
101	2	44	2	2	None	1414017980.65
101	2	44	2	2	None	1414017981.23
101	2	44	2	3	None	1414017981.81
101	2	44	2	3	None	1414017982.39
101	2	44	2	3	None	1414017982.98
101	2	44	3	0	None	1414017983.56
101	2	44	3	0	None	1414017984.15
101	2	44	3	0	None	1414017984.73
101	2	44	3	0	None	1414017985.31
101	2	44	3	0	Right	1414017985.89
101	2	44	3	0	Right	1414017986.47
101	2	44	3	0	Right	1414017987.05
101	2	45	1	0	None	1414017987.64
101	2	45	1	0	None	1414017988.22
101	2	45	1	0	None	1414017988.8
101	2	45	1	0	None	1414017989.38
101	2	45	1	0	None	1414017989.96
101	2	45	2	1	None	1414017990.55
101	2	45	2	1	None	1414017991.13
101	2	45	2	1	None	1414017991.71
101	2	45	2	1	None	1414017992.29
101	2	45	2	2	None	1414017992.87
101	2	45	2	2	None	1414017993.45
101	2	45	2	3	None	1414017994.04
101	2	45	2	3	None	1414017994.62
101	2	45	2	3	None	1414017995.2
101	2	45	2	3	None	1414017995.79
101	2	45	3	0	None	1414017996.37
101	2	45	3	0	None	1414017996.95
101	2	45	3	0	None	1414017997.53
101	2	45	3	0	None	1414017998.11
101	2	45	3	0	None	1414017998.7
101	2	45	3	0	None	1414017999.28
101	2	45	3	0	Right	1414017999.86
101	2	45	3	0	Right	1414018000.45
101	2	46	1	0	None	1414018001.03
101	2	46	1	0	None	1414018001.62
101	2	46	1	0	None	1414018002.2
101	2	46	1	0	None	1414018002.78
101	2	46	1	0	None	1414018003.36
101	2	46	2	1	None	1414018003.94
101	2	46	2	1	None	1414018004.52
101	2	46	2	1	None	1414018005.1
101	2	46	2	1	None	1414018005.68
101	2	46	2	1	None	1414018006.26
101	2	46	2	2	None	1414018006.84
101	2	46	2	2	None	1414018007.41
101	2	46	2	2	None	1414018007.99
101	2	46	2	3	None	1414018008.57
101	2	46	2	3	None	1414018009.16
101	2	46	2	3	None	1414018009.74
101	2	46	2	3	None	1414018010.33
101	2	46	3	0	None	1414018010.91
101	2	46	3	0	None	1414018011.5
101	2	46	3	0	None	1414018012.08
101	2	46	3	0	None	1414018012.66
101	2	46	3	0	Right	1414018013.24
101	2	46	3	0	Right	1414018013.82
101	2	46	3	0	Right	1414018014.41
101	2	47	1	0	None	1414018014.99
101	2	47	1	0	None	1414018015.58
101	2	47	1	0	None	1414018016.17
101	2	47	1	0	None	1414018016.75
101	2	47	2	1	None	1414018017.33
101	2	47	2	1	None	1414018017.92
101	2	47	2	1	None	1414018018.51
101	2	47	2	1	None	1414018019.09
101	2	47	2	2	None	1414018019.67
101	2	47	2	2	None	1414018020.25
101	2	47	2	2	None	1414018020.83
101	2	47	2	2	None	1414018021.42
101	2	47	2	3	None	1414018022
101	2	47	2	3	None	1414018022.59
101	2	47	2	3	None	1414018023.17
101	2	47	2	3	None	1414018023.75
101	2	47	2	3	None	1414018024.34
101	2	47	3	0	None	1414018024.92
101	2	47	3	0	None	1414018025.5
101	2	47	3	0	None	1414018026.08
101	2	47	3	0	Left	1414018026.67
101	2	47	3	0	Left	1414018027.25
101	2	48	1	0	None	1414018027.84
101	2	48	1	0	None	1414018028.42
101	2	48	1	0	None	1414018029.01
101	2	48	1	0	None	1414018029.59
101	2	48	1	0	None	1414018030.17
101	2	48	2	1	None	1414018030.75
101	2	48	2	1	None	1414018031.33
101	2	48	2	1	None	1414018031.92
101	2	48	2	1	None	1414018032.5
101	2	48	2	1	None	1414018033.09
101	2	48	2	1	None	1414018033.67
101	2	48	2	2	None	1414018034.25
101	2	48	2	2	None	1414018034.83
101	2	48	2	2	None	1414018035.41
101	2	48	2	3	None	1414018035.99
101	2	48	2	3	None	1414018036.58
101	2	48	2	3	None	1414018037.16
101	2	48	2	3	None	1414018037.73
101	2	48	3	0	None	1414018038.31
101	2	48	3	0	None	1414018038.89
101	2	48	3	0	None	1414018039.47
101	2	48	3	0	Left	1414018040.05
101	2	48	3	0	Left	1414018040.62
101	2	49	1	0	None	1414018041.2
101	2	49	1	0	None	1414018041.78
101	2	49	1	0	None	1414018042.35
101	2	49	1	0	None	1414018042.93
101	2	49	2	1	None	1414018043.51
101	2	49	2	1	None	1414018044.09
101	2	49	2	1	None	1414018044.67
101	2	49	2	1	None	1414018045.24
101	2	49	2	1	None	1414018045.82
101	2	49	2	2	None	1414018046.4
101	2	49	2	3	None	1414018046.97
101	2	49	2	3	None	1414018047.55
101	2	49	2	3	None	1414018048.13
101	2	49	2	3	None	1414018048.71
101	2	49	2	3	None	1414018049.29
101	2	49	3	0	None	1414018049.87
101	2	49	3	0	None	1414018050.45
101	2	49	3	0	None	1414018051.03
101	2	49	3	0	None	1414018051.61
101	2	49	3	0	None	1414018052.19
101	2	49	3	0	Left	1414018052.77
101	2	49	3	0	Left	1414018053.34
101	2	50	1	0	None	1414018053.92
101	2	50	1	0	None	1414018054.5
101	2	50	1	0	None	1414018055.08
101	2	50	1	0	None	1414018055.65
101	2	50	1	0	None	1414018056.23
101	2	50	2	1	None	1414018056.81
101	2	50	2	1	None	1414018057.39
101	2	50	2	1	None	1414018057.97
101	2	50	2	1	None	1414018058.54
101	2	50	2	1	None	1414018059.12
101	2	50	2	2	None	1414018059.71
101	2	50	2	2	None	1414018060.28
101	2	50	2	3	None	1414018060.86
101	2	50	2	3	None	1414018061.44
101	2	50	2	3	None	1414018062.02
101	2	50	2	3	None	1414018062.6
101	2	50	3	0	None	1414018063.18
101	2	50	3	0	None	1414018063.76
101	2	50	3	0	None	1414018064.34
101	2	50	3	0	None	1414018064.91
101	2	50	3	0	None	1414018065.49
101	2	50	3	0	Left	1414018066.07
101	2	50	3	0	Left	1414018066.65
101	2	50	3	0	Left	1414018067.23
101	2	50	3	0	Left	1414018067.88
