FrameNumber	FrameRows	FrameCols	FaceBoxX	FaceBoxY	FaceBoxW	FaceBoxH	left_eye_lateral_x	left_eye_lateral_y	left_eye_pupil_x	left_eye_pupil_y	left_eye_medial_x	left_eye_medial_y	right_eye_medial_x	right_eye_medial_y	right_eye_pupil_x	right_eye_pupil_y	right_eye_lateral_x	right_eye_lateral_y	nose_tip_x	nose_tip_y	Roll	Pitch	Yaw	anger	contempt	disgust	joy	fear	sadness	surprise	neutral	negative	positive	confusion	frustration	AU1	AU2	AU4	AU5	AU6	AU7	AU9	AU10	AU12	AU14	AU15	AU17	AU18	AU20	AU23	AU24	AU25	AU26	AU28	
379	426	640	224	155	188	188	265.284	204.654	283.904	202.023	302.515	206.244	337.799	207.378	356.92	204.582	375.056	208.184	318.172	251.108	-1.32882	13.7461	-1.47396	-0.700879	-1.19258	-0.521396	-1.75217	-0.783739	-0.935851	-1.08931	0.529891	-0.0201631	-0.684716	-1.06671	-0.691827	-1.2233	-0.824067	-1.44107	-0.153088	-0.99575	-0.62927	-1.53252	0.557245	-1.17778	0.0578851	0.0612498	-0.0101302	0.115665	-0.452661	0.0958312	0.227909	-0.667371	-0.315621	-0.936017
380	426	640	224	155	189	189	265.136	204.686	283.558	202.052	302.524	206.195	337.956	207.252	358.333	205.294	375.368	207.974	318.226	250.479	-1.46815	12.9268	-0.748019	-0.570304	-1.15657	-0.619864	-1.61041	-0.825211	-0.904091	-1.21292	0.536933	-0.0131872	-0.593132	-1.04568	-0.626176	-1.22226	-0.820812	-1.44301	-0.155869	-0.997007	-0.651208	-1.62223	0.512079	-1.2298	0.0830037	0.101724	-0.044744	0.212833	-0.393424	0.0940526	0.26814	-0.657633	-0.320122	-0.926963
381	426	640	224	155	188	188	265.035	204.742	284.405	202.92	302.308	205.993	337.628	206.806	356.936	204.899	374.919	207.271	319.3	250.238	-1.30682	14.0005	-1.71977	-0.393522	-1.2099	-0.502439	-1.73673	-0.905359	-0.885265	-1.19197	0.457871	0.336594	-0.717121	-0.982078	-0.575892	-1.23914	-0.82844	-1.39157	-0.275207	-0.993531	-0.615861	-1.68801	0.442383	-1.056	-0.0123765	0.0471002	-0.128938	0.261631	-0.431734	0.041185	0.278688	-0.643323	-0.336402	-0.90989
382	426	640	224	155	187	187	265.384	204.731	284.422	202.522	302.475	206.367	337.627	207.546	357.815	206.075	374.745	208.401	318.149	250.636	-1.43782	13.0922	-1.32593	-0.619134	-1.16086	-0.533481	-1.83587	-0.764308	-0.962564	-1.09231	0.499876	0.0998025	-0.761165	-1.04823	-0.757396	-1.22745	-0.820759	-1.43642	-0.1043	-0.987492	-0.599178	-1.72372	0.533704	-0.976356	0.139705	0.0511666	-0.0269121	0.0555405	-0.431494	0.0969571	0.312884	-0.59781	-0.270525	-0.942333
383	426	640	224	156	187	187	265.322	204.629	283.88	203.243	302.469	206.449	337.675	207.802	357.888	205.729	374.852	208.84	318.349	251.519	-1.33003	13.0941	-1.56222	-0.747273	-1.14432	-0.550389	-1.78851	-0.718632	-0.830189	-1.12525	0.514385	0.062149	-0.71373	-0.933002	-0.908731	-1.20734	-0.816397	-1.36	-0.17485	-1.00857	-0.604095	-1.42795	0.514901	-1.12672	0.0757558	0.129011	0.00557884	0.119077	-0.419762	0.128615	0.151724	-0.660366	-0.341488	-0.986526
384	426	640	225	155	187	187	265.125	204.955	284.047	202.647	302.263	206.19	337.455	206.988	356.494	205.114	374.611	207.44	318.808	250.871	-1.65566	13.8136	-0.307394	-0.461311	-1.17394	-0.513164	-1.82781	-0.826507	-0.805794	-1.30869	0.539451	0.410321	-0.782988	-0.933965	-0.485965	-1.24263	-0.827436	-1.41232	-0.258769	-1.0148	-0.650519	-1.59216	0.603267	-1.11943	-0.0303458	0.11575	-0.0469276	0.165696	-0.470355	0.0748584	0.251917	-0.664618	-0.337181	-0.841252
385	426	640	224	155	188	188	265.458	204.271	284.149	202.106	302.716	205.797	338.025	206.872	357.794	205.439	375.307	207.614	318.088	250.407	-1.7833	13.0609	-1.05164	-0.570786	-1.28304	-0.363338	-1.83979	-1.02807	-0.834483	-1.25308	0.662356	0.206543	-0.738192	-1.14775	-0.697428	-1.22805	-0.821881	-1.42864	-0.101303	-0.997181	-0.638633	-1.74589	0.560799	-1.28854	0.0584009	-0.0343002	-0.0605668	0.129785	-0.350596	0.10714	0.211553	-0.649538	-0.283783	-0.923921
386	426	640	224	155	187	187	265.035	204.788	283.864	202.433	302.149	206.184	337.32	207.136	356.042	205.302	374.456	207.75	318.244	250.761	-1.49763	13.6448	-0.78432	-0.563624	-1.15335	-0.539977	-1.82805	-0.831741	-0.883459	-1.22981	0.559174	0.182346	-0.754621	-1.02572	-0.639768	-1.23863	-0.825667	-1.38338	-0.128304	-0.980851	-0.551401	-1.65087	0.556298	-1.07901	0.034709	0.105885	-0.00163318	0.148624	-0.446433	0.0020963	0.199765	-0.63475	-0.300782	-0.806956
387	426	640	224	155	188	188	264.885	204.675	283.785	202.726	302.097	205.992	337.359	206.868	355.648	204.545	374.59	207.401	318.455	250.439	-1.57625	13.7846	-0.655057	-0.401781	-1.21503	-0.483224	-1.87001	-0.971573	-0.838484	-1.32196	0.583458	0.382609	-0.790609	-0.837661	-0.55092	-1.24732	-0.820896	-1.42585	-0.147859	-0.954862	-0.515288	-1.5725	0.471919	-1.20631	-0.0607795	0.0630004	-0.0940567	0.167947	-0.439345	-0.0153192	0.277697	-0.677361	-0.282591	-0.895738
388	426	640	227	157	183	183	266.197	206.442	284.261	205.896	302.543	207.361	336.98	207.869	355.636	205.247	373.337	208.022	318.819	250.282	-2.32777	13.4366	-1.36227	-0.960735	-0.968469	-0.6446	-1.71246	-1.02975	-0.185008	-1.60332	1.31757	-0.411797	-0.492476	-1.16258	-0.934078	-1.2163	-0.816197	-1.30807	-1.05623	-0.820317	0.105437	-2.02562	0.120947	-0.701787	0.0244298	-0.0640027	0.230216	-0.00108286	-0.571251	0.201263	0.506373	-0.524892	-0.15079	-0.605184
389	426	640	227	159	183	183	266.344	207.303	283.13	207.944	302.547	208.656	336.853	209.577	353.943	209.522	373.076	210.168	318.536	251.076	-2.44721	10.1403	-2.59941	-1.70374	-0.828098	-0.411657	-1.12164	-1.37856	0.0808745	-1.65709	1.02409	-0.73137	0.0909062	-0.966648	-0.209311	-1.00328	-0.709192	-1.00351	-1.00399	-0.786791	0.276257	-1.58553	-0.0560485	-0.28381	0.235986	0.181371	0.517352	-0.101047	-0.680703	0.355515	0.665686	-0.611912	-0.234718	-0.623911
390	426	640	227	158	182	182	266.571	206.218	284.261	206.56	302.726	207.588	336.987	208.525	356.247	207.027	373.163	209.133	318.647	250.613	-2.34687	12.3094	-1.775	-1.08699	-0.93289	-0.585588	-1.40431	-1.50222	0.154648	-2.09484	1.42969	-0.421666	-0.170936	-0.645061	-0.538372	-1.17143	-0.791294	-1.17519	-1.08886	-0.644781	0.774409	-1.86844	0.095189	-1.005	0.0956572	0.107575	0.297629	-0.135211	-0.497571	0.344015	0.535119	-0.492617	-0.0933234	-0.483244
391	426	640	225	157	185	185	265.699	205.719	284.103	204.69	302.407	207.188	337.194	208.214	355.825	206.619	373.925	208.91	318.765	250.478	-2.11416	12.2102	-1.34806	-0.624665	-0.916816	-0.683253	-1.5369	-1.08075	-0.391444	-1.54823	0.865411	-0.051321	-0.45997	-0.736226	-0.67132	-1.23087	-0.828212	-1.16358	-0.925533	-0.833428	0.178269	-1.84106	0.253498	-1.16191	0.0639357	0.0145554	0.0812489	-0.0816705	-0.391439	0.209254	0.379634	-0.571685	-0.173959	-0.610392
392	426	640	225	156	185	185	265.726	205.368	284.846	204.27	302.49	206.777	337.33	207.745	356.34	205.57	374.116	208.379	318.512	250.766	-2.22977	13.8608	-1.31975	-0.633394	-0.986062	-0.574873	-1.83639	-1.07158	-0.456135	-1.52019	0.982314	0.0401986	-0.674412	-0.731659	-0.818844	-1.24527	-0.830693	-1.29891	-0.775325	-0.963609	-0.392749	-1.74028	0.423561	-0.964923	0.0717126	0.0552938	-0.0118932	0.06295	-0.398395	0.0781275	0.341709	-0.597252	-0.256922	-0.756694
393	426	640	225	156	187	187	265.472	204.83	284.472	203.08	302.47	206.398	337.532	207.514	356.478	205.03	374.555	208.302	318.249	250.541	-1.59334	13.5584	-0.954303	-0.568305	-1.03398	-0.574294	-1.80968	-1.14485	-0.449772	-1.52904	0.784478	0.222112	-0.667559	-0.710008	-0.619396	-1.24713	-0.830545	-1.35861	-0.63587	-0.953386	-0.417586	-1.69119	0.487154	-1.04733	0.0961453	0.0793356	0.0155794	0.142874	-0.427962	0.147989	0.380599	-0.634224	-0.293162	-0.701047
394	426	640	225	155	186	186	265.658	204.819	284.473	202.953	302.549	206.222	337.509	207.183	357.458	202.969	374.421	207.808	318.496	251.246	-1.56731	13.5059	-1.92601	-0.649766	-1.05608	-0.480906	-1.73479	-1.07531	-0.539562	-1.51643	0.844661	0.143157	-0.634128	-0.742444	-0.609195	-1.24556	-0.83086	-1.36138	-0.41747	-0.971841	-0.417625	-1.58064	0.573314	-1.10415	-0.0240017	0.115516	0.0175539	0.185762	-0.454759	0.138785	0.379341	-0.663266	-0.310154	-0.774084
395	426	640	226	155	185	185	266.354	204.368	283.884	202.641	303.071	205.867	337.867	206.921	357.862	203.888	374.607	207.646	318.855	249.43	-1.33788	13.4925	-1.48841	-0.691697	-1.01315	-0.59549	-1.88277	-1.08755	-0.421512	-1.56329	1.29848	-0.243436	-0.657663	-0.794006	-0.778889	-1.23205	-0.82519	-1.41235	-0.350106	-0.997461	-0.51861	-2.16791	0.426015	-0.835932	0.137551	0.076605	0.0408109	-0.113273	-0.435236	0.174247	0.436951	-0.530002	-0.139719	-0.854422
396	426	640	225	155	186	186	265.91	204.383	284.75	202.533	302.848	205.8	337.853	206.774	357.694	203.882	374.814	207.413	318.767	249.894	-1.39061	13.2678	-2.0395	-0.682065	-1.1327	-0.486555	-1.88889	-1.02172	-0.512165	-1.48964	0.980277	0.0797339	-0.719131	-0.958902	-0.577731	-1.22441	-0.82321	-1.41229	-0.463012	-1.00976	-0.681435	-1.78864	0.438508	-1.04359	0.0749549	0.0635664	0.0893235	0.146909	-0.410215	0.142597	0.467631	-0.592791	-0.276421	-1.03179
397	426	640	224	155	187	187	265.007	204.816	284.569	203.007	302.1	206.058	337.25	206.864	355.918	203.292	374.361	207.325	318.554	250.617	-1.3614	13.2562	-1.99161	-0.526443	-1.12204	-0.54188	-1.79366	-0.865425	-0.751594	-1.3076	0.633537	0.237953	-0.728887	-0.887175	-0.560528	-1.23362	-0.825486	-1.33325	-0.417607	-0.993465	-0.536367	-1.5528	0.500242	-1.0997	-0.0701593	0.191905	0.0478006	0.147654	-0.504927	0.0356091	0.29104	-0.700972	-0.370037	-0.857835
398	426	640	224	155	187	187	264.709	204.359	284.278	203.015	301.788	205.695	336.925	206.591	355.84	203.866	374.023	207.146	318.387	250.624	-1.40883	13.6267	-2.01187	-0.437632	-1.19864	-0.444329	-1.70901	-1.02299	-0.677535	-1.41314	0.624105	0.406344	-0.677514	-0.955157	-0.53592	-1.24049	-0.82387	-1.38513	-0.414524	-0.990227	-0.495257	-1.57893	0.508688	-1.18466	-0.0553252	0.161239	0.0331324	0.0228763	-0.51068	0.0693842	0.21827	-0.697316	-0.349315	-0.741875
399	426	640	224	155	187	187	265.088	204.409	284.212	202.47	302.153	205.834	337.278	206.815	355.923	203.463	374.365	207.459	318.617	250.252	-1.36677	13.6133	-1.77819	-0.552367	-1.1996	-0.460145	-1.85426	-0.907155	-0.722137	-1.30436	0.557035	0.388654	-0.77265	-0.998519	-0.570526	-1.24138	-0.827953	-1.4075	-0.235943	-0.995784	-0.666548	-1.65272	0.459483	-1.05134	-0.0417207	0.163439	-0.0120604	0.127311	-0.411757	0.0878608	0.373496	-0.620873	-0.333136	-0.91893
400	426	640	225	155	186	186	265.353	204.877	283.881	202.18	302.289	206.227	337.291	207.137	356.337	205.085	374.247	207.709	318.031	250.126	-1.40775	13.1572	-1.57688	-0.704807	-1.08437	-0.373475	-1.75145	-0.85257	-0.808306	-1.20912	0.674811	0.133277	-0.702843	-1.10708	-0.518539	-1.233	-0.822822	-1.52957	-0.335753	-0.984073	-0.627414	-1.77518	0.439321	-0.967045	0.0645774	0.0849041	0.0266107	-0.0991973	-0.453356	0.107375	0.240738	-0.583228	-0.309544	-0.791052
401	426	640	225	155	186	186	265.99	204.471	284.427	202.39	302.873	205.957	337.827	206.995	356.724	204.531	374.734	207.704	318.376	250.644	-1.11636	13.6706	-2.00392	-0.77977	-1.0636	-0.410469	-1.86434	-0.790784	-0.698589	-1.32643	0.990547	-0.0196265	-0.748585	-1.13532	-0.734204	-1.21054	-0.820234	-1.45198	-0.28614	-0.986835	-0.641367	-1.66097	0.415136	-1.05803	0.102235	0.134527	0.0821145	0.0867073	-0.472126	0.152676	0.362497	-0.619015	-0.314426	-1.05328
402	426	640	224	155	187	187	264.876	204.222	283.946	202.826	302.033	205.8	337.245	206.924	355.524	204.164	374.427	207.719	318.217	250.488	-1.18618	13.7404	-1.96686	-0.592574	-1.10396	-0.439617	-1.75781	-0.868784	-0.811489	-1.40858	0.5621	0.380556	-0.735957	-0.941189	-0.53081	-1.23094	-0.81952	-1.43055	-0.226084	-0.991182	-0.531922	-1.57675	0.506166	-1.15942	-0.0134973	0.155243	-0.0560224	0.0742696	-0.386652	0.0537829	0.176848	-0.624542	-0.311082	-0.90211
403	426	640	225	155	187	187	265.153	204.889	283.812	202.452	302.275	206.02	337.451	206.721	355.919	204.549	374.589	207.07	318.163	249.964	-1.44017	13.1301	-1.19801	-0.50354	-1.11385	-0.475867	-1.78412	-0.846874	-0.919618	-1.21366	0.55304	0.251561	-0.74995	-0.958745	-0.563268	-1.23927	-0.822302	-1.42749	-0.323597	-0.989106	-0.660494	-1.70595	0.413349	-0.970425	0.0475632	0.114558	0.0902231	0.0871805	-0.413405	0.0789357	0.344395	-0.600027	-0.322512	-0.800839
404	426	640	224	154	188	188	264.798	204.257	284.031	202.406	302.154	205.688	337.553	206.671	355.614	204.079	374.931	207.315	318.665	250.456	-1.35222	13.8271	-1.46254	-0.416773	-1.25295	-0.509177	-1.76956	-0.972931	-0.879992	-1.32423	0.560312	0.285924	-0.718091	-0.93891	-0.562021	-1.2412	-0.829341	-1.30781	-0.259362	-1.00168	-0.570176	-1.55064	0.520867	-1.2624	-0.0721316	0.151427	-0.0653206	0.268961	-0.461407	0.0603833	0.331252	-0.672564	-0.276817	-0.988077
405	426	640	224	154	188	188	264.779	204.035	284.155	202.506	302.033	205.579	337.337	206.669	356.014	204.166	374.615	207.428	318.147	250.304	-1.35232	13.7533	-2.17465	-0.515364	-1.16942	-0.433753	-1.73586	-1.03255	-0.797817	-1.4685	0.584099	0.373999	-0.698295	-0.887564	-0.512689	-1.24297	-0.827552	-1.41017	-0.210446	-0.981809	-0.637341	-1.58643	0.465254	-1.2042	-0.00383102	0.0921906	0.00624522	0.240986	-0.441515	0.08098	0.345223	-0.66991	-0.337117	-0.97059
406	426	640	223	154	189	189	264.338	203.996	283.734	202.253	301.813	205.505	337.328	206.561	355.749	204.743	374.827	207.281	318.417	250.639	-1.25011	13.7301	-1.71642	-0.484884	-1.27785	-0.580959	-1.73235	-0.882223	-0.808875	-1.38673	0.493049	0.320038	-0.694089	-0.894986	-0.727242	-1.24013	-0.828175	-1.35528	-0.262346	-0.998626	-0.588072	-1.42746	0.536693	-1.17246	-0.119131	0.203322	-0.0632503	0.208251	-0.43239	0.0817406	0.243934	-0.702164	-0.315291	-0.837813
407	426	640	224	155	187	187	265.087	204.256	283.78	202.335	302.088	205.905	337.154	207.098	355.656	203.838	374.182	207.967	318.487	250.755	-1.48278	14.0484	-1.88934	-0.731427	-1.19697	-0.402261	-1.70866	-0.877664	-0.814881	-1.307	0.609825	0.153228	-0.665182	-0.934728	-0.656439	-1.21843	-0.817232	-1.48878	-0.290165	-1.00695	-0.669715	-1.62749	0.427297	-1.10172	0.0485123	0.117267	-0.0128705	0.0679889	-0.443089	0.0821921	0.22521	-0.612421	-0.322336	-0.954092
408	426	640	224	154	188	188	264.601	204.095	284.08	201.938	301.961	205.486	337.363	206.43	357.177	203.805	374.743	207.034	318.527	250.103	-1.35189	14.1266	-1.82215	-0.509862	-1.20391	-0.477938	-1.77672	-1.03797	-0.775826	-1.36023	0.508475	0.349164	-0.708634	-0.893851	-0.589912	-1.24117	-0.828606	-1.39628	-0.290611	-1.00728	-0.630965	-1.6092	0.510497	-1.27296	-0.0815153	0.124444	-0.110722	0.259619	-0.436561	0.0326594	0.28094	-0.660043	-0.313851	-0.914096
409	426	640	224	154	188	188	264.71	204.293	283.661	202.212	301.983	205.673	337.304	206.608	355.476	204.305	374.597	207.202	318.513	250.631	-1.5103	13.9438	-2.06686	-0.545552	-1.18306	-0.482685	-1.78765	-1.03433	-0.758986	-1.43573	0.577041	0.323301	-0.711366	-0.934794	-0.555034	-1.23902	-0.827159	-1.3403	-0.296701	-1.01917	-0.610649	-1.5372	0.548084	-1.35593	-0.1717	0.161433	-0.145302	0.205784	-0.435339	-0.0265077	0.177282	-0.688645	-0.320796	-0.929399
410	426	640	224	154	188	188	264.73	204.376	283.484	202.034	302.064	205.681	337.442	206.544	356.466	203.576	374.796	207.062	318.551	250.439	-1.34518	14.4455	-2.53767	-0.521819	-1.20805	-0.584209	-1.7139	-0.96816	-0.828263	-1.26903	0.473693	0.168343	-0.652629	-0.995434	-0.642044	-1.23811	-0.827664	-1.3488	-0.277422	-1.02279	-0.676445	-1.59026	0.500598	-1.33998	-0.134062	0.176562	-0.0841203	0.250549	-0.467102	0.0369637	0.214664	-0.673944	-0.327443	-0.957106
411	426	640	224	155	188	188	264.619	204.411	283.507	202.568	301.816	205.791	337.066	206.727	355.346	204.458	374.284	207.323	318.022	249.954	-1.19777	13.445	-1.68364	-0.675673	-1.19168	-0.465141	-1.76022	-0.973273	-0.797933	-1.3081	0.514817	0.201451	-0.683051	-0.983547	-0.600805	-1.24322	-0.822899	-1.46441	-0.247224	-0.975141	-0.59209	-1.70874	0.449309	-1.13757	0.0454576	0.103049	0.0138604	0.0202815	-0.391977	0.0935847	0.302362	-0.607314	-0.303125	-0.906467
412	426	640	224	155	188	188	264.902	204.653	283.533	202.405	302.094	206.153	337.339	207.204	357.327	205.584	374.554	207.921	317.965	250.659	-1.21039	13.5829	-1.88587	-0.810021	-1.06517	-0.533276	-1.77798	-0.787519	-0.78189	-1.18862	0.502217	0.0791423	-0.696846	-0.88889	-0.839488	-1.22036	-0.814618	-1.42967	-0.270973	-1.00596	-0.653748	-1.5363	0.451742	-1.21208	0.0132047	0.101467	-0.0530223	0.0998871	-0.426453	0.0417256	0.174145	-0.636924	-0.334746	-1.02361
413	426	640	224	154	188	188	264.479	203.966	283.625	202.389	301.735	205.321	337.039	206.233	355.444	204.059	374.315	206.803	318.672	249.898	-1.33181	14.1078	-1.40884	-0.540248	-1.19389	-0.45335	-1.85459	-1.02963	-0.838564	-1.37979	0.628042	0.265612	-0.755156	-1.01066	-0.679908	-1.24647	-0.827418	-1.44023	-0.274031	-0.98697	-0.669807	-1.68473	0.441827	-1.19587	-0.124085	0.136121	-0.072528	0.208947	-0.409942	0.0446446	0.29623	-0.640672	-0.317392	-0.894607
414	426	640	224	154	188	188	264.435	204.318	283.461	202.075	301.664	205.446	336.941	206.144	355.5	203.964	374.185	206.488	318.162	249.758	-1.40844	13.4889	-1.87913	-0.39995	-1.21735	-0.475905	-1.87467	-1.06613	-0.708006	-1.37479	0.550251	0.484552	-0.778864	-0.825013	-0.559474	-1.24317	-0.825983	-1.41113	-0.287515	-0.955709	-0.592806	-1.70619	0.49367	-1.15962	-0.0655408	0.124308	-0.00305134	0.0647267	-0.39276	0.0286952	0.308857	-0.609025	-0.278369	-0.75786
415	426	640	224	154	189	189	264.805	204.144	284.071	202.667	302.287	205.382	337.805	206.181	357.063	203.66	375.305	206.629	318.74	249.697	-1.18819	14.2	-1.97959	-0.473893	-1.21307	-0.628569	-1.73653	-0.97171	-0.847716	-1.18188	0.438917	0.129244	-0.660387	-0.907205	-0.657413	-1.24023	-0.83019	-1.37512	-0.297485	-0.989464	-0.603302	-1.66104	0.493823	-1.30505	-0.14528	0.119439	-0.0298308	0.315203	-0.439623	0.141074	0.284773	-0.657547	-0.298359	-0.967284
416	426	640	224	154	188	188	264.897	204.168	284.01	201.993	302.275	205.415	337.694	206.223	357.016	203.819	375.09	206.683	318.617	249.567	-1.04625	14.2353	-2.26308	-0.572614	-1.19	-0.593135	-1.70251	-0.920468	-0.8338	-1.17574	0.466665	0.0797893	-0.638082	-0.941534	-0.642465	-1.23403	-0.829294	-1.42494	-0.319152	-0.989185	-0.603148	-1.73136	0.42003	-1.11356	-0.00673238	0.0242109	-0.045575	0.21224	-0.438673	0.0973015	0.283028	-0.617768	-0.308054	-0.916913
417	426	640	224	154	188	188	264.753	204.145	283.726	201.918	302.092	205.294	337.473	206.011	357.136	203.815	374.828	206.375	318.675	249.762	-1.14864	14.3684	-2.09615	-0.420081	-1.14379	-0.614313	-1.78675	-0.947523	-0.864576	-1.24993	0.511418	0.205619	-0.716771	-1.12194	-0.612964	-1.24059	-0.8289	-1.36673	-0.237769	-0.987636	-0.5491	-1.61189	0.460655	-1.18598	-0.122248	0.0963258	-0.0502635	0.252923	-0.440186	0.0416828	0.357242	-0.642228	-0.294723	-0.913726
418	426	640	224	153	189	189	264.274	204.233	284.008	202.022	301.808	205.266	337.372	205.87	356.903	203.975	374.92	206.113	318.754	249.745	-1.12905	14.4065	-2.35636	-0.394408	-1.24459	-0.722763	-1.78303	-0.956629	-0.806309	-1.25121	0.457814	0.169815	-0.688058	-0.996223	-0.713747	-1.24745	-0.829298	-1.35096	-0.349138	-0.967727	-0.551894	-1.45068	0.463029	-1.21511	-0.241722	0.154083	-0.0408736	0.210626	-0.462885	0.117415	0.228806	-0.689741	-0.3481	-1.04095
419	426	640	224	154	187	187	264.901	204.144	284.603	201.632	302.075	205.387	337.3	206.193	356.539	203.878	374.491	206.653	318.857	249.994	-1.35895	13.7182	-1.5254	-0.557693	-1.24068	-0.441269	-1.9079	-0.991177	-0.780743	-1.27559	0.718952	0.183649	-0.773662	-1.10629	-0.668635	-1.23957	-0.830037	-1.34718	-0.266681	-0.972537	-0.532143	-1.62093	0.488032	-1.0957	-0.104863	0.0740471	-0.0531745	0.275204	-0.423674	0.058573	0.267438	-0.60964	-0.298112	-0.927698
420	426	640	224	154	188	188	264.834	204.16	284.158	202.377	302.18	205.293	337.568	205.994	357.347	203.108	374.93	206.34	318.577	249.591	-1.12031	14.5224	-2.07363	-0.482057	-1.17409	-0.521807	-1.82257	-0.921675	-0.758262	-1.23832	0.522026	0.32457	-0.747511	-0.989832	-0.629758	-1.24789	-0.830912	-1.4066	-0.286401	-0.969872	-0.600432	-1.63015	0.469452	-1.28432	-0.135445	0.0642504	-0.0662578	0.236551	-0.434329	0.0939185	0.261295	-0.618444	-0.276741	-0.941606
421	426	640	224	154	188	188	264.855	204.381	283.832	202.975	302.21	205.627	337.607	206.434	357.284	204.118	374.979	206.893	318.583	250.303	-0.972196	13.6208	-2.02185	-0.410139	-1.12676	-0.651144	-1.7693	-0.829728	-0.917074	-1.02312	0.392416	0.152823	-0.717194	-1.06914	-0.685526	-1.24093	-0.82901	-1.37528	-0.302604	-0.978277	-0.579348	-1.53951	0.570282	-1.35859	-0.077721	0.146203	-0.0768101	0.294795	-0.434852	0.0642741	0.212755	-0.640508	-0.30884	-0.933665
422	426	640	224	154	188	188	264.939	204.504	283.847	202.116	302.224	205.799	337.555	206.654	355.931	204.699	374.858	207.163	318.681	250.624	-1.05884	14.089	-1.67678	-0.465728	-1.20664	-0.622855	-1.83123	-0.770889	-0.912936	-0.965833	0.429679	0.11938	-0.751989	-1.02242	-0.751416	-1.23983	-0.82611	-1.33452	-0.278347	-1.00043	-0.569121	-1.51166	0.569274	-1.26911	-0.0323418	0.180323	0.045422	0.326284	-0.470783	0.0790317	0.24804	-0.643992	-0.345353	-0.955757
423	426	640	224	154	189	189	264.764	204.495	284.515	202.63	302.232	205.617	337.735	206.305	357.417	203.818	375.219	206.638	318.752	250.474	-1.15363	14.441	-1.95344	-0.428805	-1.09455	-0.760969	-1.68812	-0.833686	-0.935198	-0.974997	0.362038	-0.0314785	-0.636172	-0.997171	-0.758951	-1.23462	-0.828445	-1.26745	-0.189232	-1.00554	-0.60121	-1.51429	0.57763	-1.19772	-0.182192	0.198625	-0.0551616	0.311555	-0.443569	0.0430313	0.259265	-0.673617	-0.35435	-0.915983
424	426	640	224	154	188	188	264.52	204.267	283.778	201.907	301.874	205.514	337.27	206.322	356.433	204.622	374.641	206.782	318.11	250.53	-1.04023	13.781	-1.20015	-0.49033	-1.24613	-0.57195	-1.87948	-0.89458	-0.848466	-1.20787	0.520243	0.226914	-0.772824	-0.951258	-0.612913	-1.24345	-0.828619	-1.30173	-0.305331	-0.978464	-0.538507	-1.45868	0.585555	-1.36952	-0.103072	0.240521	-0.0135789	0.231259	-0.469214	0.0317288	0.20822	-0.69999	-0.358169	-0.898223
425	426	640	224	154	187	187	264.929	204.389	283.874	201.763	302.076	205.64	337.277	206.455	355.809	203.404	374.442	206.925	318.84	250.541	-1.22163	14.0922	-1.50245	-0.592148	-1.22261	-0.452183	-1.81505	-0.814848	-0.82571	-1.11578	0.618132	0.149884	-0.740505	-1.16834	-0.622078	-1.23977	-0.8278	-1.38594	-0.33695	-0.996322	-0.547658	-1.63939	0.492525	-1.08426	-0.0617099	0.136809	-0.0488597	0.238737	-0.455173	0.0748565	0.29547	-0.644835	-0.327616	-0.91244
426	426	640	225	155	186	186	265.129	204.872	284.518	203.638	302.01	206.047	336.958	206.793	356.553	203.171	373.855	207.192	318.236	250.126	-1.34391	14.9004	-1.18085	-0.61713	-1.01587	-0.321441	-1.76751	-1.15932	-0.635579	-1.48739	1.00793	0.102711	-0.666732	-0.870041	-0.536364	-1.25097	-0.830359	-1.41078	-0.699125	-0.938845	-0.376449	-1.43656	0.372684	-0.899152	0.0102491	0.114735	0.165531	0.0888763	-0.443525	0.0735973	0.38481	-0.592997	-0.28781	-0.745996
427	426	640	227	158	182	182	266.6	206.79	284.679	206.923	302.621	207.861	336.752	208.518	354.628	208.779	372.788	208.831	318.115	249.853	-2.61913	10.8521	-0.880565	-1.53767	-0.908212	-0.516043	-1.35514	-1.30189	0.168616	-1.70917	1.21618	-0.665097	-0.0954211	-0.947141	-0.622963	-1.04919	-0.675326	-0.996087	-0.99002	-0.635706	0.71342	-1.73827	-0.126914	-0.215036	0.275218	0.22501	0.474728	-0.260877	-0.577811	0.383318	0.607491	-0.505694	-0.0979176	-0.334657
428	426	640	226	157	184	184	265.746	206.388	284.292	205.349	302.25	207.658	336.842	208.498	356.756	207.437	373.365	208.999	317.895	249.702	-2.10321	12.0613	-1.31497	-1.11093	-0.919103	-0.557115	-1.3961	-1.23877	0.0359039	-1.57439	1.0551	-0.36183	-0.223556	-0.791527	-0.490194	-1.18974	-0.792166	-1.22886	-1.03498	-0.739476	0.511447	-1.98021	0.109267	-1.11579	0.221881	0.169722	0.329091	-0.227036	-0.405144	0.308591	0.545119	-0.465732	-0.0401636	-0.477912
429	426	640	226	156	184	184	265.487	205.617	284.372	204.751	301.967	206.597	336.533	207.162	355.802	204.13	373.025	207.375	317.941	249.157	-1.94404	13.9453	-0.939167	-0.759133	-0.908618	-0.632207	-1.76817	-1.18014	-0.241673	-1.71289	1.28911	-0.222072	-0.556425	-0.748899	-1.17192	-1.24137	-0.828154	-1.31731	-0.816225	-0.906675	-0.194213	-2.22426	0.15557	-1.02499	0.159285	0.12682	0.188378	-0.0817211	-0.390234	0.170464	0.499183	-0.428845	-0.103269	-0.46244
