FrameNumber	FrameRows	FrameCols	FaceBoxX	FaceBoxY	FaceBoxW	FaceBoxH	left_eye_lateral_x	left_eye_lateral_y	left_eye_pupil_x	left_eye_pupil_y	left_eye_medial_x	left_eye_medial_y	right_eye_medial_x	right_eye_medial_y	right_eye_pupil_x	right_eye_pupil_y	right_eye_lateral_x	right_eye_lateral_y	nose_tip_x	nose_tip_y	Roll	Pitch	Yaw	anger	contempt	disgust	joy	fear	sadness	surprise	neutral	negative	positive	confusion	frustration	AU1	AU2	AU4	AU5	AU6	AU7	AU9	AU10	AU12	AU14	AU15	AU17	AU18	AU20	AU23	AU24	AU25	AU26	AU28	
236	426	640	217	156	192	192	258.22	207.469	277.596	205.066	296.358	208.306	332.494	208.718	351.959	205.218	370.641	208.751	312.726	254.629	0.398576	15.8073	-3.45594	-0.476663	-0.998548	-0.924331	-1.82368	-0.621956	-1.52255	-0.94384	0.118591	-0.17717	-0.775985	-0.746292	-0.458588	-1.19834	-0.76948	-1.40102	-0.164296	-0.811286	-0.230436	-1.30357	0.739327	-1.01535	-0.305059	0.304198	0.0595159	-0.425321	-0.724036	0.213752	-0.274485	-0.722638	-0.407655	-0.622515
237	426	640	217	156	194	194	258.394	208.109	278.065	206.402	296.814	208.957	333.216	209.377	352.087	205.551	371.644	209.416	312.295	256.84	0.559625	14.3099	-6.1556	-0.0729579	-0.934578	-0.983075	-1.61239	-0.708949	-1.59237	-1.31587	0.217133	0.0635268	-0.706679	-0.715638	0.00465192	-1.16396	-0.778071	-1.31333	-0.277993	-0.827304	-0.0606902	-1.39237	0.869072	-0.523806	-0.360994	0.560517	0.543779	0.0565234	-0.733246	0.338297	0.145556	-0.763096	-0.429238	-1.02528
238	426	640	218	155	196	196	260.298	207.593	280.31	206.379	299.081	208.888	335.832	209.727	356.45	206.279	374.633	210.205	313.86	255.886	-0.771776	14.5689	-7.59459	-0.0335364	-0.956801	-0.955802	-1.86641	-0.944349	-1.54514	-0.979111	0.161689	-0.0259967	-0.803497	-0.614436	-0.249645	-1.14989	-0.76131	-1.40354	-0.331425	-0.782241	0.077703	-1.83874	0.687727	-1.03555	-0.375971	0.427199	0.449223	0.20554	-0.742455	0.254401	0.0683031	-0.713089	-0.446402	-0.864245
239	426	640	222	159	192	192	264.413	209.362	283.492	207.257	302.512	211.583	338.624	213.306	358.666	210.436	376.762	214.725	316.883	258.163	-1.36897	13.8381	-5.60715	-0.499364	-1.01008	-0.881491	-1.25713	-1.42436	-1.42314	-1.48662	0.708924	-0.878293	-0.185825	-0.724375	-0.375724	-1.17568	-0.625456	-1.45291	-0.998874	-0.851417	-0.0602922	-1.37366	1.04503	-0.308652	-0.303125	0.475901	0.3269	-0.0847901	-0.986225	-0.121364	0.0800931	-0.799182	-0.485279	-0.523397
240	426	640	224	162	191	191	266.646	211.507	285.779	212.672	304.423	213.855	340.232	215.703	359.704	214.401	378.05	217.256	318.218	260.872	-2.36614	14.3418	-5.51136	-0.54935	-1.11359	-0.740745	-0.879218	-2.00435	-0.784787	-2.16902	0.887668	-0.64575	0.224496	-0.49192	0.00290255	-1.13154	-0.58374	-1.38944	-1.13376	-0.623723	0.44225	-0.694546	0.827319	-1.17328	-0.35315	0.656512	0.586944	-0.390058	-1.01596	0.183156	0.14021	-0.809696	-0.599791	-0.219864
241	426	640	224	159	195	195	266.777	210.205	286.708	208.411	305.4	212.173	342.006	213.653	361.549	212.042	380.662	214.808	321.235	259.783	-1.78734	14.8478	-4.15576	-0.243039	-1.16071	-1.35553	-1.11462	-1.58477	-2.01121	-1.5882	0.544968	-1.36141	0.000583388	-1.18092	-0.18089	-1.24753	-0.778766	-1.50637	-0.852808	-0.807456	-0.476507	-0.722098	0.823602	-1.67267	-0.405702	0.162646	0.147803	-0.535456	-0.73289	0.365135	0.0106859	-0.777276	-0.572198	-0.446289
242	426	640	222	159	198	198	265.901	211.366	286.046	208.644	305.244	213.016	342.528	214.187	362.483	210.829	381.897	215.008	321.966	261.912	-1.30233	15.267	-4.15071	0.0752319	-0.571504	-1.48635	-1.48307	-1.41848	-1.62541	-1.62079	0.0288475	-0.370887	-0.447247	-1.27991	0.00822704	-1.21051	-0.776651	-1.53373	-0.653148	-0.716785	-0.758751	-0.508925	0.421117	-0.67833	-0.33285	-0.0107232	0.434857	-0.548283	-0.554814	0.438119	0.0212117	-0.79951	-0.583648	-1.25036
243	426	640	224	160	196	196	265.857	212.829	285.529	210.038	304.834	213.529	341.761	213.804	362.152	210.927	380.744	213.684	321.937	261.906	-0.532826	16.2555	-4.35139	0.0726322	-1.19634	-1.38783	-1.80935	-0.996251	-1.41431	-1.47878	0.0633621	0.00181913	-0.712967	-0.809718	-0.00434459	-1.24324	-0.774832	-1.6381	-0.568037	-0.849369	-1.02901	-0.456639	0.501845	-0.807682	-0.25475	-0.169927	0.0928366	-0.796677	-0.533805	0.0600065	-0.196664	-0.710251	-0.611165	-1.27314
244	426	640	220	158	199	199	262.749	212.213	284.055	210.36	302.249	212.937	339.674	213.229	360.586	208.28	379.182	213.122	319.882	261.99	-0.15665	16.7836	-1.88561	0.0194433	-1.06244	-1.0894	-1.34845	-1.43199	-1.78037	-1.73986	-0.121905	-0.00529125	-0.424761	-1.24875	-0.0488705	-1.23642	-0.790491	-1.49524	-0.857573	-0.721403	-0.693114	-0.520135	0.558821	-1.04586	-0.430067	-0.116204	0.289956	-0.879342	-0.399307	0.494403	-0.0658379	-0.808939	-0.576369	-1.12571
245	426	640	227	162	190	190	267.168	213.173	285.644	211.948	304.895	213.916	340.639	214.244	360.41	212.951	378.373	214.193	322.81	259.874	-0.927037	13.664	-0.0952526	-0.75986	-1.1385	-0.82511	-1.27094	-1.80845	-0.263743	-2.07938	0.800654	-0.346353	-0.0576044	-0.677177	-0.105208	-1.24353	-0.805559	-1.43811	-1.19053	-0.808076	0.0321152	-0.73673	0.433653	-1.35175	-0.34772	0.361525	-0.044776	-0.320287	-0.498896	0.214279	0.308209	-0.754658	-0.491733	-0.910615
246	426	640	223	158	194	194	264.351	210.39	284.546	207.331	302.922	211.149	339.466	211.483	358.84	209.078	378.045	211.429	320.318	258.593	-0.648304	15.2678	-1.42804	-0.671217	-1.18481	-0.926094	-1.40634	-1.25008	-1.20639	-1.30115	0.448528	-0.721968	-0.282241	-1.31551	-0.648593	-1.1782	-0.737677	-1.45098	-0.969257	-0.954806	-0.521283	-0.821895	0.862438	-1.06646	-0.228321	0.295479	0.343979	-0.326574	-0.659981	0.255245	0.0844302	-0.80426	-0.559931	-1.54232
247	426	640	223	157	195	195	265.194	209.598	285.235	207.044	303.883	210.581	340.541	211.126	359.555	208.436	379.241	211.295	320.72	258.498	-0.219938	14.0588	-1.12854	-0.592308	-1.41445	-1.13399	-1.5192	-1.28007	-1.32453	-1.18612	0.338988	-0.892653	-0.306075	-1.51255	-0.643345	-1.20939	-0.73315	-1.45704	-0.537593	-0.865029	-0.442214	-0.792454	0.900202	-1.43705	-0.21698	0.410763	0.243305	-1.07123	-0.608109	0.446689	0.074981	-0.812317	-0.538951	-1.00295
248	426	640	224	158	195	195	265.491	210.775	285.342	207.886	304.14	211.487	340.757	211.777	359.754	209.299	379.412	211.675	321.189	259.158	-0.659579	15.9115	-0.627561	-0.333258	-1.36798	-1.10395	-1.66462	-1.16553	-1.27842	-1.10913	0.27367	-0.530114	-0.494745	-1.34704	-0.469475	-1.22991	-0.756749	-1.47495	-0.515865	-0.944054	-0.55488	-0.757254	0.786766	-1.46526	-0.286151	0.495425	0.129521	-1.08757	-0.674088	0.399255	0.239422	-0.808474	-0.480225	-1.19163
249	426	640	222	157	197	197	263.838	211.583	283.926	208.527	303.012	211.794	340.123	211.603	359.192	209.35	379.293	210.99	320.39	260.424	-0.378951	17.6511	-1.23771	-0.545697	-0.872749	-1.34876	-1.42154	-1.14775	-1.35343	-1.03432	-0.451733	-0.462166	-0.338756	-1.41453	-0.242765	-1.18382	-0.726207	-1.39461	-0.623242	-0.876137	-0.55963	-0.787526	0.682153	-0.802281	-0.273503	0.284146	0.440982	-0.717197	-0.601858	0.297677	0.0387223	-0.814337	-0.596982	-1.79875
250	426	640	223	158	196	196	265.311	210.666	285.934	207.558	304.261	211.615	341.165	212.126	360.405	210.191	380.126	212.254	321.702	260.131	0.305423	15.6476	-0.352533	-0.543019	-1.43215	-1.08055	-1.6401	-1.07926	-1.61248	-0.97667	0.0873721	-0.730843	-0.478264	-1.53779	-0.434336	-1.15072	-0.663476	-1.47309	-0.488914	-0.90806	-0.666355	-0.613823	0.841351	-0.901522	-0.171561	0.583786	0.426521	-1.0866	-0.598634	0.546585	0.205445	-0.81432	-0.528788	-1.42559
251	426	640	225	160	194	194	266.36	211.8	285.801	208.387	304.899	212.788	341.416	213.339	361.29	211.044	379.967	213.516	321.101	260.905	-0.447994	15.9689	-1.84607	-0.338887	-1.25776	-1.16644	-1.37707	-1.30108	-1.41843	-1.31178	0.422692	-0.833638	-0.256387	-1.34749	-0.0251322	-1.1888	-0.619498	-1.61386	-0.835712	-0.87397	-0.552678	-0.551794	0.83077	-1.23521	-0.125701	0.493248	0.465872	-0.592896	-0.586924	0.516873	0.29098	-0.814502	-0.54029	-1.17537
252	426	640	224	163	193	193	265.253	214.844	284.416	214.463	303.483	215.629	339.705	215.991	357.327	214.948	377.943	215.971	319.863	262.573	-1.29987	14.4801	-2.00185	-0.766872	-1.03923	-0.596764	-1.31446	-1.7015	-0.369478	-1.77882	0.787851	-0.269162	-0.158639	-0.588118	0.284304	-1.11404	-0.65784	-1.20328	-0.852991	-0.81612	0.177459	-0.544658	0.734772	-1.15299	-0.245148	0.711007	0.394747	-0.355824	-0.662898	0.572826	0.333187	-0.813475	-0.644704	-1.57813
253	426	640	221	161	192	192	262.218	213.087	281.476	210.46	300.398	214.035	336.574	214.552	357.625	210.651	374.766	214.696	317.156	261.481	-0.637755	17.3742	-3.62282	-0.166852	-1.10144	-0.910931	-1.71952	-1.26145	-0.916833	-1.89078	0.818263	0.029955	-0.617157	-0.333406	0.0844546	-1.12206	-0.709514	-1.36364	-0.582663	-0.874405	-0.354359	-0.815434	0.704948	-1.11544	-0.289416	0.600244	0.151833	-0.466503	-0.770764	0.47031	-0.081221	-0.801971	-0.617255	-0.937144
254	426	640	216	160	195	195	257.015	212.952	276.864	210.881	295.62	213.221	332.192	213.09	352.308	209.315	370.794	212.546	312.493	261.281	1.693	16.0057	-4.71305	-0.575622	-1.04518	-0.639612	-1.81943	-1.06601	-1.47296	-1.2925	0.342223	-0.124615	-0.7304	-0.681733	0.110014	-1.10872	-0.718285	-1.42751	-0.586035	-0.837351	-0.117295	-1.05792	0.955942	-0.638918	-0.2637	0.661053	0.658424	0.00853057	-0.744947	0.564585	0.112049	-0.791252	-0.520423	-1.40706
255	426	640	218	159	194	194	258.444	212.884	278.945	211.762	296.88	212.886	333.29	212.505	353.033	207.962	371.717	211.697	313.693	259.458	2.51531	15.9169	-5.59901	-0.359464	-1.10154	-0.683943	-1.90605	-1.00681	-1.50219	-1.40504	0.222144	0.229435	-0.842184	-0.680289	0.153606	-1.14514	-0.742438	-1.50847	-0.711022	-0.825232	-0.143295	-1.1744	0.953329	-0.664804	-0.27498	0.56814	0.492933	-0.0101503	-0.797753	0.440966	0.11325	-0.777558	-0.449451	-1.16007
256	426	640	222	158	192	192	262.06	211.131	281.729	209.196	300.245	211.026	336.415	210.547	356.344	207.838	374.59	209.639	317.773	256.806	1.25579	14.6909	-3.4161	-0.513576	-1.16516	-0.899025	-1.80198	-0.945205	-1.16184	-1.56205	0.514034	-0.120549	-0.687554	-0.975744	-0.145085	-1.21016	-0.733884	-1.60915	-0.252921	-0.883455	-0.561821	-1.00177	0.793034	-1.30041	-0.311212	0.37759	0.0411303	-0.470913	-0.730853	0.433439	-0.064915	-0.775608	-0.521808	-1.21677
257	426	640	222	156	192	192	262.624	208.974	281.75	206.562	300.787	209.326	336.941	209.278	355.32	205.072	375.102	208.826	318.291	255.552	-0.197349	15.5854	-1.7727	-0.322908	-1.2321	-0.960928	-1.81535	-0.504439	-1.30406	-1.2365	0.284593	0.0945185	-0.799177	-1.04972	-0.373171	-1.16311	-0.74362	-1.48457	-0.229489	-0.949675	-0.473276	-1.11127	0.630829	-1.319	-0.311749	0.25023	-0.116627	-0.307471	-0.67314	0.372359	-0.221367	-0.74224	-0.544122	-1.24688
258	426	640	223	155	192	192	263.527	207.096	281.768	204.717	301.528	207.83	337.533	208.147	357.011	205.875	375.541	208.081	317.994	253.538	-0.42758	15.7333	-2.0133	-0.510087	-1.23624	-0.944476	-1.82911	-0.905342	-1.01326	-1.33295	0.639521	-0.318561	-0.659651	-0.907429	-0.861873	-1.18231	-0.738777	-1.49009	-0.0861581	-0.931651	-0.354552	-1.30282	0.813387	-1.32162	-0.265144	0.214812	-0.263789	-0.342315	-0.659074	0.233691	0.0577903	-0.709549	-0.335434	-1.13796
259	426	640	224	154	192	192	265.354	205.951	283.759	204.514	303.521	206.855	339.684	207.331	357.476	204.75	377.861	207.432	320.621	253.373	-0.169943	15.5725	-1.74737	-0.414338	-1.32395	-0.91008	-1.97406	-0.769728	-0.940517	-1.24322	0.392645	0.109897	-0.812059	-1.09134	-0.816555	-1.13229	-0.786196	-1.33245	-0.0157927	-1.00847	-0.528789	-0.967952	0.42726	-1.54791	-0.373305	0.321342	-0.24546	0.14158	-0.63984	0.347356	0.152334	-0.712001	-0.386339	-1.35981
260	426	640	226	154	191	191	266.759	205.279	285.274	203.299	304.667	206.173	340.585	206.641	358.714	202.985	378.503	206.737	322.237	251.99	-0.450236	14.9342	-0.624536	-0.502506	-1.359	-0.902985	-2.11463	-0.750459	-1.02965	-0.833285	0.545186	-0.325669	-0.841045	-1.07308	-1.15672	-1.1495	-0.775656	-1.34522	-0.0218037	-0.973516	-0.488623	-1.19127	0.475438	-1.44536	-0.320853	0.281506	-0.414782	-0.0169508	-0.601998	0.223364	0.185768	-0.695204	-0.33708	-1.39973
261	426	640	225	154	191	191	266.635	205.328	286.012	202.792	304.591	206.321	340.555	206.883	358.963	204.32	378.524	207.077	321.66	251.61	-0.423846	14.6039	-1.14141	-0.389775	-1.27087	-0.878723	-2.13633	-0.795525	-1.01684	-1.0184	0.497175	-0.0479122	-0.895062	-1.10678	-0.819056	-1.17684	-0.761801	-1.44985	0.00932837	-0.930647	-0.419734	-1.35914	0.595727	-1.40782	-0.268655	0.23261	-0.332434	-0.14985	-0.604439	0.224605	0.164825	-0.700771	-0.356783	-1.23762
262	426	640	227	156	190	190	267.529	207.583	287.155	204.563	305.305	208.588	341.098	209.164	360.525	207.11	378.887	209.374	321.819	254.363	-1.09936	15.5447	-1.6033	-0.695892	-1.19828	-1.03987	-1.90492	-0.859674	-0.997551	-1.16781	0.572308	-0.532405	-0.660628	-1.30289	-0.60038	-1.16175	-0.738583	-1.48032	-0.010424	-0.9677	-0.591746	-1.19004	0.549454	-1.35113	-0.18826	0.410886	-0.193461	0.125541	-0.751928	0.238182	0.100465	-0.692676	-0.420578	-1.13247
263	426	640	227	157	192	192	268.389	208.238	288.535	207.79	306.555	209.616	342.722	210.54	361.489	207.138	380.909	211.114	323.105	255.752	-1.16329	16.6588	-1.19122	-0.480704	-1.13582	-0.96357	-1.94888	-0.783728	-1.17712	-1.45071	0.320365	0.0792149	-0.819102	-1.5698	-0.417652	-1.16665	-0.760244	-1.60152	0.132073	-1.04022	-0.914539	-1.43937	0.353835	-1.36879	0.00981834	0.307242	-0.12703	0.11878	-0.777222	0.523961	0.392383	-0.733153	-0.410942	-1.3919
264	426	640	225	157	192	192	266.717	208.212	287.444	207.281	304.853	209.551	340.991	210.44	360.735	208.375	379.147	210.976	321.382	256.204	-0.88429	16.9558	-2.19486	-0.503456	-1.26048	-1.16139	-1.8839	-0.778999	-1.19796	-1.34678	0.218916	-0.182034	-0.723011	-1.5753	-0.348829	-1.14063	-0.723415	-1.54785	0.101269	-1.00571	-0.778872	-1.24161	0.451001	-1.44458	-0.171004	0.36212	-0.11212	0.0478104	-0.801204	0.370102	0.211382	-0.748114	-0.485981	-1.17783
265	426	640	225	159	190	190	265.291	210.288	285.087	208.86	303.007	210.95	338.74	211.201	359.12	209.186	376.461	211.069	318.713	256.138	-0.73864	16.7007	-2.42855	-1.00968	-1.08675	-1.19758	-1.85752	-0.801359	-0.876844	-1.42219	0.621641	-0.721335	-0.576764	-1.44452	-0.506246	-1.17016	-0.697705	-1.44138	-0.0313498	-0.993665	-0.639291	-1.17078	0.372865	-1.44193	-0.0389471	0.465338	0.00424288	-0.156228	-0.799992	0.170535	0.192404	-0.68534	-0.391436	-0.841127
266	426	640	224	159	189	189	265.068	208.769	284.325	208.624	302.531	210.352	338.035	211.479	357.671	209.462	375.523	212.273	318.1	256.203	-1.05488	16.3639	-2.30455	-0.741035	-1.07464	-1.1097	-1.80582	-0.932241	-0.971516	-1.40102	0.784053	-0.712333	-0.564538	-0.850406	-0.472154	-1.10164	-0.641354	-1.43786	-0.0923118	-1.01684	-0.645844	-1.29641	0.410448	-1.17932	-0.100216	0.310163	0.219397	-0.201773	-0.724249	0.194266	0.334188	-0.738592	-0.482502	-0.724655
267	426	640	225	159	189	189	265.851	209.241	284.644	208.296	303.333	210.263	338.849	210.857	359.674	209.586	376.344	211.09	318.582	254.639	-0.39797	16.0287	-2.74421	-0.719001	-1.13786	-1.19079	-1.86076	-1.14883	-0.779133	-1.48409	0.77197	-0.70499	-0.53551	-0.959867	-0.26614	-1.16111	-0.673399	-1.4143	-0.243745	-0.972921	-0.518436	-1.30147	0.368618	-1.21848	-0.085711	0.293927	0.0690204	-0.313704	-0.703516	0.130427	0.33521	-0.639296	-0.391301	-0.721924
268	426	640	225	158	189	189	266.469	207.957	285.494	207.679	304.036	209.498	339.638	210.584	360.441	208.694	377.23	211.335	319.456	254.135	-2.07166	15.5926	-2.76231	-0.661349	-1.09462	-1.08281	-1.86176	-0.992744	-0.820023	-1.55167	0.83351	-0.508111	-0.612128	-1.08872	-0.203719	-1.16702	-0.680163	-1.50746	-0.23143	-0.992122	-0.573518	-1.46749	0.409237	-1.14479	-0.0351997	0.210246	0.0221469	-0.232792	-0.663956	0.108723	0.356507	-0.647243	-0.392704	-0.776786
269	426	640	226	159	188	188	266.88	208.804	285.823	208.6	304.167	210.159	339.502	211.071	360.58	208.218	376.809	211.64	319.297	254.549	-2.01574	15.4611	-3.04306	-0.81377	-1.13427	-1.01707	-1.91838	-1.09745	-0.70044	-1.42495	0.991799	-0.728869	-0.580081	-1.06877	-0.498865	-1.18351	-0.675948	-1.50955	-0.326232	-1.00475	-0.640326	-1.45161	0.38737	-1.10414	-0.0904076	0.198334	-0.000250752	-0.415389	-0.617237	0.107816	0.334405	-0.629552	-0.411824	-0.61308
270	426	640	225	158	190	190	266.21	208.216	285.43	207.922	303.867	209.755	339.553	210.837	360.132	209.88	377.234	211.582	319.379	254.807	-2.19128	15.2991	-2.58735	-0.692693	-1.2134	-0.991786	-1.76584	-1.16153	-0.66637	-1.74294	0.873671	-0.414631	-0.522864	-0.661238	-0.222928	-1.17093	-0.69435	-1.45506	-0.300306	-1.00677	-0.669441	-1.28395	0.443653	-1.14993	-0.193892	0.404768	0.0250668	-0.0773959	-0.672492	0.213211	0.308473	-0.700517	-0.451513	-0.737046
271	426	640	225	158	188	188	266.341	207.505	285.956	206.046	303.669	209.085	339.044	210.208	358.326	207.374	376.397	211.001	319.421	254.47	-1.54129	15.2866	-2.32781	-0.626611	-1.25365	-0.980363	-1.85435	-1.07991	-0.858974	-1.50854	0.909749	-0.551691	-0.59358	-0.788592	-0.578471	-1.20113	-0.716386	-1.53082	-0.352156	-1.0006	-0.702415	-1.41896	0.667833	-1.10571	-0.104936	0.243803	-0.10686	-0.175705	-0.705428	0.124902	0.178328	-0.661198	-0.391442	-0.742809
272	426	640	223	157	190	190	264.812	207.109	283.816	205.495	302.403	208.608	338.027	209.654	356.51	206.393	375.642	210.361	318.377	253.977	-1.46145	15.0789	-2.73398	-0.460851	-1.26292	-0.90833	-1.94344	-0.636994	-1.02076	-1.33105	0.508633	0.048102	-0.818018	-1.11705	-0.419601	-1.20316	-0.734291	-1.50352	-0.13506	-0.949559	-0.50125	-1.3066	0.670731	-1.18596	-0.145839	0.289657	-0.0130983	-0.498859	-0.773767	0.100773	-0.0552209	-0.703205	-0.389003	-0.785675
273	426	640	222	156	192	192	264.139	206.475	283.623	204.418	302.114	208.037	338.102	209.139	356.907	206.655	376.102	209.902	319.025	253.966	-1.54479	14.5368	-1.93591	-0.402665	-1.29037	-0.846591	-1.91747	-0.743226	-1.11313	-1.37338	0.465413	0.107695	-0.810698	-1.40277	-0.285785	-1.19031	-0.711118	-1.53152	-0.178897	-0.953268	-0.557413	-1.20879	0.773342	-1.223	-0.243497	0.240766	-0.0434961	-0.445982	-0.766065	0.304338	-0.00692456	-0.729345	-0.42882	-1.01062
274	426	640	223	155	192	192	264.891	205.328	285.406	203.819	302.97	206.97	339.057	208.146	359.034	206.603	377.161	208.986	319.655	253.685	-1.05957	14.9052	-1.46004	-0.507139	-1.31773	-0.967661	-2.02234	-0.73053	-0.982261	-1.27927	0.612159	-0.17061	-0.80886	-1.20655	-0.640872	-1.18639	-0.764303	-1.37331	-0.209694	-0.956866	-0.406839	-0.987322	0.67703	-1.20355	-0.327146	0.284735	0.00511782	-0.139346	-0.784376	0.362085	-0.0294971	-0.720646	-0.358534	-1.09264
275	426	640	223	155	192	192	265.03	205.519	285.78	203.451	303.119	206.993	339.214	208.01	359.856	205.771	377.325	208.682	318.911	253.641	-0.847773	14.189	-1.99468	-0.431389	-1.31574	-0.887422	-2.09237	-0.534517	-0.982953	-1.16836	0.518484	0.114218	-0.919622	-1.33888	-0.819024	-1.17886	-0.765185	-1.35705	-0.139391	-0.946154	-0.343652	-0.941757	0.689701	-1.16462	-0.35234	0.2492	0.0119704	-0.142691	-0.740798	0.333515	-0.0878673	-0.718749	-0.325527	-1.09558
276	426	640	224	154	192	192	265.486	204.676	285.563	203.263	303.472	206.302	339.47	207.465	359.818	205.561	377.481	208.292	319.796	251.894	-1.08633	14.3823	-2.29009	-0.357468	-1.37317	-1.06971	-1.93131	-0.750797	-1.21073	-1.11774	0.676398	-0.49134	-0.730848	-1.08581	-0.968818	-1.23352	-0.799809	-1.3833	-0.118498	-0.944164	-0.370107	-1.34239	0.692277	-1.24445	-0.207671	0.0538235	-0.0414862	-0.0402939	-0.702457	0.272941	0.244418	-0.675498	-0.276789	-1.02025
277	426	640	223	153	193	193	265.301	204.654	285.766	202.134	303.588	205.949	339.869	206.793	360.29	205.281	378.174	207.282	320.433	251.974	-0.949308	14.1234	-2.20316	-0.270121	-1.391	-0.984993	-1.86828	-0.813806	-1.25063	-1.18226	0.459104	-0.198108	-0.735695	-1.0152	-1.06238	-1.22739	-0.805616	-1.35906	-0.22013	-0.915173	-0.362401	-0.954818	0.599818	-1.34461	-0.351151	0.204386	-0.116858	-0.045349	-0.68126	0.352912	0.199291	-0.689901	-0.307925	-1.21563
278	426	640	224	154	193	193	265.699	205.197	285.448	203.176	303.986	206.634	340.269	207.613	360.437	205.618	378.578	208.244	320.711	253.831	-1.18727	15.4446	-1.90145	-0.317889	-1.24629	-1.12253	-1.971	-0.791	-1.15114	-1.16413	0.393914	-0.205548	-0.781538	-1.35008	-0.871678	-1.14509	-0.776897	-1.33047	-0.121931	-0.985958	-0.589855	-0.816812	0.608847	-1.4699	-0.401628	0.225822	0.0249467	0.183392	-0.815832	0.449176	0.043053	-0.714088	-0.389243	-1.38574
279	426	640	224	154	192	192	265.761	204.837	286.163	202.936	303.922	206.398	340.086	207.496	359.577	206.365	378.271	208.253	320.65	253.186	-1.30375	14.6777	-2.09357	-0.341696	-1.3732	-1.00902	-1.96896	-0.742317	-1.16662	-1.01186	0.516816	-0.308874	-0.776241	-1.22753	-1.08913	-1.20474	-0.794255	-1.33088	-0.145981	-0.997179	-0.595775	-0.891504	0.683546	-1.44078	-0.378538	0.182148	-0.051459	0.060587	-0.811715	0.420579	0.15929	-0.706608	-0.325695	-1.23195
280	426	640	223	154	194	194	265.138	205.309	286.158	203.487	303.528	206.801	339.909	207.831	359.81	204.664	378.322	208.514	319.909	253.809	-1.03227	13.9968	-2.30963	-0.472639	-1.27796	-0.9606	-2.08127	-0.602255	-1.23316	-1.17002	0.305406	0.023156	-0.907855	-1.4545	-0.784194	-1.16231	-0.766782	-1.3574	-0.120577	-0.975726	-0.493293	-0.844018	0.710202	-1.37037	-0.43372	0.287364	-0.00834305	-0.0399347	-0.781561	0.423819	-0.0614455	-0.723489	-0.373198	-1.3595
281	426	640	224	154	193	193	265.608	204.976	285.579	203.204	303.938	206.392	340.26	207.35	360.415	205.593	378.61	207.959	320.63	253.319	-1.32449	14.9892	-2.16132	-0.31222	-1.39332	-1.06341	-1.94363	-0.786733	-1.22897	-1.20541	0.375346	-0.166035	-0.775548	-1.36317	-0.886162	-1.18271	-0.786039	-1.33337	0.0213198	-0.97921	-0.557946	-0.907245	0.585897	-1.52857	-0.495291	0.271348	-0.0650565	0.0155202	-0.807384	0.372172	0.0634957	-0.738801	-0.35502	-1.29567
282	426	640	223	154	192	192	265.68	204.804	285.978	203.562	303.838	206.472	340	207.671	360.117	206.45	378.184	208.535	320.271	253.194	-1.22949	15.0916	-2.725	-0.291525	-1.33087	-1.07324	-2.04102	-0.711855	-1.30792	-1.09043	0.439277	-0.240287	-0.845123	-1.33531	-0.809063	-1.19821	-0.78761	-1.31765	-0.0918227	-0.968705	-0.455827	-1.04002	0.624071	-1.32915	-0.336651	0.302623	-0.0553197	0.105323	-0.810117	0.37112	0.175643	-0.724927	-0.326222	-1.16315
283	426	640	226	157	188	188	267.513	206.756	286.346	204.839	304.696	208.401	339.934	209.588	360.188	207.509	377.144	210.45	319.807	252.847	-1.50087	15.6597	-1.97003	-0.668433	-1.30221	-1.09995	-2.13156	-0.943	-0.980929	-1.05959	1.04557	-0.952922	-0.719388	-1.02882	-0.830336	-1.17922	-0.679281	-1.52452	0.00193738	-0.989071	-0.583474	-1.67561	0.380066	-1.00723	0.0861549	0.126067	0.0182026	-0.485487	-0.571062	0.200461	0.354989	-0.571215	-0.210659	-0.903208
284	426	640	226	157	189	189	267.099	206.746	286.144	205.312	304.489	208.4	339.924	209.593	360.574	208.151	377.34	210.459	319.604	253.712	-1.65273	15.5196	-2.14806	-0.766617	-1.21621	-1.10261	-1.96142	-0.865628	-0.951753	-1.18069	0.760362	-0.745674	-0.651111	-0.937755	-0.64302	-1.15847	-0.687207	-1.46284	-0.0286476	-1.00923	-0.550263	-1.30934	0.341921	-1.20123	-0.0399495	0.280941	0.0712103	-0.157991	-0.595424	0.135234	0.294716	-0.637388	-0.337705	-0.851757
285	426	640	225	158	188	188	267.197	206.474	286.229	205.661	304.406	208.549	339.673	210.144	360.013	208.054	376.917	211.435	319.688	253.056	-2.05729	15.9436	-2.25172	-0.854317	-1.13006	-1.13486	-1.86403	-0.771007	-0.956534	-1.13952	0.773299	-0.864189	-0.585531	-0.796991	-0.760303	-1.13234	-0.616992	-1.48139	-0.0288487	-0.994761	-0.483135	-1.55988	0.341152	-1.17471	0.153019	0.0509088	0.0683602	-0.344532	-0.514566	0.188224	0.409842	-0.589776	-0.287905	-0.891571
