FrameNumber	FrameRows	FrameCols	FaceBoxX	FaceBoxY	FaceBoxW	FaceBoxH	left_eye_lateral_x	left_eye_lateral_y	left_eye_pupil_x	left_eye_pupil_y	left_eye_medial_x	left_eye_medial_y	right_eye_medial_x	right_eye_medial_y	right_eye_pupil_x	right_eye_pupil_y	right_eye_lateral_x	right_eye_lateral_y	nose_tip_x	nose_tip_y	Roll	Pitch	Yaw	anger	contempt	disgust	joy	fear	sadness	surprise	neutral	negative	positive	confusion	frustration	AU1	AU2	AU4	AU5	AU6	AU7	AU9	AU10	AU12	AU14	AU15	AU17	AU18	AU20	AU23	AU24	AU25	AU26	AU28	
855	426	640	236	158	183	183	276.141	206.389	294.221	204.695	312.378	208.181	346.722	209.517	365.11	207.603	382.988	210.546	329.019	251.552	-3.39402	14.729	0.623079	-0.853045	-1.15295	-0.247546	-1.69921	-1.0631	-0.8765	-1.6469	0.907358	0.0590375	-0.64184	-1.25844	-0.764369	-1.20416	-0.828237	-1.19931	-0.252248	-0.93852	-0.74136	-1.98426	0.0499008	-1.16049	-0.222044	-0.247317	-0.248655	-0.122316	-0.686383	0.326533	0.60203	-0.456665	-0.305624	-1.05784
856	426	640	235	158	185	185	275.81	206.432	293.869	204.955	312.393	208.19	347.064	209.491	366.725	208.39	383.676	210.479	329.104	252.078	-3.40164	13.8476	-0.159587	-0.68113	-1.14385	-0.497509	-1.5416	-1.0635	-0.986915	-1.58996	0.510797	0.106737	-0.54489	-1.09037	-0.577884	-1.21481	-0.829071	-1.25126	-0.281478	-0.984386	-0.81068	-1.6707	0.130533	-0.951684	-0.249251	-0.114777	0.0180078	-0.108351	-0.718011	0.348661	0.624236	-0.493903	-0.294409	-1.33577
857	426	640	235	158	185	185	275.848	205.884	293.985	204.4	312.49	207.849	347.219	209.344	366.153	208.36	383.895	210.537	329.068	251.779	-2.84488	13.7075	0.571195	-0.527769	-1.17016	-0.31833	-1.76985	-1.23299	-0.898643	-1.6502	0.564217	0.491715	-0.723275	-0.969746	-0.452261	-1.22598	-0.828874	-1.29562	-0.301152	-0.995512	-0.858265	-1.73126	0.134274	-1.0018	-0.291364	-0.12572	0.0649134	-0.221748	-0.661616	0.3698	0.622712	-0.500923	-0.298093	-1.4288
858	426	640	236	158	183	183	276.361	206.8	293.449	205.097	312.723	208.319	347.183	209.395	366.023	208.809	383.569	210.148	329.029	251.754	-3.15226	12.9837	1.49857	-0.870412	-1.07894	-0.321278	-1.70075	-1.0223	-0.836684	-1.57806	0.601821	0.244127	-0.659873	-1.27898	-0.684688	-1.21889	-0.830887	-1.26739	-0.210247	-0.973485	-0.807084	-1.76913	0.0552806	-0.925953	-0.244987	-0.214486	-0.117626	-0.166903	-0.699342	0.266703	0.624528	-0.485875	-0.308802	-1.35294
859	426	640	235	157	185	185	275.853	205.82	294.192	204.085	312.552	207.624	347.334	208.967	365.981	208.366	384.063	209.998	329.118	251.378	-3.24966	13.2487	1.30123	-0.549261	-1.11323	-0.296691	-1.69169	-1.27546	-0.769874	-1.80628	0.449153	0.735312	-0.689563	-0.901363	-0.54937	-1.23181	-0.826517	-1.31133	-0.397353	-0.953317	-0.794036	-1.61833	0.130675	-1.00826	-0.353092	-0.228886	0.035905	-0.274586	-0.639052	0.314031	0.619842	-0.507371	-0.253514	-1.30237
860	426	640	235	158	185	185	276.031	206.535	293.899	204.646	312.735	208.294	347.521	209.594	366.117	208.7	384.255	210.58	328.82	252.01	-3.28432	13.2736	1.35117	-0.740967	-1.07684	-0.629597	-1.58595	-1.10689	-0.946357	-1.56741	0.49618	-0.0544394	-0.527783	-1.01631	-0.695907	-1.22882	-0.829542	-1.30864	-0.207675	-1.0194	-0.911945	-1.68799	0.101081	-0.941339	-0.345445	-0.150678	0.0569716	-0.313941	-0.704038	0.388384	0.589729	-0.515721	-0.288173	-1.45908
861	426	640	236	158	184	184	276.161	206.33	293.833	204.211	312.703	208.062	347.336	209.339	365.882	208.833	383.906	210.302	328.865	251.863	-3.30332	13.1729	1.61353	-0.715164	-1.1437	-0.37883	-1.79321	-1.19308	-0.926018	-1.58631	0.505312	0.299884	-0.70541	-0.94635	-0.642028	-1.21256	-0.830882	-1.31549	-0.253384	-1.00005	-0.848797	-1.70287	0.0988122	-0.942562	-0.338841	-0.121166	0.0516749	-0.313168	-0.66747	0.387184	0.647762	-0.499351	-0.280208	-1.37669
862	426	640	236	158	184	184	276.398	206.313	293.431	204.76	312.908	207.971	347.509	209.178	366.393	208.321	384.046	210.067	328.772	250.443	-3.3069	13.243	1.56244	-0.787419	-1.14006	-0.324481	-1.67305	-1.20556	-0.832985	-1.69269	0.547096	0.321437	-0.625525	-1.04992	-0.662859	-1.21035	-0.829335	-1.32323	-0.146715	-0.969802	-0.795666	-1.99112	0.00758821	-1.10257	-0.152201	-0.201252	-0.153021	-0.248876	-0.638486	0.384521	0.651809	-0.461103	-0.270881	-1.13556
863	426	640	235	158	185	185	275.951	206.24	293.992	204.549	312.662	207.909	347.453	209.124	366.169	208.902	384.19	210.02	328.987	251.81	-3.41632	13.2128	1.46735	-0.583188	-1.06949	-0.443514	-1.70196	-1.19629	-0.846442	-1.70091	0.4316	0.490923	-0.673113	-0.984306	-0.588588	-1.22788	-0.828447	-1.30439	-0.344188	-0.989448	-0.787295	-1.59674	0.164833	-0.880505	-0.30902	-0.140506	0.109173	-0.192452	-0.620649	0.371246	0.646766	-0.479374	-0.245069	-1.39325
864	426	640	236	158	183	183	276.532	206.682	294.167	204.119	312.767	208.223	347.107	209.322	365.811	209.054	383.366	210.099	328.955	250.939	-3.11254	13.2125	1.44854	-0.867141	-1.1888	-0.298214	-1.70825	-1.00826	-0.947134	-1.61072	0.749264	0.0990335	-0.657839	-1.20309	-0.797463	-1.19748	-0.829816	-1.27609	-0.0909045	-0.942543	-0.642709	-1.98042	-0.0692203	-1.15288	-0.185736	-0.214397	-0.242545	-0.122154	-0.702528	0.336705	0.630641	-0.406107	-0.307103	-1.02549
865	426	640	235	158	185	185	275.986	206.331	293.966	204.103	312.629	208.051	347.357	209.314	365.884	208.296	384.029	210.262	328.766	252.113	-3.16876	13.5054	1.56695	-0.622015	-1.01456	-0.47602	-1.84702	-1.03041	-0.800876	-1.59845	0.458851	0.519441	-0.780581	-0.936968	-0.649179	-1.22439	-0.829373	-1.31227	-0.240381	-1.0168	-0.83294	-1.60678	0.157827	-0.846697	-0.307742	-0.118351	0.12876	-0.195549	-0.682242	0.394683	0.643637	-0.496156	-0.287069	-1.46515
866	426	640	236	158	183	183	276.217	206.82	293.461	205.135	312.579	208.226	347.037	209.195	365.826	208.428	383.419	209.835	329.211	251.256	-3.20085	13.3199	1.39735	-0.754609	-1.09374	-0.377018	-1.64918	-1.07447	-0.923136	-1.56163	0.534613	0.225265	-0.627624	-0.982558	-0.83249	-1.22821	-0.829297	-1.32088	-0.304137	-0.944107	-0.718179	-1.81017	-0.0224032	-0.982281	-0.15765	-0.233661	-0.155599	-0.140845	-0.645979	0.252756	0.642084	-0.450142	-0.297799	-1.10507
867	426	640	235	157	186	186	275.884	206.422	293.326	204.789	312.681	208.024	347.554	209.176	365.91	209.165	384.377	210.004	328.88	251.661	-3.30902	13.1545	1.44135	-0.643514	-1.02262	-0.662012	-1.70961	-1.12581	-0.895274	-1.61022	0.438054	0.151705	-0.630631	-0.855232	-0.736833	-1.23516	-0.823782	-1.33111	-0.279357	-0.988893	-0.882059	-1.57287	0.177113	-0.914597	-0.292014	-0.251765	0.115394	-0.192998	-0.634109	0.379519	0.654592	-0.537946	-0.302544	-1.44476
868	426	640	235	158	184	184	276.048	206.331	294.718	204.617	312.55	208.175	347.145	209.558	365.511	208.336	383.678	210.633	328.936	251.963	-3.6671	13.4012	1.36899	-0.601574	-1.15181	-0.411699	-1.81442	-1.04838	-0.950761	-1.57519	0.554225	0.376452	-0.756539	-0.853807	-0.614151	-1.22265	-0.830657	-1.29068	-0.103236	-1.00542	-0.841875	-1.64717	0.0632612	-1.02067	-0.273541	-0.142573	0.025573	-0.102844	-0.649378	0.390913	0.655883	-0.519366	-0.329078	-1.51605
869	426	640	235	158	185	185	275.859	205.538	293.972	203.926	312.452	207.628	347.136	209.243	366.286	209.011	383.765	210.563	328.546	251.334	-3.08721	13.702	0.0881724	-0.557052	-1.223	-0.238552	-1.78941	-1.21334	-0.740273	-1.72844	0.652383	0.633724	-0.742315	-0.853375	-0.606057	-1.22095	-0.830835	-1.37283	-0.214946	-1.00558	-0.926642	-1.88698	0.165998	-1.24316	-0.341864	-0.126082	-0.070305	-0.108331	-0.66636	0.383023	0.614326	-0.55274	-0.322254	-1.43291
870	426	640	236	159	183	183	275.985	206.824	294.106	204.177	312.329	208.491	346.773	209.707	366.124	208.532	383.144	210.608	328.866	251.616	-3.50482	13.107	0.812142	-0.926123	-1.15134	-0.390374	-1.76111	-0.86538	-0.920243	-1.4506	0.669058	0.0345133	-0.688229	-1.08533	-0.809161	-1.21367	-0.830448	-1.34006	-0.0651077	-0.967294	-0.780066	-1.80392	0.0302848	-1.16887	-0.213575	-0.157801	-0.125074	0.0343974	-0.688106	0.244733	0.570438	-0.472534	-0.312419	-1.20051
871	426	640	235	158	184	184	275.922	205.658	293.884	204.72	312.299	207.816	346.78	209.498	366.135	209.452	383.195	210.89	328.747	251.899	-3.41332	12.9778	1.19025	-0.659413	-1.24066	-0.0676021	-1.82265	-1.05788	-0.815922	-1.6856	0.638716	0.781565	-0.815099	-1.02164	-0.538384	-1.22002	-0.830602	-1.32089	-0.0284398	-0.998125	-0.836971	-1.83308	0.125291	-1.09175	-0.29134	-0.165393	-0.0254302	-0.220052	-0.746684	0.392717	0.626585	-0.550444	-0.340155	-1.53816
872	426	640	234	158	185	185	275.284	206.408	293.544	205.063	311.905	208.221	346.613	209.573	366.174	209.575	383.263	210.614	328.72	251.928	-3.45758	12.8341	1.60286	-0.575522	-1.06639	-0.485298	-1.71238	-0.999454	-1.10021	-1.43277	0.45994	0.208708	-0.695748	-0.933263	-0.674804	-1.22756	-0.829485	-1.36311	-0.152506	-1.01344	-0.940575	-1.66982	0.0934585	-1.03103	-0.271599	-0.0898743	0.0366662	-0.0431648	-0.755743	0.343313	0.615788	-0.513817	-0.350418	-1.39189
873	426	640	234	158	185	185	275.357	205.7	293.85	204.683	311.92	207.757	346.576	209.341	365.814	208.125	383.175	210.628	328.406	251.665	-3.34648	12.7249	1.6411	-0.508142	-1.2646	-0.261677	-1.87782	-1.13397	-0.77852	-1.7206	0.631236	0.724659	-0.818204	-0.939811	-0.471727	-1.21104	-0.830783	-1.27785	-0.0369933	-0.983533	-0.786202	-1.84764	0.201383	-1.16208	-0.260666	-0.134417	-0.014817	-0.125773	-0.701891	0.397786	0.596521	-0.566987	-0.338635	-1.37941
874	426	640	235	158	184	184	275.212	206.308	293.574	205.043	311.754	208.071	346.386	209.378	365.861	209.024	382.957	210.372	328.473	251.715	-3.09944	13.0024	1.35973	-0.551237	-1.20155	-0.248912	-1.79862	-1.11495	-1.06166	-1.64334	0.481711	0.604433	-0.788582	-0.975879	-0.675506	-1.22008	-0.830441	-1.28103	-0.0821386	-0.987749	-0.82237	-1.77225	0.199613	-1.23694	-0.237691	-0.0608518	0.00130048	-0.0508418	-0.743145	0.35965	0.617345	-0.537422	-0.358671	-1.31761
875	426	640	234	158	185	185	275.078	206.588	293.47	205.287	311.83	208.36	346.661	209.672	366.183	208.347	383.442	210.669	328.255	252.461	-3.27546	13.2277	1.53308	-0.495861	-1.12966	-0.53278	-1.61174	-0.985043	-1.08464	-1.5925	0.384432	0.35775	-0.651905	-0.814033	-0.587149	-1.21561	-0.830823	-1.30371	-0.146431	-1.03312	-0.872743	-1.63981	0.282473	-1.03771	-0.315665	-0.0248108	0.144373	0.00575554	-0.750813	0.4241	0.598893	-0.570577	-0.346936	-1.52351
876	426	640	234	158	185	185	275.105	206.448	293.689	204.712	311.828	208.335	346.633	209.756	366.487	208.32	383.387	210.869	328.015	252.256	-3.30048	13.0985	0.712789	-0.639959	-1.13566	-0.459752	-1.57934	-1.0198	-1.07711	-1.50267	0.439879	0.178137	-0.599006	-0.904002	-0.781026	-1.20721	-0.830875	-1.30533	-0.144665	-0.999426	-0.793801	-1.68908	0.260857	-0.91369	-0.208607	-0.0741525	0.150706	0.089105	-0.75013	0.455901	0.607863	-0.598273	-0.336347	-1.44416
877	426	640	234	157	186	186	275.319	205.701	295.302	204.153	312.266	207.703	347.285	209.23	366.747	208.396	384.266	210.453	328.136	252.02	-3.32228	13.4413	1.40041	-0.51838	-1.18145	-0.602012	-1.66922	-1.14329	-0.88096	-1.69186	0.362639	0.402555	-0.636535	-0.818826	-0.766572	-1.23356	-0.828437	-1.35278	-0.113228	-1.01735	-0.911047	-1.54437	0.322201	-0.821428	-0.336316	-0.146596	0.178858	-0.126607	-0.678383	0.444736	0.6284	-0.593434	-0.303286	-1.58086
878	426	640	235	158	185	185	275.616	206.394	294.123	204.603	312.191	208.289	346.857	209.72	366.386	208.332	383.464	210.845	328.508	252.203	-3.24245	13.1712	0.85407	-0.653477	-1.13358	-0.4996	-1.71385	-0.962168	-1.00009	-1.38209	0.351927	0.258857	-0.685323	-0.897109	-0.745389	-1.20249	-0.830155	-1.328	-0.152735	-1.01514	-0.878599	-1.64842	0.155785	-0.955596	-0.176139	-0.176952	0.168329	-0.127833	-0.7883	0.452746	0.619991	-0.544715	-0.319958	-1.45718
879	426	640	235	157	186	186	275.599	206.295	294.207	204.17	312.428	208.004	347.333	209.256	366.724	208.963	384.191	210.189	328.964	251.712	-3.38484	13.7857	-0.359745	-0.528157	-1.14865	-0.604741	-1.62958	-1.08832	-0.974433	-1.55581	0.265285	0.348134	-0.621832	-0.86234	-0.566843	-1.22727	-0.828181	-1.32737	-0.283411	-1.02889	-0.979071	-1.60465	0.183243	-0.846882	-0.267138	-0.213668	0.192774	-0.17755	-0.688762	0.42468	0.687245	-0.492947	-0.335136	-1.39531
880	426	640	237	159	182	182	276.994	207.182	294.446	205.429	313.111	208.961	347.341	210.286	367.402	209.366	383.488	211.304	329.438	252.607	-3.26448	13.1213	0.486715	-1.35478	-1.06617	-0.377157	-1.77254	-0.744283	-0.739532	-1.3518	0.929571	-0.400086	-0.618265	-1.25116	-0.961709	-1.19274	-0.830763	-1.19418	-0.406421	-0.992755	-0.761389	-1.58366	0.0530602	-1.10909	-0.129017	-0.222527	0.0716929	0.000562655	-0.780951	0.447918	0.651536	-0.515124	-0.307728	-1.22478
881	426	640	238	160	181	181	277.44	208.392	294.479	206.761	313.341	209.502	347.359	210.196	364.355	210.599	383.275	210.551	329.467	251.912	-3.91017	11.7056	0.817331	-1.43617	-1.01036	0.024362	-1.35186	-1.64101	-0.38498	-1.82056	0.93398	-0.196971	-0.223742	-0.971626	-0.333188	-1.12859	-0.826566	-1.07213	-1.01133	-0.607815	0.350171	-1.13388	-0.295694	-1.59875	-0.02679	-0.239307	-0.112021	0.318488	-0.985623	0.393056	0.679653	-0.515982	-0.333377	-0.762725
882	426	640	238	161	179	179	277.577	208.229	294.245	208.138	313.148	210.097	346.862	211.512	364.617	212.038	382.464	212.631	329.35	252.085	-4.20723	10.409	1.50551	-1.92465	-0.815776	-0.169128	-1.42676	-1.4082	0.19306	-1.65626	1.01907	-0.474889	-0.161893	-1.02512	-0.161168	-0.860774	-0.750646	-0.872087	-0.78668	-0.78972	0.196939	-1.38796	-0.361887	-1.13452	0.18176	-0.0822458	-0.0617917	0.206722	-0.903377	0.443582	0.726442	-0.614989	-0.427763	-0.785051
883	426	640	238	162	179	179	277.859	208.293	294.08	208.029	313.334	210.209	346.958	211.67	364.623	212.16	382.466	212.838	329.769	252.697	-4.30868	11.2306	-0.0944197	-1.99797	-0.889737	-0.158719	-1.31754	-1.49909	0.0645009	-1.69528	0.947853	-0.599469	-0.0519085	-1.12276	-0.121842	-0.862082	-0.756762	-0.848895	-0.792492	-0.78005	0.135175	-1.2771	-0.395231	-1.04494	0.222028	-0.0376487	-0.0632894	0.232372	-0.9819	0.514817	0.723784	-0.640244	-0.425928	-0.879006
884	426	640	238	160	180	180	277.468	207.394	293.728	206.84	313.063	209.115	346.799	210.39	363.885	211.108	382.423	211.362	329.323	251.347	-4.13739	11.28	1.79966	-1.5606	-1.0066	-0.114004	-1.4855	-1.43226	-0.124487	-1.77236	1.18327	-0.377893	-0.27537	-0.879412	-0.261157	-1.09455	-0.811949	-0.932854	-0.943488	-0.452421	0.808363	-1.27811	-0.332603	-1.28209	0.0431958	-0.156399	-0.133465	0.178937	-0.959665	0.536172	0.645606	-0.488225	-0.34332	-0.424529
885	426	640	235	158	186	186	275.652	207.347	294.608	207.647	312.47	208.791	347.361	209.792	366.567	211.135	384.201	210.46	329.601	252.821	-3.67304	12.2658	0.895008	-1.03409	-0.926881	-0.489461	-0.995443	-1.71208	-0.516426	-2.0864	0.791847	-0.382901	0.0716609	-0.681347	-0.189982	-1.23832	-0.800485	-1.10373	-1.21008	-0.587187	0.423598	-0.987106	-0.017195	-1.00677	-0.314813	-0.105575	0.384603	0.0267823	-0.90358	0.558559	0.597451	-0.532166	-0.291986	-1.13368
886	426	640	237	160	182	182	276.728	207.504	293.184	206.472	312.783	209.26	346.955	210.563	364.299	208.782	383.039	211.559	329.923	252.193	-3.93492	12.679	1.31545	-1.20008	-0.960609	-0.271056	-1.51615	-1.3702	-0.278725	-1.83827	1.05926	-0.146174	-0.372541	-0.874857	-0.430002	-1.19054	-0.830279	-0.935067	-0.912135	-0.739736	0.218106	-1.71244	-0.154118	-1.43103	-0.0729393	-0.23003	-0.141818	0.163689	-0.879597	0.55168	0.609975	-0.502778	-0.311668	-0.811236
887	426	640	236	159	183	183	276.416	206.523	294.432	204.95	312.648	208.443	346.989	209.899	366.127	209.474	383.254	211.056	329.008	251.35	-3.67344	13.0636	0.15044	-0.942715	-1.03222	-0.136731	-1.62177	-1.16687	-0.653294	-1.65169	0.963183	0.104966	-0.572078	-1.11541	-0.616643	-1.2211	-0.825827	-0.993453	-0.891556	-0.813901	-0.00464566	-1.96573	0.0466129	-1.39122	-0.164416	-0.266941	-0.137415	0.00663708	-0.781022	0.510557	0.623623	-0.457667	-0.208705	-0.825119
888	426	640	235	159	184	184	276.421	206.446	294.422	205.409	312.802	208.568	347.284	210.215	366.137	209.583	383.701	211.571	328.981	252.272	-3.81195	12.3132	1.05782	-1.04351	-0.899186	-0.399175	-1.60109	-1.30639	-0.607325	-1.65716	1.05035	-0.357868	-0.446797	-0.879396	-0.693903	-1.21775	-0.827249	-1.04241	-0.698366	-0.949274	-0.283842	-1.70893	0.131826	-1.15206	-0.23302	-0.0993142	0.0650625	0.013488	-0.793623	0.576357	0.661605	-0.563742	-0.270651	-1.18064
889	426	640	236	159	183	183	276.686	206.742	293.827	206.123	313.024	208.469	347.462	209.743	365.457	209.431	383.828	210.705	328.982	251.703	-3.18861	11.9469	0.421583	-1.05449	-1.12409	-0.193782	-1.73869	-1.10288	-0.857931	-1.57638	0.891008	-0.0630739	-0.633725	-1.14754	-0.868024	-1.23472	-0.825343	-1.18058	-0.717578	-0.943345	-0.443871	-1.74802	0.0749483	-1.22116	-0.234804	-0.157661	-0.0204769	-0.114832	-0.764367	0.427941	0.626729	-0.454744	-0.234379	-1.02716
890	426	640	235	158	183	183	275.505	206.195	293.751	203.318	311.827	208.001	346.251	209.349	366.55	208.533	382.603	210.391	328.688	252.212	-3.36085	13.3066	-0.545953	-0.753666	-1.06654	-0.14786	-1.77001	-1.21447	-0.750035	-1.67119	0.97039	0.242907	-0.693386	-1.0117	-0.915053	-1.23846	-0.815217	-1.07132	-0.635101	-0.948994	-0.510284	-1.61994	0.233	-1.04677	-0.204789	-0.0616738	0.0194454	0.202851	-0.787428	0.426038	0.635415	-0.524155	-0.3222	-1.1036
891	426	640	235	158	184	184	275.594	206.16	293.638	205.576	312.033	208.044	346.569	209.464	366.379	209.376	383.04	210.581	328.686	251.535	-2.8971	12.608	0.0605197	-0.717597	-1.1049	-0.212724	-1.76826	-1.15971	-0.776477	-1.5969	0.851762	0.265995	-0.698023	-0.919712	-0.851604	-1.23741	-0.818676	-1.13214	-0.531572	-0.960343	-0.53753	-1.72491	0.176755	-1.19052	-0.227158	-0.201535	-0.0929931	-0.0563741	-0.713304	0.399308	0.593107	-0.513708	-0.279333	-0.958094
892	426	640	236	158	184	184	276.211	206.355	293.61	205.449	312.659	208.156	347.202	209.499	366.404	208.818	383.68	210.532	329.39	251.663	-2.96364	12.5965	0.27607	-0.836653	-1.04402	-0.240707	-1.71755	-1.187	-0.815689	-1.74408	0.824929	0.210186	-0.655049	-1.16703	-0.628976	-1.2345	-0.826685	-1.25132	-0.427352	-0.968694	-0.651972	-1.55545	0.0999801	-1.0043	-0.272281	-0.272602	-0.0773642	-0.18561	-0.679387	0.361492	0.590125	-0.477265	-0.273121	-1.18753
893	426	640	235	157	185	185	275.986	205.934	293.17	204.485	312.745	207.862	347.584	209.321	366.166	208.588	384.376	210.475	329.358	252.038	-3.04757	12.8863	0.583686	-0.734485	-0.933312	-0.394935	-1.63441	-1.36621	-0.782673	-1.75175	0.652345	0.183941	-0.566282	-0.833432	-0.692135	-1.24493	-0.816848	-1.24319	-0.487296	-0.988891	-0.685732	-1.65928	0.220877	-0.764894	-0.299815	-0.1992	0.124911	-0.249566	-0.736802	0.459911	0.632697	-0.553759	-0.281237	-1.37036
894	426	640	235	158	184	184	275.692	207.018	293.853	204.877	312.181	208.604	346.762	209.743	365.977	208.318	383.276	210.561	328.604	251.666	-2.95116	12.7962	0.88734	-0.857391	-0.978605	-0.346997	-1.62239	-1.10973	-0.908321	-1.50133	0.686438	-0.00843315	-0.578285	-0.96197	-0.765021	-1.2228	-0.829552	-1.20853	-0.374715	-0.975277	-0.552571	-1.66594	0.228565	-1.07958	-0.0537999	-0.214975	-0.0455213	0.016845	-0.783148	0.391728	0.613232	-0.469509	-0.286861	-0.961271
895	426	640	235	158	184	184	275.281	206.174	293.423	204.526	311.808	208.018	346.426	209.401	365.318	208.186	382.983	210.476	328.212	251.554	-2.90068	12.8536	0.127304	-0.648881	-1.11802	-0.189847	-1.77802	-1.16453	-0.662419	-1.62291	0.754991	0.519336	-0.726511	-0.752306	-0.657647	-1.22544	-0.826102	-1.11747	-0.393276	-0.982926	-0.63092	-1.8479	0.297297	-1.07087	-0.183293	-0.104713	-0.164969	-0.0247612	-0.719165	0.412239	0.565854	-0.541425	-0.295418	-1.05302
896	426	640	234	157	185	185	275.373	205.89	293.952	203.441	312.099	207.706	346.906	209.059	366.692	207.635	383.662	210.101	328.831	252.308	-3.31274	13.5552	-0.171765	-0.507562	-1.16826	-0.161718	-1.8827	-1.30585	-0.77701	-1.67558	0.594898	0.765073	-0.813011	-0.741684	-0.739299	-1.2357	-0.81828	-1.25598	-0.592179	-1.01181	-0.743517	-1.48246	0.310355	-0.664428	-0.267381	-0.125986	0.12887	-0.104911	-0.751515	0.448451	0.631127	-0.552476	-0.288514	-1.38739
897	426	640	235	158	185	185	275.511	207.137	293.277	205.286	312.142	208.367	346.854	209.168	366.717	207.625	383.502	209.627	328.615	251.725	-3.25878	12.8228	0.927589	-0.879246	-0.951858	-0.486372	-1.56973	-1.06356	-0.861421	-1.46702	0.394427	0.086228	-0.542625	-1.12056	-0.869082	-1.23633	-0.821502	-1.22765	-0.572368	-0.956342	-0.658103	-1.50948	0.213966	-0.889401	-0.174933	-0.270178	-0.0229591	0.00098772	-0.785992	0.353554	0.618941	-0.535696	-0.323546	-1.09242
898	426	640	235	158	184	184	275.686	206.747	293.366	205.428	312.187	208.357	346.779	209.519	366.12	208.684	383.305	210.361	328.541	251.902	-3.32235	12.6696	0.975092	-0.822341	-0.968464	-0.263623	-1.63084	-1.08212	-0.886753	-1.54592	0.687834	0.168477	-0.619658	-0.893129	-0.748163	-1.22505	-0.827865	-1.17077	-0.39142	-0.969912	-0.676226	-1.73231	0.233296	-1.0231	-0.157878	-0.185968	-0.0449602	0.000236016	-0.803276	0.423231	0.622676	-0.541106	-0.273248	-1.05653
899	426	640	236	159	183	183	275.887	206.989	293.117	205.891	312.155	208.565	346.527	209.697	366.04	208.432	382.82	210.509	328.632	251.66	-3.24	12.5012	0.958571	-0.970159	-1.04704	-0.160493	-1.66262	-1.02711	-0.754204	-1.48722	0.86578	0.0687404	-0.617149	-1.07506	-0.860896	-1.21658	-0.830888	-1.16824	-0.356224	-0.94648	-0.606062	-1.80452	0.130407	-1.18741	-0.119827	-0.117327	-0.230372	0.0412603	-0.778378	0.258597	0.560242	-0.462295	-0.289778	-0.8819
900	426	640	236	158	184	184	276.02	206.408	293.49	205.358	312.413	207.937	346.901	209.023	366.417	208.002	383.318	209.786	328.709	250.605	-3.43255	12.7787	0.840772	-0.798829	-1.12457	-0.136121	-1.73291	-1.15453	-0.830816	-1.72031	0.772878	0.393327	-0.698913	-1.06435	-0.861735	-1.23109	-0.830411	-1.26002	-0.299271	-0.90375	-0.566289	-1.89091	0.0188839	-1.18487	-0.122438	-0.284323	-0.300622	-0.204666	-0.65704	0.382148	0.608912	-0.427344	-0.294013	-0.877513
901	426	640	236	158	183	183	276.317	206.273	294.082	204.452	312.622	208.076	347.03	209.422	366.163	208.28	383.365	210.46	329.035	251.459	-3.35016	12.7587	1.01592	-0.923584	-1.0683	-0.291921	-1.71871	-1.07254	-0.79133	-1.58454	0.928677	-0.0436076	-0.626343	-1.24563	-0.788531	-1.20392	-0.830446	-1.2596	-0.348565	-0.993904	-0.768744	-1.90926	0.0985914	-1.12126	-0.164968	-0.237456	-0.272711	-0.180979	-0.726447	0.346798	0.570457	-0.477831	-0.223017	-0.970792
902	426	640	234	157	186	186	275.49	205.786	293.52	203.858	312.329	207.733	347.245	209.21	365.826	208.209	384.117	210.38	329.301	252.18	-3.43878	13.716	0.167973	-0.486946	-1.04395	-0.298171	-1.68933	-1.19792	-0.71797	-1.68105	0.465018	0.762645	-0.704983	-0.682586	-0.627752	-1.22882	-0.823899	-1.25666	-0.496977	-1.02225	-0.854568	-1.70906	0.29533	-0.653975	-0.275988	-0.134564	0.112594	-0.0918139	-0.71426	0.400447	0.596672	-0.541903	-0.302129	-1.39112
903	426	640	234	157	186	186	275.403	206.093	292.873	204.508	312.273	207.955	347.216	209.352	365.957	208.171	384.117	210.438	329.081	252.115	-3.22646	13.6468	0.364368	-0.560283	-1.04116	-0.433312	-1.59344	-1.15716	-0.817311	-1.55255	0.403408	0.430317	-0.604214	-0.679782	-0.688411	-1.21562	-0.826968	-1.25104	-0.418908	-1.01111	-0.82212	-1.54382	0.256413	-0.69722	-0.307279	-0.131594	0.0925826	-0.161136	-0.70908	0.413828	0.60638	-0.559265	-0.30944	-1.3484
904	426	640	236	158	183	183	276.432	205.525	294.014	203.699	312.729	207.628	347.133	209.259	364.708	207.669	383.466	210.598	328.636	251.392	-3.53328	14.4575	0.462403	-0.802767	-1.11718	-0.268929	-1.62873	-1.1742	-0.687537	-1.93279	1.05487	0.152223	-0.582516	-1.09334	-0.537438	-1.21021	-0.830554	-1.28033	-0.118159	-0.986169	-0.769694	-2.05985	0.243692	-1.12229	-0.163133	-0.211974	-0.208066	-0.110164	-0.692324	0.37784	0.538649	-0.517949	-0.223718	-1.20715
905	426	640	236	158	183	183	276.472	206.072	294.33	204.002	312.778	208.065	347.189	209.592	365.319	207.808	383.529	210.82	329.187	251.966	-3.47487	14.757	0.450654	-0.832758	-1.06852	-0.25164	-1.6535	-1.08509	-0.800355	-1.75568	0.909334	0.16027	-0.623073	-1.11184	-0.558659	-1.1926	-0.830273	-1.28817	-0.304314	-0.998243	-0.772685	-1.80997	0.114619	-1.0727	-0.212096	-0.281624	-0.183199	-0.178445	-0.71154	0.350467	0.555965	-0.444154	-0.240639	-1.24796
