FrameNumber	FrameRows	FrameCols	FaceBoxX	FaceBoxY	FaceBoxW	FaceBoxH	left_eye_lateral_x	left_eye_lateral_y	left_eye_pupil_x	left_eye_pupil_y	left_eye_medial_x	left_eye_medial_y	right_eye_medial_x	right_eye_medial_y	right_eye_pupil_x	right_eye_pupil_y	right_eye_lateral_x	right_eye_lateral_y	nose_tip_x	nose_tip_y	Roll	Pitch	Yaw	anger	contempt	disgust	joy	fear	sadness	surprise	neutral	negative	positive	confusion	frustration	AU1	AU2	AU4	AU5	AU6	AU7	AU9	AU10	AU12	AU14	AU15	AU17	AU18	AU20	AU23	AU24	AU25	AU26	AU28	
105	426	640	238	145	182	182	279.07	191.949	295.858	190.574	315.16	194.206	349.369	195.984	368.464	196.59	385.498	197.481	331.662	236.393	-4.64606	14.2633	5.05239	-1.31314	-1.14784	-1.27468	-1.41313	-0.69196	-0.784075	-0.66259	0.334422	-1.31335	-0.142822	-2.63811	-1.48991	-0.887571	-0.697265	-1.26467	0.169393	-0.884075	-0.422383	-2.01061	-0.183733	-1.50241	-0.510189	-0.157995	-0.428412	-1.03575	-0.377158	-0.156997	0.196958	-0.248432	0.108918	-0.999257
106	426	640	237	146	183	183	278.678	192.42	295.401	191.104	314.842	194.924	349.123	196.935	367.895	197.168	385.331	198.678	331.89	236.994	-4.79069	13.6098	5.10886	-1.4804	-1.13696	-0.89825	-1.42128	-0.745149	-0.596111	-0.775907	0.367409	-0.982585	-0.202251	-2.71562	-1.11878	-0.934229	-0.736836	-1.37217	0.0875207	-0.856541	-0.431499	-1.86935	-0.120725	-1.54995	-0.565104	-0.202336	-0.567074	-0.894034	-0.360158	-0.113359	0.0916811	-0.272038	0.0525355	-1.2833
107	426	640	240	148	180	180	280.195	195.363	296.878	193.166	315.835	197.227	349.614	198.639	369.22	198.29	385.285	199.753	333.444	239.25	-4.52537	15.1159	4.76158	-1.80721	-1.02898	-0.715172	-1.50751	-1.05173	-0.315856	-1.21155	0.711475	-1.00721	-0.183128	-2.54909	-1.3183	-1.00461	-0.787558	-1.52931	-0.650774	-0.784854	-0.105178	-1.94563	-0.18349	-1.56209	-0.53933	-0.226149	-0.533635	-0.775336	-0.499551	-0.0356591	0.0721014	-0.190085	0.12735	-1.23689
108	426	640	239	151	180	180	280.096	197.45	296.966	197.122	315.825	199.854	349.693	201.776	368.307	203.639	385.464	203.427	333.411	241.037	-5.7922	10.5982	5.14358	-2.35088	-0.814213	-0.236058	-1.29535	-1.50485	0.216674	-1.63866	0.366331	-0.424213	-0.00207143	-2.22479	-0.511136	-0.413602	-0.64255	-1.17812	-0.891753	-0.618223	0.78439	-0.942696	-0.562243	-1.23141	-0.325446	-0.302779	-0.226758	-0.461963	-0.804554	0.209073	0.250823	-0.45897	-0.00372659	-1.64303
109	426	640	241	152	179	179	282.029	197.158	299.062	194.993	317.432	199.846	350.995	202.04	369.473	201.683	386.446	203.982	333.267	241.372	-5.75761	13.1545	4.4985	-2.01268	-1.15873	-0.714443	-1.40762	-1.39681	-0.238882	-1.81855	0.997632	-1.18405	0.00436996	-1.96401	-1.28422	-1.05713	-0.81845	-1.40905	-0.873531	-0.75437	0.437861	-1.94923	-0.247195	-1.00308	-0.457399	-0.672402	-0.70109	-0.603538	-0.614625	0.199773	-0.047197	-0.321593	0.0703394	-1.46031
110	426	640	240	151	182	182	280.73	198.253	297.683	195.948	316.786	200.616	350.964	202.495	368.739	201.898	387.062	204.099	334.05	243.322	-5.45359	14.8964	3.62721	-1.58479	-1.06041	-0.787623	-1.32287	-1.15496	-0.735224	-1.231	0.62587	-1.16084	-0.0637143	-2.12853	-1.42159	-1.11082	-0.826231	-1.70442	-0.648884	-0.839011	-0.0780456	-1.70783	-0.0415239	-1.17219	-0.339121	-0.589981	-0.493857	-0.722551	-0.754636	-0.0454064	0.0742902	-0.288936	0.106406	-1.1957
111	426	640	239	151	183	183	280.437	198.14	298.192	196.332	316.71	200.709	351.096	202.781	368.868	202.708	387.415	204.586	333.55	244.143	-4.84404	14.3631	3.56513	-1.21829	-1.19677	-0.81525	-1.6335	-1.21513	-0.755607	-1.25204	0.460073	-0.715823	-0.358867	-1.47885	-1.17468	-1.13078	-0.825233	-1.54467	-0.417752	-0.92576	-0.339898	-1.57252	-0.0508159	-1.0851	-0.264052	-0.607168	-0.451777	-0.894128	-0.87335	-0.0450427	0.250578	-0.282601	0.110899	-1.03987
112	426	640	239	152	183	183	280.265	198.982	298.135	196.252	316.583	201.428	351.01	203.384	370.298	202.915	387.372	205.065	333.04	243.902	-4.87816	13.6963	3.73914	-1.14739	-1.25223	-0.919959	-1.54154	-1.08948	-0.917574	-1.31605	0.235701	-0.61515	-0.341396	-1.74188	-1.00774	-1.14263	-0.82303	-1.68621	-0.334147	-0.957056	-0.552476	-1.64838	-0.0116788	-0.899247	-0.261325	-0.523175	-0.574029	-0.929684	-0.708309	-0.0382322	0.0987701	-0.305643	0.081328	-1.14569
113	426	640	238	151	184	184	279.831	198.127	298.039	197.092	316.348	200.822	350.966	203.011	369.764	203.057	387.532	204.937	333.586	245.02	-4.50926	14.113	4.28012	-1.19885	-1.22057	-0.749967	-1.7034	-1.19054	-0.888182	-1.45066	0.468897	-0.550213	-0.457806	-1.34022	-1.1429	-1.13333	-0.827185	-1.5323	-0.451625	-0.899972	-0.398417	-1.28014	-0.0512174	-0.974361	-0.353808	-0.441854	-0.298761	-0.825764	-0.988092	-0.0531247	0.360595	-0.291662	0.154261	-1.07843
114	426	640	238	152	184	184	279.893	199.289	297.799	197.421	316.351	201.831	350.91	203.875	370.077	203.445	387.413	205.649	333.1	246.069	-4.64528	14.4558	5.02992	-1.05237	-1.32178	-0.85245	-1.77241	-0.917074	-0.995127	-1.17119	0.26179	-0.452081	-0.559746	-1.635	-1.14938	-1.15091	-0.829345	-1.53315	-0.4157	-0.972173	-0.509903	-1.34124	-0.12404	-0.8419	-0.251603	-0.435529	-0.288364	-0.848535	-0.976767	-0.0322876	0.345525	-0.289688	0.134402	-0.795933
115	426	640	238	152	184	184	280.029	199.264	297.835	196.978	316.453	201.809	350.981	203.857	369.636	203.243	387.451	205.635	333.401	246.098	-4.18685	13.9779	3.94396	-1.05408	-1.2502	-0.960064	-1.71322	-0.877126	-0.864453	-1.19933	0.280331	-0.492551	-0.504249	-1.62032	-1.28153	-1.1295	-0.828364	-1.48901	-0.398802	-0.950947	-0.459397	-1.39109	-0.0128848	-0.89146	-0.299317	-0.504998	-0.30377	-0.641658	-1.05854	0.0377572	0.291853	-0.301954	0.147038	-0.807839
116	426	640	240	153	183	183	280.848	199.266	297.086	197.078	317.002	201.872	351.276	203.98	370.11	202.812	387.477	205.825	334.105	245.367	-5.07698	14.2946	4.29781	-0.959151	-1.23966	-1.0105	-1.85896	-0.91849	-0.839003	-1.22519	0.523152	-0.595587	-0.579234	-1.70881	-1.58192	-1.12478	-0.827966	-1.6236	-0.243516	-0.961187	-0.400662	-1.47078	-0.0987864	-1.158	-0.279009	-0.456364	-0.367345	-0.785242	-0.959212	0.00927156	0.329074	-0.310015	0.141399	-0.97985
117	426	640	239	152	183	183	280.603	199.429	297.85	197.77	316.869	201.873	351.248	203.827	369.174	203.202	387.557	205.507	333.334	246.26	-4.88193	14.8583	3.11281	-0.948077	-1.23132	-0.913006	-1.711	-0.972722	-0.714353	-1.38026	0.409845	-0.328997	-0.511654	-1.53274	-1.34459	-1.1125	-0.822091	-1.48617	-0.169923	-0.937009	-0.38673	-1.35499	-0.189115	-0.859975	-0.289775	-0.480277	-0.324384	-0.680888	-0.995291	-0.0614975	0.332108	-0.351833	0.145898	-0.775136
118	426	640	239	152	184	184	280.823	198.923	297.968	197.717	317.174	201.414	351.634	203.413	369.913	203.722	388.03	205.139	334.357	244.569	-4.75177	13.7328	3.07391	-1.09098	-1.2573	-0.968677	-1.79076	-1.04549	-0.786664	-1.41078	0.451804	-0.545041	-0.511854	-1.50449	-1.47996	-1.1654	-0.830527	-1.75443	-0.276331	-0.85501	-0.297838	-1.52525	-0.015352	-1.18876	-0.291931	-0.448924	-0.402271	-0.881346	-0.892246	-0.00655735	0.356799	-0.310028	0.14368	-0.967961
119	426	640	238	151	185	185	279.902	198.743	298.177	197.541	316.516	201.415	351.226	203.581	369.749	203.976	387.888	205.481	334.202	245.295	-4.97859	13.7172	5.02688	-0.999894	-1.22869	-0.86896	-1.76745	-0.925385	-0.934248	-1.30202	0.259332	-0.309586	-0.578499	-1.53545	-1.2128	-1.15134	-0.82972	-1.6062	-0.131701	-0.889427	-0.294934	-1.40435	0.0614903	-1.15027	-0.278065	-0.420079	-0.439938	-0.818851	-0.964455	-0.0469782	0.32121	-0.258451	0.175597	-0.846341
120	426	640	238	151	186	186	279.785	198.623	297.989	197.048	316.543	201.436	351.391	203.735	369.131	203.696	388.201	205.773	333.753	245.504	-4.75598	13.5409	4.05968	-1.20379	-1.26351	-0.850731	-1.72321	-0.985663	-1.05286	-1.34598	0.257858	-0.527285	-0.508469	-1.43055	-1.20974	-1.16122	-0.830518	-1.57865	-0.324213	-0.922869	-0.410197	-1.19233	0.000813662	-1.18534	-0.361631	-0.339866	-0.268015	-0.753542	-1.07018	0.0368076	0.443921	-0.319758	0.0650258	-0.901652
121	426	640	238	151	185	185	279.506	198.811	297.345	197.66	316.174	201.404	350.933	203.495	369.111	203.288	387.647	205.315	333.266	245.265	-4.62133	13.9594	4.46726	-1.05357	-1.24198	-0.779865	-1.94796	-0.960871	-0.939318	-1.33498	0.206104	-0.130383	-0.710561	-1.42142	-1.17339	-1.14515	-0.829272	-1.59461	-0.249119	-0.939442	-0.42089	-1.34353	0.0778729	-0.998965	-0.297925	-0.424129	-0.349004	-0.859905	-0.985166	0.0328301	0.324377	-0.306142	0.087582	-0.819628
122	426	640	238	152	183	183	279.809	198.881	297.952	196.933	316.074	201.68	350.454	203.971	369.288	203.464	386.77	206.006	332.965	245.425	-5.00121	14.1933	5.10651	-1.11414	-1.17621	-0.972083	-2.06251	-0.854463	-0.836444	-1.21742	0.471621	-0.505765	-0.721645	-1.40726	-1.54357	-1.13728	-0.823042	-1.56622	-0.263506	-0.934693	-0.47448	-1.50648	-0.0417153	-0.806986	-0.222517	-0.51839	-0.411546	-0.775568	-0.908605	-0.00786326	0.26853	-0.401284	0.0481136	-1.00544
123	426	640	238	152	185	185	280.188	199.096	297.946	197.703	316.768	201.755	351.446	203.909	369.712	203.505	388.074	205.797	333.923	245.853	-4.86463	13.9094	4.16623	-0.941236	-1.24424	-0.849218	-1.73218	-0.986774	-0.927032	-1.43727	0.215241	-0.164593	-0.571432	-1.57125	-0.975625	-1.16414	-0.830687	-1.58306	-0.192459	-0.929631	-0.360137	-1.26759	-0.0438017	-1.11377	-0.253854	-0.396768	-0.355994	-0.774359	-0.999328	0.00845736	0.334165	-0.308208	0.0955084	-0.809046
124	426	640	238	152	184	184	279.917	199.31	298.04	197.554	316.311	202.03	350.812	204.243	369.808	204.105	387.256	206.195	333.561	246.509	-5.11716	13.939	5.22066	-0.915322	-1.21448	-0.956141	-1.88419	-0.848798	-0.890988	-1.29122	0.279294	-0.243533	-0.666071	-1.34594	-1.25387	-1.16234	-0.82997	-1.4961	-0.304039	-0.964938	-0.522662	-1.27159	-0.0772334	-0.858683	-0.235074	-0.46202	-0.253779	-0.630705	-0.991603	0.0209735	0.335671	-0.273601	0.0757937	-0.764793
125	426	640	237	151	186	186	278.868	198.4	297.273	197.826	315.653	201.183	350.525	203.453	369.287	204.058	387.36	205.462	332.702	245.824	-4.86891	14.24	4.24725	-0.947625	-1.29148	-0.599664	-2.07964	-0.987874	-0.830866	-1.32062	0.356151	0.104008	-0.822919	-1.62929	-1.10138	-1.15047	-0.827712	-1.39771	-0.378595	-0.942555	-0.374494	-1.16866	-0.0355842	-0.997044	-0.284754	-0.3595	-0.176703	-0.814683	-1.01201	0.103139	0.410426	-0.357412	-0.00014729	-0.954149
126	426	640	239	153	183	183	280.463	199.338	298.052	197.47	316.648	202.191	350.954	204.533	369.777	204.004	387.192	206.623	333.87	245.759	-5.41854	14.1584	5.14062	-1.01425	-1.2253	-1.04257	-1.95085	-0.863407	-0.736105	-1.30676	0.56324	-0.531503	-0.638948	-1.36489	-1.368	-1.11905	-0.821424	-1.66872	-0.125334	-0.934667	-0.43466	-1.53334	-0.105249	-0.873056	-0.251591	-0.396399	-0.439158	-0.893691	-0.912654	-0.0710868	0.291479	-0.269634	0.0577142	-0.999817
127	426	640	240	153	183	183	281.289	199.73	298.974	197.688	317.54	202.407	351.905	204.582	370.39	204.443	388.203	206.495	334.581	245.553	-5.49863	15.133	4.30979	-0.982034	-1.27798	-0.775933	-1.91628	-0.943585	-0.795085	-1.52968	0.578592	-0.199993	-0.681312	-1.60119	-1.32355	-1.15977	-0.828316	-1.7489	-0.221752	-0.948403	-0.435811	-1.48325	-0.0307604	-1.10478	-0.28566	-0.453088	-0.324491	-0.719716	-0.938866	0.0691188	0.355711	-0.201974	0.152821	-0.95865
128	426	640	240	153	183	183	280.924	199.975	298.432	197.282	317.173	202.48	351.536	204.492	369.501	203.136	387.83	206.233	334.32	246.571	-5.22015	14.9397	3.92661	-1.02324	-1.22511	-0.858794	-1.84998	-1.00505	-0.747295	-1.51371	0.547334	-0.329848	-0.601313	-1.37687	-1.48654	-1.13542	-0.827434	-1.57828	-0.463511	-0.955369	-0.440063	-1.38438	-0.10608	-1.08713	-0.167429	-0.383049	-0.267075	-0.54967	-0.976144	0.0540637	0.262513	-0.326508	0.109803	-0.9741
129	426	640	244	156	178	178	283.05	202.406	299.075	200.261	318.261	204.327	351.634	205.795	370.288	206.462	386.877	206.974	334.086	246.425	-5.69411	11.7619	2.48655	-2.20051	-1.19071	-0.402891	-1.33156	-1.76623	-0.0942241	-1.81634	0.830093	-1.03246	0.109474	-1.00351	-1.28757	-0.908164	-0.781111	-1.4789	-0.818671	-0.461734	1.05726	-1.2707	-0.425531	-1.42612	-0.164995	-0.307042	-0.505633	-1.0657	-0.949856	0.446277	0.0146385	-0.375695	0.123485	-1.27038
130	426	640	240	153	183	183	281.457	200.454	298.495	197.802	317.785	202.903	352.222	204.86	370.712	204.15	388.593	206.544	334.144	246.468	-5.52722	14.3631	3.67554	-1.04377	-1.29879	-0.466039	-1.46645	-1.27171	-0.824692	-1.71607	0.516872	-0.141392	-0.377774	-0.915551	-1.25357	-1.19366	-0.82751	-1.47284	-0.863777	-0.840724	0.0394633	-1.32573	-0.186563	-0.79858	-0.214714	-0.507559	-0.268229	-0.538458	-0.97978	0.0804387	0.267577	-0.38865	0.06592	-0.881551
131	426	640	239	152	184	184	280.91	198.949	299.033	196.34	317.301	201.821	351.802	204.178	370.707	203.027	388.245	206.283	333.823	246.417	-5.28547	15.4439	3.59422	-1.01232	-1.25185	-0.630224	-1.9479	-0.938355	-0.78318	-1.33659	0.633628	-0.217237	-0.708264	-1.45558	-1.26836	-1.15246	-0.829717	-1.35934	-0.636573	-0.953757	-0.30221	-1.1584	-0.123886	-0.895031	-0.216568	-0.30498	-0.0901941	-0.550907	-0.981754	0.0592068	0.356357	-0.455792	-0.0433929	-1.00318
132	426	640	239	152	184	184	281.076	198.799	299.119	196.29	317.568	201.426	352.163	203.551	371.028	203.24	388.703	205.409	334.359	245.149	-4.61137	14.5279	4.07743	-1.01186	-1.27236	-0.784571	-1.94901	-0.985297	-0.929248	-1.3447	0.583683	-0.426045	-0.673841	-1.36118	-1.38236	-1.17194	-0.830456	-1.53996	-0.5002	-0.936238	-0.440752	-1.30027	0.0276848	-0.585565	-0.257875	-0.384613	-0.249305	-0.828055	-0.854155	-0.0113597	0.314583	-0.351001	0.0350783	-1.32353
133	426	640	240	152	184	184	281.155	199.538	299.58	196.286	317.584	201.673	352.114	203.332	370.772	203.412	388.58	204.699	334.47	245.445	-4.42331	14.109	3.35564	-1.16904	-1.27863	-0.990123	-1.73392	-0.974678	-0.839468	-1.37867	0.508842	-0.708165	-0.460146	-1.53798	-1.6268	-1.1675	-0.829961	-1.58479	-0.343978	-0.926307	-0.467961	-1.40783	-0.0755444	-0.815829	-0.115212	-0.326368	-0.229705	-0.796601	-0.893525	-0.088436	0.273223	-0.274584	0.0460945	-1.21014
134	426	640	239	152	186	186	280.919	199.328	297.904	198.244	317.652	202.08	352.475	204.321	370.575	203.929	389.258	206.299	333.98	246.848	-4.06824	14.0103	2.95357	-0.89784	-1.36234	-0.69595	-1.84095	-0.863218	-0.929626	-1.22372	0.0560614	0.12823	-0.699546	-1.30322	-1.33142	-1.12122	-0.828325	-1.33365	-0.407501	-0.985256	-0.479708	-1.10545	-0.0978912	-0.947184	-0.357597	-0.297203	-0.0448141	-0.655893	-0.969684	0.0715369	0.388851	-0.460717	0.0331136	-0.977901
135	426	640	239	152	184	184	280.142	199.157	297.842	197.511	316.664	201.601	351.284	203.552	370.306	202.987	387.85	205.227	333.007	245.188	-4.21769	14.0882	3.80989	-0.960434	-1.23449	-0.803477	-1.97165	-0.888646	-0.887	-1.34481	0.518637	-0.26915	-0.721969	-1.35537	-1.43733	-1.18646	-0.828149	-1.59292	-0.339462	-0.977482	-0.575865	-1.49164	-0.0397785	-0.496051	-0.24465	-0.352052	-0.359566	-0.870885	-0.843078	-0.078626	0.269813	-0.364063	-0.0425756	-1.29515
136	426	640	238	152	184	184	279.653	199.355	297.783	197.463	316.012	201.768	350.478	203.692	369.479	203.519	386.88	205.339	333.909	245.687	-4.40663	14.066	3.74249	-0.957576	-1.30179	-0.925736	-1.98965	-0.907872	-0.727198	-1.45139	0.656629	-0.367579	-0.689405	-1.01123	-1.82305	-1.18011	-0.830699	-1.59537	-0.157845	-0.960964	-0.476584	-1.37179	0.0674676	-0.574031	-0.200069	-0.334472	-0.347013	-0.728393	-0.932555	-0.0768109	0.371064	-0.293496	0.0684283	-1.15852
137	426	640	238	152	185	185	278.826	199.871	296.647	197.567	315.441	202.07	350.147	203.788	368.972	202.854	386.8	205.217	332.291	245.982	-4.01952	14.2884	2.69029	-0.95701	-1.30856	-0.77946	-1.79743	-0.831227	-1.02258	-1.25681	0.34261	-0.27967	-0.631924	-1.47528	-1.19495	-1.18807	-0.829685	-1.46461	-0.371903	-0.976335	-0.443889	-1.27485	-0.0989589	-0.486419	-0.262465	-0.434904	-0.279003	-0.76989	-0.944106	-0.0137581	0.332824	-0.343726	0.0479462	-1.23354
138	426	640	237	152	185	185	278.384	199.538	296.161	196.985	314.928	201.84	349.569	203.656	369.165	202.417	386.153	205.188	332.051	245.562	-3.62847	14.8477	3.48152	-0.96788	-1.27105	-0.774228	-1.8137	-0.797656	-0.876049	-1.34463	0.422642	-0.190359	-0.64818	-1.48895	-1.24196	-1.16229	-0.827433	-1.42962	-0.282318	-0.965969	-0.563967	-1.37276	-0.0557857	-0.561566	-0.334114	-0.342013	-0.321045	-0.861329	-0.956992	-0.10526	0.254734	-0.364654	-0.0127889	-1.30878
139	426	640	236	151	185	185	276.967	199.1	296.292	197.97	313.649	201.361	348.419	203.138	367.744	202.097	385.14	204.627	331.085	245.016	-3.4191	14.3324	3.82673	-1.003	-1.20629	-0.827243	-1.86061	-0.751431	-0.735522	-1.47259	0.765301	-0.355756	-0.651331	-1.78358	-1.21118	-1.16775	-0.827506	-1.3768	-0.303598	-0.913149	-0.401093	-1.30943	-0.0969706	-0.457052	-0.294696	-0.515465	-0.399452	-0.913866	-0.848985	-0.0978547	0.321965	-0.352759	-0.0228287	-1.41319
140	426	640	237	152	183	183	277.618	199.64	294.609	197.694	313.79	201.8	348.077	203.485	367.522	202.847	384.287	204.884	331.084	244.912	-3.81646	13.8481	3.24148	-1.22439	-1.26482	-0.894618	-1.85619	-0.704829	-0.780831	-1.18543	0.759463	-0.764526	-0.574544	-1.37152	-2.0648	-1.10676	-0.812519	-1.51794	-0.126442	-0.963399	-0.563128	-1.48403	-0.120598	-0.472559	-0.216217	-0.617786	-0.572244	-0.730589	-0.757469	-0.0996187	0.265323	-0.339106	0.0114283	-1.39146
141	426	640	235	152	186	186	276.171	199.904	295.373	198.621	312.97	201.924	347.848	203.471	366.771	202.264	384.68	204.716	330.661	246.252	-3.37111	13.4505	2.62397	-0.914775	-1.22776	-0.805048	-1.95261	-0.803352	-0.737208	-1.43654	0.495924	-0.0444478	-0.74122	-1.66866	-1.31462	-1.18377	-0.830787	-1.30219	-0.441515	-0.931374	-0.46729	-1.34664	-0.0849511	-0.607268	-0.372009	-0.481619	-0.240005	-0.839426	-0.900108	-0.0343918	0.509468	-0.29552	0.0485715	-1.41649
142	426	640	237	152	183	183	278.503	199.228	296.169	197.72	314.802	201.491	349.209	203.272	367.785	202.2	385.548	204.769	332.454	245.086	-3.5731	13.9549	2.96246	-1.12852	-1.19757	-0.980812	-1.89058	-0.770197	-0.717894	-1.34117	0.617725	-0.548473	-0.612924	-1.25219	-1.90182	-1.1204	-0.822408	-1.5027	-0.0826219	-0.975553	-0.537326	-1.4582	-0.030425	-0.731954	-0.255754	-0.478527	-0.443609	-0.953888	-0.863611	-0.0764217	0.207417	-0.323862	0.0178941	-1.23601
143	426	640	236	152	185	185	277.73	199.433	296.518	197.965	314.411	201.873	349.183	203.818	368.816	202.7	385.908	205.484	331.825	245.805	-3.74853	14.0714	3.91553	-0.902665	-1.37243	-0.817783	-1.90767	-0.674008	-0.841779	-1.3258	0.576146	-0.218518	-0.713248	-1.60435	-1.30672	-1.16417	-0.826691	-1.37641	-0.339169	-0.971131	-0.588029	-1.29423	-0.0982526	-0.458356	-0.35537	-0.437343	-0.239837	-0.738837	-0.92569	-0.0573085	0.305223	-0.391234	-0.0126728	-1.27935
144	426	640	237	151	186	186	278.255	199.661	296.406	197.303	315.052	201.514	349.927	202.904	368.56	202.185	386.755	203.983	332.441	245.359	-3.53791	14.4251	3.38919	-0.959712	-1.32163	-0.729971	-1.55303	-0.774038	-1.13497	-1.30851	0.287683	-0.295175	-0.500865	-1.79266	-0.942459	-1.16851	-0.830722	-1.46866	-0.131723	-0.899581	-0.418038	-1.2701	-0.0225605	-0.693414	-0.316311	-0.377915	-0.295983	-0.847125	-0.938127	-0.0682532	0.372822	-0.289146	0.101976	-1.19495
145	426	640	236	151	186	186	278.146	198.577	295.898	196.195	315.038	201.117	350.009	203.154	367.815	202.431	386.947	204.917	331.824	245.479	-4.09104	14.7537	4.77469	-1.06463	-1.28798	-0.748164	-1.96679	-0.711156	-0.842056	-1.39096	0.134475	0.175985	-0.786351	-1.59108	-1.37399	-1.14245	-0.825467	-1.33753	-0.399067	-0.947472	-0.434073	-1.15578	-0.00264043	-0.747905	-0.422267	-0.327759	-0.0753862	-0.944565	-0.951129	0.0871141	0.397319	-0.400193	0.0355897	-1.11652
146	426	640	236	151	185	185	277.017	199.023	295.468	196.981	313.677	201.359	348.426	203.207	366.925	202.061	385.127	204.771	330.633	245.039	-3.61053	14.1012	4.42397	-1.05897	-1.3054	-0.797304	-1.91913	-0.743966	-0.701458	-1.41536	0.635581	-0.258838	-0.687227	-1.53235	-1.39989	-1.16631	-0.825888	-1.44752	-0.294901	-0.938199	-0.488909	-1.2728	-0.0107122	-0.445181	-0.380927	-0.484203	-0.356758	-0.986126	-0.843176	-0.101448	0.29243	-0.314753	-0.0485418	-1.45027
147	426	640	236	152	184	184	276.79	199.309	294.904	197.256	313.282	201.487	347.871	203.186	367.117	202.476	384.401	204.595	330.824	244.996	-3.88397	14.4742	4.60527	-0.982596	-1.17516	-0.828705	-1.96149	-0.684259	-0.922045	-1.23535	0.538709	-0.314721	-0.743645	-1.41892	-1.59485	-1.15899	-0.829043	-1.43591	-0.213738	-0.954099	-0.504191	-1.43018	-0.025597	-0.416154	-0.397568	-0.464254	-0.423864	-1.00695	-0.794564	-0.129194	0.23887	-0.350907	-0.0107	-1.31964
148	426	640	236	152	184	184	276.949	200.045	294.611	197.993	313.466	202.066	348.078	203.616	366.837	202.936	384.629	204.869	330.657	244.772	-3.71555	13.4468	3.27873	-1.04518	-1.14223	-0.781229	-1.769	-0.583471	-0.938525	-1.25929	0.345598	-0.178644	-0.662456	-1.71218	-1.47401	-1.11322	-0.820259	-1.53031	-0.181473	-0.98664	-0.59642	-1.55913	-0.0431375	-0.598331	-0.300602	-0.390084	-0.430718	-0.881088	-0.731226	-0.0918234	0.239606	-0.360101	0.0337152	-1.35382
149	426	640	236	153	183	183	277.028	200.432	294.733	197.943	313.371	202.348	347.818	203.8	366.507	202.922	384.193	204.95	330.708	245.667	-3.82628	13.1631	2.91387	-1.09927	-1.13343	-0.815677	-1.72226	-0.666059	-0.92338	-1.19845	0.484987	-0.462832	-0.575628	-1.86942	-1.48423	-1.11111	-0.822469	-1.52937	-0.170579	-0.971697	-0.634097	-1.4719	-0.0879066	-0.653485	-0.252289	-0.413752	-0.450941	-0.961152	-0.782918	-0.133883	0.242997	-0.300181	0.0953761	-1.28756
150	426	640	236	152	184	184	277.03	199.766	294.351	197.878	313.476	201.724	348.019	203.215	367.133	202.305	384.497	204.405	331.025	245.346	-3.9148	14.2968	3.88572	-1.08979	-1.17303	-0.838671	-1.97538	-0.825366	-0.846649	-1.37538	0.603445	-0.394552	-0.707129	-1.51191	-1.70379	-1.12772	-0.827645	-1.4999	-0.0770059	-0.938549	-0.531963	-1.46344	-0.0609117	-0.586045	-0.290259	-0.430115	-0.318166	-0.949222	-0.845355	-0.0807398	0.356214	-0.315521	0.0923961	-1.33212
151	426	640	236	152	183	183	277.153	199.3	294.689	197.843	313.356	201.388	347.671	203.006	366.596	202.382	383.91	204.331	330.196	244.484	-4.22029	14.4001	4.24268	-1.23944	-1.2748	-0.934269	-2.03928	-0.771932	-0.695225	-1.30599	0.624865	-0.544067	-0.692918	-1.40625	-1.83451	-1.11387	-0.821216	-1.5269	0.0584923	-0.928052	-0.523102	-1.58244	-0.0761932	-0.58528	-0.273714	-0.494514	-0.46281	-0.89261	-0.731534	-0.0916735	0.261113	-0.361833	0.0368277	-1.42595
152	426	640	237	152	182	182	277.054	199.717	294.621	196.943	313.203	201.653	347.464	203.126	366.702	202.058	383.645	204.301	330.364	245.117	-3.94766	13.6955	3.48262	-1.18709	-1.3349	-0.81696	-1.96514	-0.773042	-0.739562	-1.1614	0.681803	-0.586936	-0.655502	-1.46249	-1.87492	-1.08806	-0.816599	-1.47894	-0.0807726	-0.936083	-0.523181	-1.5935	-0.066896	-0.448494	-0.237047	-0.50326	-0.350216	-0.600859	-0.773951	0.0319365	0.261596	-0.356505	0.0558205	-1.49975
153	426	640	236	152	183	183	276.656	199.738	294.472	197.522	313.001	201.77	347.45	203.333	366.648	203.188	383.83	204.599	330.277	245.414	-3.82368	13.1821	3.65626	-1.10626	-1.2178	-0.806789	-1.82203	-0.696967	-0.952322	-1.18441	0.59975	-0.556017	-0.619187	-1.6665	-1.34734	-1.09584	-0.822074	-1.37114	-0.180173	-0.914354	-0.542028	-1.49295	-0.0806408	-0.305434	-0.290483	-0.407647	-0.369277	-0.753686	-0.877115	-0.0956098	0.277034	-0.411508	-0.0213574	-1.44812
154	426	640	236	151	183	183	276.776	198.992	294.95	197.506	313.097	201.065	347.523	202.667	365.658	202.607	383.88	203.974	330.093	244.386	-3.15412	14.0247	3.18773	-0.989422	-1.30502	-0.898955	-2.06237	-0.706334	-0.830533	-1.12604	0.703272	-0.529319	-0.749156	-1.56882	-1.66295	-1.095	-0.823197	-1.46733	-0.0894948	-0.924366	-0.51519	-1.5499	-0.0122796	-0.465549	-0.335985	-0.51529	-0.419023	-0.691802	-0.71644	-0.112522	0.245942	-0.344842	-0.0348181	-1.44014
