FrameNumber	FrameRows	FrameCols	FaceBoxX	FaceBoxY	FaceBoxW	FaceBoxH	left_eye_lateral_x	left_eye_lateral_y	left_eye_pupil_x	left_eye_pupil_y	left_eye_medial_x	left_eye_medial_y	right_eye_medial_x	right_eye_medial_y	right_eye_pupil_x	right_eye_pupil_y	right_eye_lateral_x	right_eye_lateral_y	nose_tip_x	nose_tip_y	Roll	Pitch	Yaw	anger	contempt	disgust	joy	fear	sadness	surprise	neutral	negative	positive	confusion	frustration	AU1	AU2	AU4	AU5	AU6	AU7	AU9	AU10	AU12	AU14	AU15	AU17	AU18	AU20	AU23	AU24	AU25	AU26	AU28	
1067	426	640	236	150	184	184	280.108	195.006	298.03	194.764	316.313	199.251	350.651	202.911	368.23	202.923	386.937	206.393	329.388	243.949	-5.52971	10.9248	0.262762	-1.58349	-1.42143	-0.741316	1.77148	-1.33099	-2.19511	-2.49323	-1.54754	-0.808123	2.51632	-2.58328	-1.30536	-1.24774	-0.724842	-1.28527	-0.647485	1.5846	0.185481	-1.7606	-0.0492473	1.37177	0.0138489	-0.760679	0.435607	0.206601	-1.17671	0.463352	0.220872	-0.586582	-0.239933	-1.6723
1068	426	640	235	150	185	185	279.212	194.973	298.215	194.614	315.79	199.124	350.479	202.691	368.664	201.925	387.136	206.072	328.643	244.53	-5.22386	10.8129	0.149651	-1.38811	-1.40611	-0.62589	1.49086	-1.28541	-2.04878	-2.25262	-1.71932	-0.341539	2.0898	-2.41742	-1.30703	-1.23764	-0.726865	-1.26935	-0.556509	1.19769	0.104086	-1.62948	0.174248	1.6161	0.108513	-0.652352	0.74694	0.410659	-1.07189	0.658238	0.299755	-0.682889	-0.160015	-1.81156
1069	426	640	236	150	184	184	279.906	194.112	298.378	192.599	316.151	198.514	350.53	202.322	369.564	202.208	386.86	205.961	329.037	242.392	-5.05326	10.9687	0.914598	-1.69152	-1.38225	-0.853287	1.64618	-1.27109	-2.05886	-2.47386	-1.47446	-0.909175	2.44017	-2.48392	-1.47621	-1.24307	-0.729448	-1.294	-0.537197	1.7717	0.237575	-1.87702	-0.13611	0.710962	0.0585218	-0.840223	0.382504	0.29725	-1.17485	0.427945	-0.00494836	-0.588787	-0.178557	-1.57054
1070	426	640	237	150	183	183	280.725	193.787	297.775	193.534	316.716	198.41	350.855	202.43	368.501	202.048	386.935	206.294	328.322	242.289	-5.59729	11.7436	0.613231	-2.04263	-1.44383	-0.717772	1.79238	-1.27373	-2.10049	-2.492	-1.19335	-1.30693	2.71982	-2.73707	-1.70657	-1.23406	-0.760296	-1.37286	-0.353743	1.62101	0.22926	-2.14918	-0.0278379	0.714973	0.0341884	-0.861974	0.329735	0.179434	-1.15497	0.487622	0.0574774	-0.61466	-0.186419	-1.58843
1071	426	640	237	149	184	184	279.977	194.025	298.428	193.716	316.208	197.896	350.568	201.202	368.433	200.675	386.874	204.309	329.261	241.978	-5.80839	11.5716	0.545884	-1.90669	-1.42931	-0.698391	2.06074	-1.28316	-1.9587	-2.42745	-1.44758	-1.09575	2.97711	-2.74671	-1.62486	-1.21975	-0.758453	-1.3066	-0.561927	1.70956	0.331995	-1.78911	-0.142579	1.38514	-0.0114811	-0.884614	0.367756	0.249509	-1.02917	0.30723	0.0130614	-0.486363	-0.253818	-1.45968
1072	426	640	236	149	184	184	279.806	193.882	297.514	192.289	316.094	198.153	350.511	201.837	368.035	200.879	386.881	205.344	328.423	243.063	-5.06583	11.0721	0.259386	-2.01974	-1.45251	-0.606458	1.76702	-1.19775	-2.07383	-2.40733	-1.34337	-1.07645	2.59879	-2.81461	-1.6673	-1.19322	-0.760317	-1.21823	-0.318873	1.17997	0.0662031	-1.96682	0.192612	0.890594	0.217613	-0.657173	0.615902	0.433257	-1.00856	0.577603	0.224283	-0.585103	-0.165371	-1.56568
1073	426	640	237	149	183	183	279.991	193.436	298.35	193.6	316.021	197.412	350.191	200.819	368.238	200.385	386.296	204.036	328.83	241.831	-5.40194	12.0464	0.263109	-1.89256	-1.4412	-0.783838	1.92804	-1.38479	-2.02576	-2.49734	-1.31116	-1.24545	2.89411	-2.82113	-1.5469	-1.20408	-0.769859	-1.31208	-0.516908	1.52096	0.130223	-1.9812	-0.11703	0.968445	0.0274002	-0.846094	0.331684	0.273894	-1.0904	0.313829	0.0491777	-0.528762	-0.253217	-1.46403
1074	426	640	236	149	184	184	279.888	193.507	298.346	192.044	316.056	197.822	350.36	201.548	368.226	201.042	386.611	205.101	328.387	242.027	-5.33655	11.0761	0.601295	-2.19084	-1.41157	-0.594221	1.78732	-1.22715	-1.94371	-2.40871	-1.27839	-1.18519	2.69575	-2.53659	-1.66182	-1.20718	-0.768938	-1.29334	-0.496974	1.27308	0.0193394	-2.11768	0.0875805	0.966871	0.167005	-0.810128	0.41131	0.30311	-1.08996	0.443884	0.0535802	-0.577074	-0.232858	-1.57887
1075	426	640	236	149	183	183	279.983	193.514	298.601	191.937	316.033	197.774	350.223	201.449	368.504	201.786	386.355	204.949	328.395	242.096	-5.65435	10.9624	0.374535	-2.218	-1.42606	-0.68687	1.85337	-1.15225	-2.02965	-2.48883	-1.23891	-1.30352	2.78137	-2.75917	-1.4976	-1.1795	-0.781307	-1.30517	-0.444494	1.40182	0.089289	-2.18966	-0.073919	1.02719	0.187495	-0.804225	0.425065	0.286569	-1.06269	0.436251	0.0460004	-0.569393	-0.188782	-1.49495
1076	426	640	237	149	183	183	280.064	193.66	297.185	194.188	316.098	197.84	350.273	201.44	368.709	200.961	386.387	204.86	329.006	242.287	-5.64595	11.3589	0.655411	-2.12035	-1.41934	-0.696498	1.77906	-1.24348	-2.12605	-2.44233	-1.25897	-1.30947	2.69884	-2.78655	-1.67955	-1.18967	-0.780428	-1.29206	-0.386664	1.31162	0.0829798	-2.06097	-0.0908958	0.899134	0.0805037	-0.831621	0.359642	0.329995	-1.05898	0.362137	0.143736	-0.503853	-0.208651	-1.44977
1077	426	640	236	149	183	183	279.247	193.528	297.474	193.137	315.38	197.747	349.649	201.383	368.055	200.817	385.863	204.84	328.191	243.255	-5.36323	10.8348	0.236689	-1.90642	-1.39544	-0.826033	1.87926	-1.12808	-2.00782	-2.45039	-1.29611	-1.1889	2.7576	-2.52955	-1.56804	-1.21366	-0.749007	-1.27581	-0.361594	1.17194	0.119714	-1.96119	0.0269225	0.876689	0.243548	-0.632548	0.567668	0.633494	-1.03247	0.540684	0.235851	-0.630768	-0.149798	-1.57891
1078	426	640	235	148	186	186	279.132	193.399	297.707	192.839	315.75	197.729	350.481	201.466	367.75	201.27	387.182	205.025	328.061	242.616	-5.53005	11.3595	0.937093	-1.72402	-1.45821	-0.572986	1.69355	-1.14409	-2.05869	-2.41468	-1.66422	-0.518386	2.33504	-2.64509	-1.22914	-1.21936	-0.715895	-1.2616	-0.423394	1.10577	0.085834	-2.05645	0.120455	0.767002	0.217689	-0.644599	0.546001	0.518019	-1.0072	0.495318	0.128253	-0.651886	-0.179688	-1.77074
1079	426	640	236	149	183	183	279.753	193.489	298.209	192.067	315.798	197.867	349.986	201.655	367.995	201.945	386.115	205.274	327.806	241.962	-5.3004	11.0881	0.454731	-2.03641	-1.45821	-0.85197	1.73475	-1.14879	-2.10172	-2.49852	-1.19122	-1.34552	2.65376	-2.56264	-1.76424	-1.21795	-0.756428	-1.2871	-0.364319	1.47432	0.157046	-2.1771	-0.14017	0.637674	0.181611	-0.829188	0.28866	0.206678	-1.10371	0.343575	-0.0261798	-0.668755	-0.176749	-1.47206
1080	426	640	236	149	184	184	279.587	193.597	297.791	192.25	315.847	197.992	350.24	201.794	368.226	202.202	386.585	205.424	328.074	242.046	-5.33862	11.4032	0.861178	-2.1417	-1.46665	-0.799904	1.73206	-1.0936	-2.14591	-2.45305	-1.32486	-1.29337	2.62274	-2.74326	-1.57061	-1.21785	-0.75975	-1.31764	-0.339387	1.39979	0.109005	-2.24862	-0.0579434	0.664768	0.189884	-0.806537	0.282059	0.354994	-0.99841	0.427953	0.100082	-0.643927	-0.156204	-1.46253
1081	426	640	236	149	184	184	279.64	193.692	297.868	192.885	315.86	198.011	350.212	201.741	368.22	200.254	386.514	205.297	328.006	242.661	-5.33425	11.4694	0.397073	-1.96274	-1.4579	-0.93834	1.60265	-1.15717	-2.17173	-2.42801	-1.0992	-1.45769	2.53468	-2.63046	-1.58199	-1.21696	-0.751928	-1.29169	-0.341415	1.30317	0.0819596	-2.17182	-0.0345897	0.610899	0.265896	-0.728822	0.405017	0.349424	-1.06267	0.437709	0.0793144	-0.641283	-0.157015	-1.49488
1082	426	640	236	150	184	184	279.434	194.311	297.688	192.872	315.636	198.54	349.971	202.185	367.954	201.884	386.254	205.652	327.94	243.214	-5.385	11.914	0.393894	-1.95415	-1.36442	-0.762468	1.50195	-1.10312	-2.08214	-2.346	-1.09161	-1.24043	2.33136	-2.65677	-1.39026	-1.20689	-0.756743	-1.30328	-0.339326	0.995687	0.023298	-2.13142	-0.0162509	0.717419	0.269283	-0.748956	0.305737	0.560501	-1.03174	0.400893	0.136039	-0.619996	-0.174884	-1.50326
1083	426	640	236	150	183	183	280.191	193.437	297.656	194.436	316.202	198.328	350.362	202.602	368.357	202.143	386.468	206.735	327.544	242.577	-5.54455	12.3845	0.222464	-1.75283	-1.28863	-0.753132	0.925317	-1.00086	-1.91507	-2.3785	-0.786758	-0.944359	1.63301	-2.39692	-1.56084	-1.23136	-0.787725	-1.34307	-0.389107	0.86622	-0.120261	-2.30548	-0.0657034	-0.0391524	0.250453	-0.786053	0.129425	0.193259	-1.07896	0.319655	0.106816	-0.679472	-0.183473	-1.5319
1084	426	640	236	150	184	184	279.503	194.746	297.489	195.583	315.858	199.062	350.339	202.789	369.462	201.876	386.778	206.339	328.056	243.856	-5.69858	12.3593	-0.3051	-1.36515	-1.3437	-0.534236	0.0302084	-1.00994	-1.64947	-2.12385	-0.440712	-0.375545	0.680097	-1.91853	-1.12446	-1.24387	-0.756884	-1.29453	-0.635363	0.201348	-0.219892	-1.76357	0.0282604	0.0549945	0.174703	-0.537672	0.25749	0.538032	-1.03049	0.27029	0.281055	-0.68074	-0.252687	-1.33764
1085	426	640	237	150	183	183	279.721	195.277	298.177	195.112	315.83	199.178	350.074	202.513	368.401	203.057	386.257	205.653	328.891	243.956	-5.91467	12.75	-0.257822	-1.3783	-1.07439	-0.480714	0.0692879	-1.07465	-1.38761	-2.19112	-0.041767	-0.505129	0.750857	-1.49357	-1.3028	-1.23018	-0.779378	-1.26272	-0.758057	0.177346	-0.14248	-1.58778	-0.187778	0.423745	-0.0282772	-0.555559	0.0582594	0.61907	-0.967329	0.115346	0.31819	-0.603352	-0.305843	-1.36822
1086	426	640	236	151	183	183	280.547	194.807	298.19	193.777	316.468	199.771	350.544	204.115	368.378	203.908	386.561	208.322	327.907	244.499	-6.00256	12.6261	-0.0254073	-1.55243	-1.21813	-0.503101	0.301954	-0.883427	-1.80403	-2.17488	-0.252758	-0.726338	0.929302	-1.89777	-0.968245	-1.22909	-0.804545	-1.2254	-0.394571	0.0421038	-0.208595	-1.95487	0.105516	-0.0746246	0.203414	-0.594262	0.0911833	0.120444	-1.05534	0.311839	0.303283	-0.662776	-0.212108	-1.1755
1087	426	640	236	152	183	183	280.303	195.588	297.73	195.565	316.236	200.254	350.321	204.315	370.038	204.711	386.344	208.223	328.042	244.148	-5.8049	12.5871	0.334875	-1.36722	-1.07565	-0.597623	-0.228419	-0.697743	-1.48547	-2.15158	-0.214735	-0.22931	0.379631	-1.90066	-0.949271	-1.22718	-0.817302	-1.20043	-0.286783	-0.238611	-0.427997	-2.04474	0.0691018	-0.309965	0.0951706	-0.530462	-0.0278668	0.149543	-1.03643	0.247628	0.280566	-0.669497	-0.328467	-1.13163
1088	426	640	235	151	185	185	279.313	195.488	297.283	195.144	315.666	200.13	350.148	204.166	369.291	204.09	386.591	208.042	327.785	245.269	-5.8953	12.5236	-0.450992	-1.21237	-0.887285	-0.460168	-0.468439	-0.701363	-1.44974	-1.9148	-0.126765	-0.0431243	0.126675	-1.51758	-1.11395	-1.22954	-0.797524	-1.1882	-0.490605	-0.378925	-0.548842	-1.84567	0.262405	-0.167841	0.178897	-0.393954	0.186707	0.469496	-0.935711	0.342916	0.338138	-0.695833	-0.256558	-1.29461
1089	426	640	236	151	184	184	279.537	195.913	297.578	195.922	315.824	200.24	350.241	203.976	370.192	202.935	386.611	207.538	327.897	245.315	-6.31161	12.75	-0.337767	-1.12393	-1.04705	-0.520963	-0.629797	-0.961971	-1.30262	-1.97497	0.178493	-0.257444	0.113937	-1.53462	-1.22466	-1.24249	-0.786329	-1.21217	-0.635322	-0.488108	-0.581379	-1.7531	0.268831	-0.287664	-0.00587165	-0.44497	0.0960752	0.506461	-0.902438	0.334379	0.333149	-0.691235	-0.347416	-1.45342
1090	426	640	237	153	181	181	280.884	196.817	298.015	196.297	316.596	201.423	350.471	205.431	368.54	205.741	386.273	209.285	328.507	245.871	-6.49697	12.4779	-0.854418	-0.996137	-1.22432	-0.292877	-0.625731	-1.23013	-1.22335	-2.15825	0.672071	-0.339053	0.158812	-1.26318	-1.19746	-1.23296	-0.812942	-1.22901	-0.803899	-0.441303	-0.117295	-1.87532	0.0445089	-0.873329	0.010829	-0.377359	0.0247717	0.12517	-1.10163	0.375881	0.4988	-0.650167	-0.260515	-1.27938
1091	426	640	238	154	181	181	280.655	197.982	298.086	198.185	316.312	202.078	350.129	205.602	365.934	208.229	385.864	208.946	327.856	246.003	-7.60262	10.4446	-1.24734	-1.15667	-1.31655	-0.100101	-0.340793	-1.72328	-0.86384	-2.36626	0.492254	-0.176222	0.502645	-1.02022	-0.714432	-1.22462	-0.823422	-1.0517	-1.13234	-0.0480481	0.798746	-1.52272	-0.0539424	-1.05373	-0.0453931	-0.32726	0.00976363	0.134921	-1.20111	0.530425	0.473727	-0.667566	-0.299694	-0.952969
1092	426	640	237	153	184	184	279.841	198.974	297.899	198.574	316.149	202.642	350.579	205.754	367.44	208.929	386.957	208.657	328.471	246.558	-7.78982	11.0717	-0.793494	-1.25582	-1.14556	-0.278574	0.00468439	-1.68791	-0.785613	-2.29092	0.167793	-0.290211	0.840893	-1.19713	-0.457009	-1.22548	-0.814231	-1.1669	-1.22714	-0.0818012	0.612324	-1.18469	-0.117476	-0.720497	-0.188286	-0.32745	0.212315	0.25834	-1.03234	0.522389	0.562555	-0.604765	-0.339719	-1.33756
1093	426	640	237	154	181	181	280.503	197.794	298.378	198.632	316.184	202.021	350.025	205.67	366.936	206.236	385.787	209.145	328.343	245.68	-7.27294	11.9943	-1.02062	-0.98698	-1.18923	-0.341486	-0.777489	-1.54948	-0.713741	-2.3369	0.901798	-0.28265	0.156899	-0.922565	-0.674595	-1.23437	-0.820187	-1.06275	-1.15836	-0.351793	0.437043	-1.8719	-0.013625	-1.3111	-0.0957448	-0.326325	-0.0798777	0.362781	-0.999736	0.484567	0.510157	-0.668425	-0.335963	-1.00447
1094	426	640	238	154	180	180	280.906	197.667	297.943	197.705	316.373	202.207	350.014	206.154	368.546	206.652	385.569	209.947	328.904	245.561	-6.89938	12.2356	-1.25488	-1.09082	-1.06178	-0.56553	-0.803466	-1.26068	-0.684967	-2.16884	1.04838	-0.631259	0.166967	-1.22511	-0.903122	-1.23581	-0.820079	-1.0639	-0.799777	-0.513776	0.183035	-2.11373	-0.0229631	-1.10983	-0.00888828	-0.346244	-0.240323	0.293015	-0.967781	0.486596	0.605962	-0.598438	-0.332097	-0.808613
1095	426	640	237	154	180	180	281.032	197.163	297.81	196.632	316.515	201.937	350.174	206.105	368.88	206.143	385.75	210.131	328.881	244.662	-6.94659	12.4524	-1.02364	-1.14446	-1.00945	-0.484205	-0.964319	-1.23195	-0.894439	-2.05922	0.981457	-0.616171	0.00669683	-1.32126	-0.770826	-1.24035	-0.826819	-1.15061	-0.853571	-0.580271	-0.00858082	-2.22827	-0.0397936	-0.930454	0.0288912	-0.297203	-0.262132	0.0167434	-0.976885	0.348816	0.576354	-0.60205	-0.320248	-0.852036
1096	426	640	238	154	180	180	280.972	197.307	297.941	196.948	316.43	201.939	350.065	205.974	368.965	205.906	385.614	209.858	328.869	245.311	-6.89057	12.9146	-1.15972	-1.01136	-0.944602	-0.469485	-1.12004	-1.11003	-0.786978	-2.09464	0.933496	-0.251022	-0.18906	-1.12014	-0.81388	-1.23862	-0.820132	-1.14855	-0.669252	-0.665938	-0.208478	-2.1492	0.0195607	-0.861768	0.0231792	-0.364157	-0.274748	0.0900835	-0.981657	0.411563	0.574935	-0.587449	-0.329705	-0.914642
1097	426	640	237	154	181	181	280.652	197.634	298.042	197.225	316.358	202.033	350.225	205.844	369.714	205.573	386.016	209.49	329.073	245.684	-6.95872	12.9514	-0.450693	-0.995623	-1.09736	-0.506248	-1.17882	-1.02093	-0.813722	-1.93152	0.823051	-0.248941	-0.231509	-1.02314	-1.25455	-1.24126	-0.808402	-1.18824	-0.595982	-0.675915	-0.302894	-2.07068	0.0708679	-0.888837	-0.0230875	-0.344067	-0.242034	0.296693	-0.98414	0.397208	0.615052	-0.587314	-0.328924	-1.0935
1098	426	640	237	154	181	181	280.706	197.573	297.662	196.569	316.287	202.008	350.036	205.854	369.586	204.638	385.702	209.54	328.56	245.885	-6.94508	13.1059	-0.743943	-1.12216	-0.933921	-0.642868	-1.07882	-1.0007	-0.758295	-1.92075	0.841125	-0.492587	-0.108846	-1.24342	-1.17186	-1.22186	-0.826899	-1.15278	-0.609732	-0.723814	-0.379589	-2.21168	-0.0116818	-0.765733	0.0735407	-0.260631	-0.176329	0.164523	-0.976734	0.394708	0.573057	-0.609761	-0.343515	-1.01377
1099	426	640	236	153	183	183	280.09	197.048	297.245	196.206	316.184	201.575	350.42	205.503	368.123	205.496	386.601	209.269	328.445	245.831	-6.97524	13.1232	-0.674345	-0.994528	-1.18851	-0.498428	-1.08361	-0.981278	-1.01969	-1.9126	0.660982	-0.256073	-0.186897	-0.889094	-1.34031	-1.23984	-0.803071	-1.12566	-0.616651	-0.764952	-0.462884	-1.96155	0.226021	-0.870353	-0.0968273	-0.217298	-0.0465337	0.0395671	-0.904278	0.396494	0.537795	-0.650512	-0.348803	-1.48042
1100	426	640	237	153	182	182	280.414	197.113	297.557	195.884	316.23	201.681	350.202	205.652	369.334	205.803	386.105	209.465	329.051	245.66	-7.1158	13.0516	-0.0301866	-0.95663	-1.06721	-0.58565	-1.08088	-0.882358	-0.936108	-1.84821	0.638156	-0.234121	-0.19775	-1.08873	-1.10175	-1.23522	-0.822862	-1.12083	-0.501941	-0.777941	-0.537669	-2.28043	0.0148753	-1.01099	-0.0673359	-0.201682	-0.168065	-0.00779031	-0.932114	0.403984	0.588556	-0.605378	-0.331774	-1.20829
1101	426	640	236	153	182	182	280.154	196.754	297.576	196.003	315.912	201.469	349.832	205.579	368.87	205.346	385.681	209.541	328.294	245.69	-6.78145	13.3491	-0.729979	-0.907966	-1.04191	-0.513527	-1.19304	-0.99981	-0.929084	-1.72185	0.747159	-0.294909	-0.257371	-1.14983	-0.907965	-1.23718	-0.827046	-1.19108	-0.512681	-0.764002	-0.493663	-2.28607	0.173211	-1.02678	-0.071235	-0.147372	-0.132153	-0.0708879	-0.953482	0.455442	0.545623	-0.639011	-0.289333	-1.08101
1102	426	640	237	153	181	181	280.556	196.768	298.04	195.893	316.173	201.466	349.959	205.562	368.658	205.275	385.667	209.51	328.552	245.508	-6.95925	13.0763	-0.496489	-0.942727	-0.984132	-0.451648	-1.29189	-0.967631	-0.965444	-1.75486	0.753476	-0.192529	-0.357231	-1.33861	-0.90679	-1.22647	-0.829812	-1.22248	-0.485772	-0.739021	-0.390923	-2.31056	0.0248767	-0.953619	0.014203	-0.273485	-0.2192	-0.0949178	-0.918425	0.451163	0.538197	-0.621264	-0.30525	-0.980089
1103	426	640	236	153	182	182	279.76	196.835	297.075	195.847	315.644	201.382	349.681	205.33	367.831	205.337	385.652	209.121	328.38	245.503	-6.70266	12.8861	-0.435302	-0.821605	-1.07914	-0.55001	-1.32436	-0.87501	-0.966754	-1.73895	0.576227	-0.00923588	-0.410455	-1.04965	-0.972128	-1.21946	-0.827623	-1.15919	-0.450472	-0.746523	-0.42969	-2.30749	0.133781	-0.860347	-0.000647762	-0.238631	-0.17195	-0.00232971	-0.882773	0.419132	0.494618	-0.624795	-0.327072	-1.05278
1104	426	640	237	153	180	180	280.119	196.862	297.16	195.705	315.605	201.276	349.264	205.103	368.27	204.346	384.836	208.768	328.158	245.212	-6.8933	13.0578	-0.420095	-0.755028	-0.98644	-0.329786	-1.39587	-1.01573	-0.879504	-1.86232	0.792315	0.192757	-0.488066	-1.26998	-0.740997	-1.238	-0.827317	-1.18569	-0.445438	-0.689846	-0.346389	-2.50199	0.0625947	-1.23789	-0.0720358	-0.298289	-0.330288	-0.197505	-0.824851	0.369773	0.493356	-0.579162	-0.284652	-0.906607
1105	426	640	236	153	182	182	279.799	197.306	296.953	195.63	315.652	201.752	349.659	205.606	368.232	205.246	385.597	209.296	328.582	246.617	-6.90846	13.218	-1.03803	-0.947578	-1.06103	-0.560989	-1.2195	-0.798411	-0.929088	-1.60619	0.593784	-0.209771	-0.30995	-1.1117	-1.14872	-1.21684	-0.8236	-1.11228	-0.463704	-0.791415	-0.534055	-2.15036	0.042538	-0.680008	-0.0580922	-0.177489	0.0302142	0.102748	-0.874374	0.416613	0.536119	-0.651917	-0.298177	-1.27736
1106	426	640	236	153	181	181	279.927	197.13	297.229	196.214	315.644	201.676	349.524	205.626	368.416	207.048	385.33	209.419	328.356	245.916	-7.03739	12.9262	-0.888568	-0.957099	-1.04516	-0.478306	-1.18576	-1.05901	-0.716247	-1.88885	0.767802	-0.129234	-0.243817	-1.17511	-0.786199	-1.21144	-0.830734	-1.12415	-0.546355	-0.78329	-0.44654	-2.33336	0.144139	-0.937891	-0.00312616	-0.246962	-0.0628483	0.110751	-0.844119	0.466333	0.580222	-0.596999	-0.312457	-1.07165
1107	426	640	237	154	180	180	280.321	197.255	297.564	197.438	315.762	201.923	349.38	205.991	367.803	206.767	384.911	209.912	327.885	245.172	-7.68121	12.5775	-0.591249	-1.19039	-0.976653	-0.511682	-1.15546	-1.25015	-0.588253	-2.04393	0.963946	-0.440818	-0.114352	-1.17056	-0.5455	-1.21706	-0.830733	-1.10295	-0.700427	-0.721971	-0.329339	-2.42055	0.001853	-1.17625	-0.0159586	-0.176445	-0.170001	-0.1516	-0.949237	0.404449	0.538376	-0.604745	-0.254532	-0.89369
1108	426	640	237	154	181	181	280.246	197.693	297.461	197.527	315.797	202.236	349.518	206.185	368.297	207.929	385.157	209.978	328.579	245.472	-7.67357	12.9447	-1.18943	-1.2421	-1.01286	-0.528697	-1.08301	-1.20176	-0.594925	-1.97299	0.989633	-0.577575	-0.0406345	-1.06899	-0.763122	-1.19444	-0.828237	-1.15662	-0.610919	-0.748579	-0.464516	-2.51818	-0.00728267	-1.15394	-0.0488494	-0.143804	-0.259941	-0.0626223	-0.894273	0.414978	0.609215	-0.590491	-0.274706	-0.977002
1109	426	640	237	154	181	181	280.245	197.512	297.021	197.234	315.858	202.102	349.639	206.094	367.061	206.958	385.341	209.932	328.094	245.639	-7.84212	12.5582	-0.757931	-1.19315	-0.99502	-0.566675	-1.05642	-1.21499	-0.652026	-1.94118	0.973381	-0.6291	-0.0179425	-1.10575	-0.779749	-1.20001	-0.828613	-1.16191	-0.470244	-0.793009	-0.490735	-2.34907	-0.00458452	-1.16864	0.0272203	-0.0987965	-0.19169	-0.139429	-0.954156	0.453293	0.602897	-0.610567	-0.267918	-0.95492
1110	426	640	236	154	183	183	280.06	197.916	296.558	197.25	316.063	202.487	350.212	206.458	368.032	206.965	386.302	210.27	328.612	247.176	-7.58453	12.5854	-0.973532	-1.34127	-1.21236	-0.708773	-1.10845	-0.987816	-0.822605	-1.7937	0.863374	-0.852192	-0.0339064	-1.19798	-1.19448	-1.18378	-0.82783	-1.11196	-0.583105	-0.900956	-0.717004	-1.97931	0.0653554	-0.727647	0.0143411	0.0495831	0.111043	-0.10948	-0.928322	0.537424	0.60614	-0.619558	-0.338533	-1.20991
1111	426	640	237	154	181	181	280.758	197.727	297.052	197.307	316.373	202.417	350.156	206.504	367.698	206.625	385.861	210.443	328.872	246.518	-7.7564	12.6484	-0.785317	-1.52756	-1.0016	-0.72256	-1.16394	-1.0188	-0.561222	-1.95809	0.995063	-0.845851	-0.0414106	-1.26336	-0.897788	-1.16567	-0.827647	-1.11401	-0.39681	-0.863976	-0.637038	-2.22562	0.00682482	-0.888149	0.00660679	-0.165946	-0.205596	-0.17441	-0.912367	0.468328	0.587076	-0.615297	-0.352478	-1.19472
1112	426	640	236	153	182	182	279.981	197.359	297.022	197.035	315.77	201.775	349.715	205.602	367.712	206.95	385.589	209.264	328.218	245.799	-7.38581	12.3879	-1.02366	-0.905829	-1.02925	-0.365036	-1.1924	-1.27225	-0.699072	-1.96739	0.852374	-0.0844306	-0.234175	-1.02837	-0.789393	-1.19497	-0.83053	-1.13463	-0.553855	-0.809982	-0.534711	-2.20181	0.0632643	-1.1364	-0.0565532	-0.130326	-0.124724	0.015771	-0.854353	0.439611	0.588295	-0.634956	-0.33385	-1.00309
1113	426	640	237	154	181	181	280.507	197.428	298.3	196.82	316.074	201.957	349.811	205.893	368.043	206.904	385.465	209.673	328.428	245.707	-7.89171	12.9098	-0.596042	-1.15454	-1.01134	-0.471984	-1.15568	-1.23901	-0.550032	-2.03339	0.971522	-0.366259	-0.127984	-1.20289	-0.799022	-1.18266	-0.82806	-1.10547	-0.478892	-0.810505	-0.459153	-2.45365	0.00422935	-1.11658	-0.0438919	-0.112644	-0.19757	-0.0710343	-0.927259	0.464548	0.63943	-0.591459	-0.32984	-1.00803
1114	426	640	237	154	180	180	280.715	197.214	297.423	197.661	316.068	201.848	349.603	205.885	368.528	206.869	385.046	209.773	328.462	245.125	-7.6198	13.3311	-1.26131	-1.28786	-0.937237	-0.327417	-1.22487	-1.29895	-0.643593	-2.12059	1.0823	-0.393814	-0.185694	-1.28969	-0.569681	-1.19132	-0.822135	-1.16548	-0.381674	-0.747064	-0.386739	-2.41668	-0.00167185	-1.09073	-0.0485867	-0.144386	-0.274979	-0.227397	-0.852781	0.315478	0.543552	-0.598076	-0.336056	-0.750686
1115	426	640	237	154	181	181	280.602	197.379	298.011	196.146	316.142	201.975	349.853	205.973	367.459	206.948	385.481	209.819	328.242	245.5	-7.67236	12.5026	-0.82875	-1.21905	-0.951284	-0.441346	-1.25069	-1.22981	-0.584115	-2.08286	0.947709	-0.295086	-0.214161	-1.32544	-0.68587	-1.18816	-0.825844	-1.16551	-0.481222	-0.785216	-0.563167	-2.43413	-0.00624066	-1.15053	-0.00179296	-0.168797	-0.243425	-0.196805	-0.853665	0.449029	0.582693	-0.606334	-0.275384	-0.87371
1116	426	640	237	154	180	180	280.701	197.403	298.358	196.909	316.023	202.139	349.529	206.273	368.008	206.895	384.943	210.264	328.256	245.246	-7.66844	12.5297	-1.06226	-1.27306	-0.994698	-0.363654	-1.28501	-1.14911	-0.663744	-1.93143	1.09749	-0.468215	-0.235952	-1.20678	-0.559725	-1.18093	-0.817772	-1.15097	-0.406251	-0.785123	-0.532693	-2.5369	0.0593593	-0.996761	0.0424626	-0.132487	-0.292768	-0.288037	-0.859252	0.387062	0.551307	-0.585352	-0.28622	-0.852155
