FrameNumber	FrameRows	FrameCols	FaceBoxX	FaceBoxY	FaceBoxW	FaceBoxH	left_eye_lateral_x	left_eye_lateral_y	left_eye_pupil_x	left_eye_pupil_y	left_eye_medial_x	left_eye_medial_y	right_eye_medial_x	right_eye_medial_y	right_eye_pupil_x	right_eye_pupil_y	right_eye_lateral_x	right_eye_lateral_y	nose_tip_x	nose_tip_y	Roll	Pitch	Yaw	anger	contempt	disgust	joy	fear	sadness	surprise	neutral	negative	positive	confusion	frustration	AU1	AU2	AU4	AU5	AU6	AU7	AU9	AU10	AU12	AU14	AU15	AU17	AU18	AU20	AU23	AU24	AU25	AU26	AU28	
219	426	640	239	151	185	185	283.413	195.418	300.94	194.387	319.871	199.942	354.451	203.863	371.576	204.483	390.996	207.618	334.213	244.849	-6.12868	13.0809	2.24799	-0.79561	-1.35215	-0.568309	-2.00782	-0.840255	-0.865528	-1.61639	0.72671	0.143223	-0.829019	-1.48534	-1.70593	-1.24745	-0.823716	-1.48732	-0.116154	-0.883718	-0.480341	-1.36534	-0.0843305	-0.381238	-0.298073	-0.647958	-0.440366	-0.775385	-0.780389	0.200601	0.495553	-0.385746	-0.163649	-1.30621
220	426	640	238	151	186	186	282.921	195.709	299.844	195.147	319.566	200.223	354.323	204.134	372.033	204.468	391.054	207.876	333.96	246.315	-6.30853	12.9123	2.44477	-0.711914	-1.24072	-0.736831	-1.83811	-0.94511	-0.83031	-1.71241	0.437612	0.248304	-0.71822	-1.50865	-1.34751	-1.24014	-0.820893	-1.26941	-0.266702	-0.893748	-0.523835	-1.29683	-0.0630038	-0.875852	-0.298336	-0.601639	-0.248005	-0.673329	-1.00057	0.271794	0.566006	-0.395478	-0.137327	-1.22725
221	426	640	239	151	184	184	283.498	195.458	300.764	194.493	319.746	200.224	354.129	204.377	371.29	204.092	390.469	208.378	333.493	245.225	-6.12717	12.9305	2.73574	-0.991939	-1.27999	-0.760267	-2.03662	-0.815281	-0.914773	-1.60099	0.797542	-0.275358	-0.779427	-1.41689	-1.36588	-1.22164	-0.830912	-1.41584	-0.0924224	-0.930705	-0.649236	-1.73134	-0.11422	-0.484099	-0.228284	-0.509748	-0.397716	-0.807147	-0.842898	0.263649	0.532363	-0.51286	-0.188202	-1.43794
222	426	640	240	152	183	183	283.945	195.666	300.754	195.242	320.028	200.364	354.254	204.454	372.772	203.958	390.427	208.391	333.47	243.963	-6.04553	12.1277	2.5475	-0.981375	-1.25926	-0.677692	-1.97811	-0.838953	-0.819719	-1.53448	0.666783	-0.0997083	-0.760454	-1.44559	-1.44335	-1.20289	-0.82853	-1.61629	0.210215	-0.915965	-0.470148	-1.8839	-0.1506	-0.617118	-0.196858	-0.549994	-0.707439	-0.709349	-0.63195	0.26768	0.437086	-0.462705	-0.145402	-1.40736
223	426	640	239	151	186	186	283.161	195.551	300.396	194.424	319.79	200.163	354.534	204.167	372.313	204.492	391.252	208.007	333.505	246.2	-5.95012	12.7314	2.77624	-0.757597	-1.25298	-0.687719	-1.93959	-0.957713	-0.993496	-1.68022	0.504634	0.135531	-0.779938	-1.34704	-1.43787	-1.24613	-0.824069	-1.27633	-0.247237	-0.927615	-0.471859	-1.39805	-0.0351616	-0.707033	-0.371914	-0.49228	-0.208293	-0.680034	-0.940643	0.343138	0.57901	-0.434859	-0.171583	-1.21389
224	426	640	240	154	182	182	283.519	198.15	299.951	198.378	319.479	202.253	353.583	205.781	368.682	207.92	389.622	209.127	333.388	246.04	-8.10917	9.16885	2.32152	-1.34838	-1.25114	-0.101038	-1.2827	-1.81951	-0.434469	-2.04694	0.833107	-0.201663	-0.126569	-0.885696	-0.471895	-1.14592	-0.829566	-1.36771	-0.882153	-0.485185	0.791265	-1.07115	-0.455783	-1.12204	-0.0953026	-0.574814	-0.312479	-0.444193	-1.00896	0.466388	0.503118	-0.476178	-0.126432	-0.872504
225	426	640	241	154	180	180	283.869	197.415	300.535	196.065	319.291	201.547	352.886	205.108	371.449	205.172	388.387	208.494	334.065	244.696	-7.27919	12.622	3.2974	-1.08451	-1.21901	-0.420754	-1.46337	-1.30205	-0.579373	-1.92222	0.973974	-0.263003	-0.342392	-1.04056	-1.08377	-1.21352	-0.827832	-1.55276	-0.558871	-0.706378	0.180866	-1.71557	-0.242994	-0.526754	-0.1109	-0.40996	-0.519612	-0.199081	-0.667412	0.255095	0.434225	-0.358467	-0.199874	-0.952275
226	426	640	238	151	186	186	281.931	196.149	299.777	194.009	318.694	200.419	353.56	204.097	372.314	205.234	390.404	207.593	333.521	246.67	-6.3837	12.4978	2.56932	-0.67105	-1.12176	-0.403584	-1.80072	-1.39253	-0.489167	-1.95106	0.51627	0.700633	-0.689142	-1.19066	-1.20321	-1.24942	-0.801139	-1.26592	-0.756111	-0.849941	-0.205789	-1.1361	-0.139478	-0.728586	-0.293749	-0.624339	-0.10721	-0.556048	-0.941413	0.338852	0.598657	-0.401751	-0.178328	-1.20544
227	426	640	240	152	182	182	283.487	196.186	299.851	194.937	319.33	200.499	353.326	204.228	371.2	203.862	389.251	207.787	333.365	244.692	-6.31512	12.6628	2.43458	-0.921766	-1.27774	-0.591739	-1.8861	-0.933784	-0.484587	-1.72191	0.715352	0.206174	-0.708647	-1.12279	-1.2404	-1.21676	-0.830787	-1.51874	-0.0300495	-0.856132	-0.309215	-1.6792	-0.183617	-0.504014	-0.170901	-0.570818	-0.579117	-0.654038	-0.664314	0.184232	0.317989	-0.483176	-0.208363	-1.15858
228	426	640	239	151	185	185	282.685	195.982	300.323	194.653	319.194	200.175	353.82	203.784	371.942	204.428	390.41	207.207	333.773	245.822	-6.6946	12.7581	2.55289	-0.744669	-1.33188	-0.703492	-1.84625	-1.1024	-0.645178	-1.82028	0.581809	0.213552	-0.674119	-1.44313	-1.45199	-1.24368	-0.813439	-1.331	-0.357993	-0.846535	-0.316804	-1.28925	-0.0909494	-0.444835	-0.209947	-0.62623	-0.291235	-0.798801	-0.852076	0.229699	0.476779	-0.349389	-0.0914328	-1.17578
229	426	640	239	151	185	185	283.089	195.461	300.415	194.401	319.598	199.988	354.227	203.912	371.558	203.549	390.824	207.669	333.565	244.537	-5.92941	12.9331	2.59506	-0.85667	-1.271	-0.641124	-1.93448	-0.973842	-0.82551	-1.75852	0.770075	0.00132515	-0.74241	-1.45701	-1.5532	-1.24545	-0.823509	-1.41385	-0.192425	-0.871957	-0.405517	-1.41964	-0.113166	-0.49844	-0.307024	-0.609957	-0.432219	-0.706981	-0.798603	0.232559	0.522717	-0.439896	-0.212831	-1.37906
230	426	640	239	151	184	184	283.323	195.817	300.401	195.026	319.667	200.104	354.136	203.803	371.433	203.729	390.562	207.324	333.979	244.839	-6.21867	12.9845	2.77245	-0.927904	-1.30168	-0.774952	-1.87094	-0.919302	-0.707585	-1.77533	0.654732	-0.0288192	-0.677228	-1.48594	-1.5929	-1.24317	-0.823094	-1.51182	-0.177244	-0.862844	-0.469949	-1.41687	-0.0771946	-0.588685	-0.250723	-0.655161	-0.501394	-0.67732	-0.792924	0.139975	0.47324	-0.405241	-0.087995	-1.31878
231	426	640	239	151	185	185	283.32	195.796	300.447	194.528	319.85	200.095	354.497	203.804	371.745	204.291	391.109	207.333	334.059	244.883	-5.97957	12.7328	2.9496	-0.799601	-1.26994	-0.755253	-1.70809	-0.902621	-0.829289	-1.89761	0.608225	0.0855812	-0.621027	-1.36023	-1.58382	-1.24512	-0.817305	-1.4271	-0.168883	-0.879077	-0.42392	-1.43378	-0.0323176	-0.495419	-0.276385	-0.594555	-0.40757	-0.718086	-0.795142	0.14946	0.437252	-0.399354	-0.136947	-1.20447
232	426	640	242	153	181	181	285.461	196.483	303.566	196.43	321.108	201.068	354.921	205.056	374.86	205.513	390.657	208.889	334.424	246.304	-6.32366	11.6415	1.04025	-0.953322	-1.15266	-0.938595	-1.90937	-1.07698	-0.85231	-1.798	0.710719	-0.367697	-0.641061	-1.20965	-1.20175	-1.17631	-0.821303	-1.58002	-0.0955217	-0.950105	-0.310948	-1.78915	-0.30664	-0.997534	-0.182003	-0.557096	-0.226161	-0.549894	-0.819519	0.353389	0.502288	-0.389375	-0.192694	-1.03015
233	426	640	242	153	182	182	285.412	196.742	301.673	196.761	321.197	201.137	355.139	204.943	375.798	204.884	391.009	208.584	334.574	245.833	-6.60027	11.8358	1.30387	-0.925556	-1.2877	-1.09784	-2.00605	-1.09588	-0.785659	-1.7806	0.590804	-0.366247	-0.667663	-1.226	-1.56205	-1.19126	-0.827526	-1.59346	-0.0145292	-0.987998	-0.271775	-1.95724	-0.384005	-1.00264	-0.278548	-0.512328	-0.298248	-0.576383	-0.818014	0.270526	0.361379	-0.2663	-0.18314	-1.05231
234	426	640	241	152	183	183	284.985	196.523	300.872	197.165	321.084	201.039	355.325	204.957	376.618	205.321	391.512	208.712	334.551	246.261	-7.23853	11.0352	1.80375	-0.867664	-1.26838	-0.841813	-1.87331	-1.30351	-0.706689	-1.79007	0.388696	0.0024773	-0.618932	-1.00177	-1.15237	-1.20978	-0.826137	-1.54294	-0.360716	-0.975343	-0.120785	-1.89174	-0.369595	-1.19173	-0.138745	-0.592226	-0.316301	-0.589794	-0.876289	0.336755	0.467998	-0.39644	-0.161346	-0.821701
235	426	640	242	153	182	182	284.888	197.635	301.603	197.661	320.782	201.9	354.825	205.583	374.495	204.569	390.801	209.093	334.342	246.62	-6.78859	10.8941	0.268969	-0.882846	-1.14346	-1.02211	-1.83205	-1.41766	-0.639849	-1.6333	0.517976	-0.431851	-0.499067	-0.944297	-1.1458	-1.16838	-0.826073	-1.56365	-0.300338	-0.985648	-0.182237	-2.09145	-0.382646	-0.96302	-0.0937986	-0.578802	-0.384274	-0.632405	-0.807046	0.373959	0.428421	-0.327831	-0.180869	-0.831687
236	426	640	240	152	184	184	284.546	196.828	302.077	197.707	320.824	201.429	355.235	205.426	376.336	205.797	391.601	209.262	334.893	246.95	-6.78251	10.827	0.984717	-0.794638	-1.12037	-0.532692	-1.83171	-1.43659	-0.645234	-1.7574	0.212463	0.500181	-0.666858	-0.835493	-0.869433	-1.22764	-0.830799	-1.52321	-0.510996	-0.958449	-0.0785283	-1.57598	-0.314891	-1.02889	-0.130624	-0.549537	-0.125332	-0.544979	-0.96712	0.442734	0.570229	-0.400553	-0.201356	-0.63218
237	426	640	242	153	182	182	285.429	197.273	302.012	197.298	321.298	201.588	355.318	205.318	377.326	205.208	391.269	208.876	334.224	246.022	-6.49616	12.1366	0.482036	-0.894752	-1.2349	-0.857537	-1.88503	-1.32252	-0.667021	-1.75586	0.603636	-0.222141	-0.591044	-0.875205	-1.35302	-1.19572	-0.823383	-1.67646	-0.338485	-0.93782	-0.125098	-1.97551	-0.336043	-1.01944	-0.220945	-0.484997	-0.368993	-0.571414	-0.896531	0.358097	0.529253	-0.404871	-0.183564	-0.932167
238	426	640	241	153	182	182	285.263	196.726	303.827	196.007	321.147	201.456	355.185	205.578	376.306	206.974	391.161	209.551	334.252	246.045	-7.1507	12.7069	0.89854	-1.05084	-1.16348	-0.647541	-1.88375	-1.44503	-0.723449	-1.95902	0.762462	-0.211041	-0.595848	-1.09779	-1.12074	-1.18416	-0.818348	-1.58765	-0.319557	-0.952521	-0.421494	-1.68142	-0.321052	-0.912535	-0.249754	-0.423908	-0.243369	-0.697671	-0.850862	0.439506	0.587852	-0.491226	-0.180197	-1.19171
239	426	640	241	146	184	184	283.789	191.473	301.094	190.501	319.996	195.444	354.333	198.845	372.385	200.221	390.616	202.052	334.303	238.123	-6.6586	14.0547	2.03058	-0.814305	-1.14405	-0.805301	-1.76659	-0.510309	-0.719208	-1.27668	0.149513	0.317503	-0.722692	-2.17708	-0.809469	-1.05378	-0.805379	-1.41049	-0.00724087	-0.922777	-0.485689	-1.72971	-0.11506	-0.766657	-0.301018	-0.164114	-0.492775	-0.89648	-0.460149	0.0620231	0.496514	-0.321011	-0.0115854	-1.283
240	426	640	242	143	181	181	284.925	186.958	301.694	185.245	320.547	190.883	354.33	194.245	373.308	194.333	390.027	197.418	334.875	232.042	-6.6958	12.872	2.62406	-1.42809	-1.05157	-1.16559	-1.44921	-0.361438	-0.425796	-0.952287	0.345048	-0.805357	-0.284276	-2.51887	-1.32222	-0.904443	-0.720489	-1.12863	0.263526	-0.756823	-0.0864476	-2.00816	-0.197176	-1.40762	-0.586137	-0.225896	-0.648041	-1.01383	-0.185281	-0.180555	0.0427501	-0.294613	-0.156487	-1.10787
241	426	640	242	142	179	179	283.808	185.723	300.693	183.768	319.051	189.625	352.474	192.97	371	193.646	387.791	196.129	334.027	230.403	-7.01671	12.2549	2.8051	-1.7725	-0.87763	-0.884961	-1.06929	-0.96782	-0.303033	-1.17543	0.831175	-1.36133	0.190557	-2.48967	-1.30751	-0.870888	-0.737	-0.958517	-0.632598	-0.541237	0.270326	-1.88299	-0.355429	-1.11353	-0.471633	-0.206882	-0.413795	-0.479724	-0.300205	-0.00667316	0.0916939	-0.218316	-0.137884	-1.17989
242	426	640	243	144	174	174	283.765	187.278	299.35	187.421	318.145	190.58	350.745	193.364	369.466	196.113	385.187	195.942	332.053	229.532	-7.02358	9.36027	1.89604	-2.34144	-0.903979	-0.573537	-1.11281	-1.09851	0.328717	-1.43254	0.490779	-0.819075	0.181734	-1.96929	-1.02853	0.181696	-0.407151	-0.834054	-1.00947	0.270964	1.40642	-1.89737	-0.860687	-0.905109	-0.673768	-0.290328	-0.483527	-0.345485	-0.431978	0.339081	-0.532073	-0.35796	-0.229896	-1.6279
243	426	640	242	141	178	178	282.892	186.107	299.217	185.581	318.045	189.274	351.376	191.923	369.762	192.429	386.588	194.35	333.655	228.506	-6.32416	10.678	4.23625	-1.69953	-0.829619	-0.8268	-1.00059	-1.06122	-0.167056	-1.50218	0.618861	-0.922516	0.177934	-2.19139	-1.2559	-0.850341	-0.80607	-1.04871	-0.996584	-0.30841	0.684918	-2.44425	-0.525349	-0.978337	-0.674182	-0.451527	-0.654416	-0.107948	-0.220433	0.114734	-0.340535	-0.318907	-0.246647	-1.78041
244	426	640	243	141	177	177	284.041	185.825	299.734	185.48	319.069	189.063	352.283	191.78	369.59	192.143	387.372	194.279	333.996	228.426	-6.3333	10.9535	3.54267	-1.67886	-0.897626	-0.972521	-1.16584	-0.890071	-0.396898	-1.2627	0.768198	-1.25756	0.0734758	-2.46206	-1.36577	-0.960702	-0.813134	-1.29656	-0.658235	-0.530588	0.117048	-2.77768	-0.52166	-0.70217	-0.592565	-0.499981	-0.546587	-0.17289	-0.0773752	0.228001	-0.127212	-0.335774	-0.188034	-1.91789
245	426	640	243	142	177	177	284.294	186.593	300.943	185.674	319.377	189.771	352.642	192.432	370.413	193.077	387.785	194.872	334.503	229.381	-6.992	10.9413	4.77885	-1.44026	-0.91341	-0.897609	-1.15193	-0.652702	-0.533702	-1.15281	0.515933	-0.868177	-0.0680057	-2.50337	-1.20115	-0.984848	-0.823491	-1.29061	-0.597432	-0.544983	-0.0468945	-2.65108	-0.48856	-0.918455	-0.652955	-0.381977	-0.544654	-0.236557	-0.150113	0.16672	-0.0761539	-0.324965	-0.226502	-1.90821
246	426	640	244	143	177	177	285.241	187.266	301.767	185.444	320.224	190.619	353.395	193.446	370.765	194.08	388.441	196.061	335.637	230.764	-6.93887	11.33	4.26996	-1.47421	-0.657813	-0.989425	-1.21095	-0.761966	-0.664993	-1.04497	0.448843	-1.04436	-0.0799443	-2.5626	-1.25339	-1.00895	-0.823405	-1.42262	-0.71443	-0.508735	-0.13043	-2.81699	-0.5218	-1.04972	-0.685301	-0.482095	-0.622431	-0.258758	-0.197962	0.152705	-0.00716452	-0.210552	-0.214016	-1.52183
247	426	640	242	144	180	180	284.753	188.118	302.426	187.486	320.227	191.905	353.869	195.139	371.533	195.786	389.415	198.179	334.09	232.762	-6.63744	11.4499	2.53452	-1.51187	-0.53326	-1.14974	-0.923245	-0.582549	-0.907386	-0.917415	0.049722	-1.12514	0.101498	-3.01059	-0.970374	-0.858282	-0.772954	-1.31364	-0.32742	-0.430609	-0.219979	-2.89812	-0.414631	-1.38534	-0.390274	-0.585201	-0.807082	-0.057616	-0.352075	0.12256	0.0660048	-0.180496	-0.205648	-1.06974
248	426	640	244	146	178	178	286.565	188.956	303.237	188.099	321.559	193.078	354.749	196.633	373.106	197.627	389.822	200.018	335.47	233.862	-6.83886	11.6884	2.93801	-1.78062	-0.12293	-1.29371	-0.700337	-0.444966	-0.938896	-0.973204	0.234937	-1.52803	0.3228	-3.21264	-0.998954	-0.919758	-0.797748	-1.53576	-0.264739	-0.372851	-0.178775	-3.25983	-0.384383	-1.09746	-0.300969	-0.664502	-0.952695	-0.316326	-0.294082	0.28811	0.208896	-0.284194	-0.158943	-1.08951
249	426	640	242	146	181	181	285.104	189.652	302.986	189.523	320.658	194.131	354.382	198.02	373.018	199.084	390.023	201.75	334.087	236.133	-7.33767	11.7829	1.82027	-1.37282	-0.437957	-1.01372	-1.08031	-0.52787	-0.887666	-1.12607	0.174341	-0.769279	-0.121919	-2.35292	-0.775768	-0.856413	-0.793549	-1.32405	-0.0828443	-0.580914	-0.620219	-2.67088	-0.388894	-0.971057	-0.102609	-0.462996	-0.804919	-0.264046	-0.487954	0.206367	0.30584	-0.310505	-0.254889	-0.952571
250	426	640	243	147	179	179	285.723	189.987	302.382	189.994	321.033	194.32	354.523	198.071	373.022	199.989	389.916	201.659	335.035	235.297	-7.27838	11.5613	2.04192	-0.972164	-0.788669	-0.877091	-1.58433	-0.808631	-0.56792	-1.31421	0.572124	-0.34031	-0.472521	-1.93724	-1.38008	-1.11726	-0.828668	-1.7554	-0.277539	-0.340185	-0.226607	-2.7884	-0.320232	-0.937727	-0.286715	-0.382136	-1.03848	-0.55061	-0.45078	0.259202	0.229331	-0.355353	-0.225056	-0.983805
251	426	640	243	148	180	180	284.982	191.833	301.356	191.239	320.394	195.787	353.978	199.18	373.066	199.577	389.466	202.388	334.178	237.676	-6.0712	11.8835	1.39822	-0.882426	-0.755381	-0.859625	-1.67846	-0.694341	-0.620528	-1.26885	0.592414	-0.224366	-0.582602	-2.10613	-1.06267	-1.00171	-0.817358	-1.58479	-0.197707	-0.5747	-0.50615	-2.45433	-0.28321	-0.868382	-0.283176	-0.27256	-0.793439	-0.302017	-0.441767	0.187275	0.163396	-0.279472	-0.258364	-0.858144
252	426	640	241	148	181	181	284.72	191.499	301.7	190.884	320.451	196.05	354.343	200.005	372.295	200.336	390.161	203.804	333.556	238.593	-6.82833	12.5071	2.02654	-0.888048	-1.07435	-0.620958	-1.69933	-0.80077	-0.783618	-1.3076	0.644341	-0.166316	-0.605321	-1.80349	-0.95639	-1.06287	-0.81255	-1.39105	0.079944	-0.747495	-0.584965	-2.16029	-0.319854	-1.05639	-0.236078	-0.311247	-0.631959	-0.375363	-0.518395	0.313968	0.159818	-0.37596	-0.208145	-1.15049
253	426	640	240	148	182	182	284.277	191.779	300.704	191.477	320.097	196.556	354.075	200.725	372.022	200.489	389.988	204.747	332.523	240.021	-6.50645	12.1571	1.15126	-0.734177	-1.18848	-0.471059	-1.74706	-0.653733	-0.848855	-1.30527	0.433767	0.35118	-0.74208	-1.77781	-0.889442	-1.04898	-0.797815	-1.20061	0.153116	-0.853912	-0.643216	-1.9988	-0.279356	-1.11323	-0.303115	-0.451473	-0.590248	-0.232716	-0.553905	0.293878	0.118623	-0.368636	-0.177086	-1.1174
254	426	640	241	148	181	181	284.197	192.007	300.983	191.462	319.819	196.331	353.605	200.073	372.38	200.734	389.31	203.647	333.239	239.376	-6.82335	11.6837	1.58675	-0.878314	-1.16816	-0.625335	-1.75729	-0.788789	-0.864885	-1.30728	0.718024	-0.246981	-0.636161	-1.65135	-1.24286	-1.01046	-0.795001	-1.3228	0.0331571	-0.768537	-0.538978	-1.93526	-0.216778	-1.13247	-0.262123	-0.392903	-0.687132	-0.262623	-0.532272	0.123835	-0.0538335	-0.326502	-0.238756	-0.988655
255	426	640	242	149	179	179	284.921	192.078	301.236	190.848	320.122	196.439	353.51	200.219	371.885	201.401	388.794	203.837	333.255	238.3	-6.84427	11.1614	1.90925	-0.859727	-1.06503	-0.629102	-1.98353	-0.503709	-0.74653	-1.09446	0.774713	-0.102869	-0.825732	-1.6577	-1.65561	-0.953591	-0.767832	-1.50257	-0.01379	-0.736686	-0.401507	-2.45442	-0.31902	-1.04488	-0.154858	-0.35803	-0.886199	-0.186217	-0.446227	0.20184	-0.0935545	-0.371479	-0.317274	-0.778401
256	426	640	242	149	179	179	284.638	192.198	301.064	191.247	319.949	196.543	353.441	200.306	370.581	200.831	388.835	203.907	333.885	239.233	-6.95876	12.1796	1.54233	-0.930668	-1.214	-0.701555	-1.76825	-0.651565	-0.930325	-1.20601	0.940504	-0.578482	-0.614909	-1.77627	-1.64575	-1.03797	-0.799384	-1.49229	-0.166104	-0.749384	-0.475759	-2.12512	-0.23574	-0.999846	-0.248379	-0.437185	-0.79316	-0.00825429	-0.457803	0.134035	0.0523783	-0.357763	-0.28769	-1.00534
257	426	640	242	150	179	179	284.648	193.468	301.408	193.478	319.89	197.731	353.317	201.418	369.154	204.937	388.642	204.939	333.66	239.892	-8.03717	9.96431	1.52159	-1.66428	-1.10991	-0.05486	-1.21417	-1.49597	-0.441047	-1.79173	0.975934	-0.534895	-0.0737841	-1.49125	-0.715553	-0.866106	-0.758907	-1.21605	-0.870738	-0.235251	0.988429	-1.31047	-0.567167	-1.38417	-0.262318	-0.399098	-0.59196	0.355583	-0.704085	0.384363	0.052756	-0.399215	-0.319189	-0.476807
258	426	640	242	151	177	177	284.99	193.597	301.39	192.704	319.746	198.366	352.717	202.537	370.564	203.721	387.566	206.574	332.449	239.369	-7.73834	10.7546	1.2959	-1.49999	-1.04942	-0.361079	-1.37852	-1.20659	-0.215849	-1.89332	1.25218	-0.552719	-0.205263	-1.23894	-1.08068	-0.93511	-0.743434	-1.19433	-0.761638	-0.395474	0.871879	-2.37212	-0.488715	-1.03284	-0.171431	-0.427524	-0.91396	-0.0342667	-0.614105	0.298037	-0.477965	-0.345311	-0.242622	-0.179097
259	426	640	240	150	180	180	283.93	192.876	300.861	191.774	319.447	197.487	353.137	201.5	371.237	202.565	388.743	205.362	332.002	240.773	-7.35066	11.8425	1.38112	-0.943642	-1.11827	-0.416279	-1.73576	-1.05441	-0.54878	-1.62389	1.04583	-0.127339	-0.589773	-1.60829	-0.932186	-1.02146	-0.809868	-1.00974	-0.4601	-0.782646	-0.279531	-2.16291	-0.401722	-1.31335	-0.222757	-0.324306	-0.600562	-0.0176836	-0.527636	0.221715	0.283648	-0.429501	-0.339881	-0.851555
260	426	640	241	150	178	178	284.442	192.723	300.812	193.025	319.562	197.276	352.876	201.239	370.895	201.396	388.084	205.052	332.814	239.349	-7.09968	11.717	0.849486	-1.00943	-1.19501	-0.393869	-2.01816	-0.698994	-0.682885	-1.36974	1.04397	-0.0894859	-0.821487	-1.4847	-1.76263	-1.0143	-0.796588	-1.38466	-0.141525	-0.785787	-0.376079	-2.32697	-0.258005	-1.12185	-0.151044	-0.452444	-0.922195	-0.169865	-0.460328	0.13253	-0.159543	-0.417046	-0.356893	-0.763713
261	426	640	240	150	180	180	284.145	192.395	300.462	192.796	319.493	197.244	353.026	201.485	371.793	201.199	388.469	205.589	332.809	239.941	-7.19572	11.3667	0.638848	-0.99155	-1.11851	-0.366604	-1.77721	-0.612561	-0.829657	-1.29851	0.966668	-0.164188	-0.704498	-1.7383	-1.06982	-0.969958	-0.762276	-1.25015	-0.0675225	-0.818733	-0.525683	-2.20781	-0.268745	-1.22578	-0.172606	-0.341295	-0.775393	0.0493512	-0.466504	0.102179	0.0454182	-0.336556	-0.320891	-0.827688
262	426	640	241	149	179	179	284.232	191.895	300.912	191.615	319.446	196.718	352.851	200.935	371.543	201.564	388.158	205.015	331.423	239.275	-7.31746	11.5499	1.41285	-1.0244	-1.08125	-0.296128	-2.0065	-0.825985	-0.766593	-1.37281	0.978499	-0.038503	-0.823506	-1.53282	-1.34248	-1.05414	-0.768358	-1.31671	-0.0782355	-0.848383	-0.505574	-2.35294	-0.308812	-1.19768	-0.27175	-0.375709	-0.854386	-0.237737	-0.482579	0.0604523	0.0596445	-0.414181	-0.380616	-0.75554
263	426	640	240	149	180	180	283.612	191.729	300.213	192.118	318.989	196.831	352.551	201.312	370.339	202.008	388.028	205.668	331.196	239.785	-7.40562	11.5389	1.42056	-0.991269	-1.0195	-0.319596	-1.77961	-0.526658	-0.763903	-1.23721	0.855199	0.0330566	-0.745006	-1.64714	-0.953274	-1.01005	-0.742962	-1.18402	-0.0374118	-0.858128	-0.54015	-2.36422	-0.398212	-1.28256	-0.127536	-0.438032	-0.706051	-0.291912	-0.506716	0.132638	0.0684646	-0.445418	-0.377231	-0.88382
264	426	640	240	149	180	180	283.961	191.413	300.345	192.251	319.333	196.305	352.888	200.586	371.297	201.47	388.355	204.732	331.829	238.687	-7.5619	11.1701	1.0327	-0.931246	-1.12393	-0.385579	-1.92901	-0.721771	-0.611098	-1.35146	1.03886	-0.0339607	-0.775906	-1.31207	-1.36195	-1.01879	-0.760885	-1.33874	-0.0694545	-0.809146	-0.563192	-2.24612	-0.347799	-1.20015	-0.214782	-0.463845	-0.807098	-0.169426	-0.507137	0.160538	0.0822915	-0.417894	-0.397093	-0.797368
265	426	640	241	149	180	180	284.237	191.865	300.641	191.326	319.694	196.664	353.329	200.856	371.643	200.709	388.879	204.908	331.853	240.191	-7.18327	11.7614	0.971764	-1.04204	-0.980997	-0.377033	-1.76437	-0.724415	-0.716295	-1.24935	0.930632	-0.200533	-0.666218	-1.61077	-1.08003	-0.961036	-0.769557	-1.09546	-0.0480331	-0.900288	-0.638284	-2.01965	-0.389737	-1.24245	-0.26376	-0.418129	-0.630227	-0.0138497	-0.498637	0.193906	0.0980139	-0.387517	-0.278493	-0.926307
266	426	640	241	149	179	179	284.523	191.823	301.008	191.609	319.652	196.741	352.976	201.05	370.716	202.065	388.201	205.228	331.943	239.325	-7.22476	11.3206	1.72232	-1.09956	-1.07298	-0.405702	-1.90021	-0.53982	-0.878667	-1.08997	0.939442	-0.325065	-0.762116	-1.6003	-1.4258	-1.0004	-0.723883	-1.36861	0.17867	-0.860319	-0.560169	-2.29694	-0.200892	-1.08522	-0.202576	-0.462016	-0.90817	-0.29699	-0.46247	0.0966542	-0.119743	-0.337617	-0.312694	-0.747896
267	426	640	241	149	179	179	284.145	192.143	300.973	191.966	319.385	196.857	352.813	200.971	371.447	200.758	388.145	204.942	332.423	239.711	-7.65609	11.7508	2.05043	-1.33183	-1.07689	-0.305376	-1.65704	-0.780794	-0.869864	-1.23329	1.05409	-0.621331	-0.530558	-1.70525	-1.31976	-1.00279	-0.785061	-1.19923	-0.336932	-0.774255	-0.352082	-2.06465	-0.344112	-1.24983	-0.170636	-0.388952	-0.798462	0.0617345	-0.558197	0.128249	-0.0644358	-0.371431	-0.378447	-0.701435
268	426	640	240	148	181	181	284.103	190.834	300.977	190.269	319.712	195.724	353.493	200.002	371.111	200.036	389.197	204.142	331.877	238.796	-6.93948	11.9311	1.67856	-0.881704	-1.02928	-0.602246	-1.83632	-0.570283	-0.63895	-1.1412	0.602143	0.0477701	-0.738857	-1.75103	-1.32318	-0.990856	-0.795167	-1.10861	-0.157016	-0.830664	-0.715622	-2.1074	-0.308677	-1.05912	-0.307805	-0.439929	-0.580657	-0.0318859	-0.459413	0.189259	-0.0630028	-0.432714	-0.260523	-0.99946
